subscription_id,customer_id,start_date,end_date,status,monthly_recurring_revenue
SUB-004815,CUST-03491,2025-01-18,,active,37.73
SUB-004816,CUST-03473,2025-07-30,2025-06-21,churned,412.68
SUB-004817,CUST-00909,2025-01-10,,active,131.68
SUB-004818,CUST-00317,2025-08-01,,active,327.52
SUB-004819,CUST-03635,2025-05-25,,active,482.63
SUB-004820,CUST-01717,2024-03-11,,active,248.2
SUB-004821,CUST-00494,2024-04-23,,active,88.11
SUB-004822,CUST-04676,2024-07-31,,active,197.82
SUB-004823,CUST-01757,2024-11-09,,paused,308.98
SUB-004824,CUST-03615,2024-01-15,2025-02-14,churned,159.12
SUB-004825,CUST-00346,2025-06-15,,active,111.92
SUB-004826,CUST-03652,2025-03-27,,active,86.77
SUB-004827,CUST-03216,2025-05-14,,paused,304.61
SUB-004828,CUST-03354,2025-02-10,,active,89.77
SUB-004829,CUST-03550,2024-11-15,,active,113.4
SUB-004830,CUST-02409,2024-12-19,2025-01-23,churned,250.91
SUB-004831,CUST-00574,2024-05-08,,active,109.67
SUB-004832,CUST-03857,2024-04-13,2025-08-11,churned,229.62
SUB-004833,CUST-00669,2025-03-28,,active,245.37
SUB-004834,CUST-01845,2024-04-23,,active,231.77
SUB-004835,CUST-01022,2024-08-31,,active,52.73
SUB-004836,CUST-04160,2025-05-11,,active,234.23
SUB-004837,CUST-02091,2024-08-12,,active,73.31
SUB-004838,CUST-01930,2024-07-17,,paused,185.84
SUB-004839,CUST-04563,2024-08-15,,active,202.44
SUB-004840,CUST-02320,2024-11-21,2025-07-01,churned,33.46
SUB-004841,CUST-00889,2024-12-07,,active,154.64
SUB-004842,CUST-03670,2024-09-14,,active,216.29
SUB-004843,CUST-00498,2025-03-26,,active,196.02
SUB-004844,CUST-03403,2024-10-05,,active,41.83
SUB-004845,CUST-01366,2024-06-26,,active,138.3
SUB-004846,CUST-00163,2024-08-14,2025-05-15,churned,172.26
SUB-004847,CUST-04111,2024-08-04,2025-12-17,churned,325.1
SUB-004848,CUST-01041,2024-02-26,2025-01-29,churned,50.06
SUB-004849,CUST-03444,2024-01-14,,active,82.33
SUB-004850,CUST-04826,2025-05-18,,active,160.59
SUB-004851,CUST-00986,2024-12-14,2025-12-30,churned,87.22
SUB-004852,CUST-02635,2024-01-05,,active,513.44
SUB-004853,CUST-02369,2024-07-14,2025-05-25,churned,256.38
SUB-004854,CUST-00346,2024-01-05,2025-07-24,churned,81.52
SUB-004855,CUST-01937,2024-11-02,2025-11-02,churned,105.97
SUB-004856,CUST-01373,2024-08-09,,paused,130.19
SUB-004857,CUST-03854,2025-09-19,,active,190.83
SUB-004858,CUST-03285,2024-05-13,,active,51.04
SUB-004859,CUST-02497,2025-01-17,,active,117.05
SUB-004860,CUST-03253,2024-06-07,,active,60.67
SUB-004861,CUST-03829,2025-04-23,,active,225.09
SUB-004862,CUST-00720,2024-03-28,,active,42.22
SUB-004863,CUST-04481,2025-04-08,,active,30.54
SUB-004864,CUST-02004,2025-04-02,,active,291.14
SUB-004865,CUST-00047,2025-03-24,,active,291.98
SUB-004866,CUST-03095,2024-04-26,,active,274.31
SUB-004867,CUST-02196,2025-05-07,,active,109.02
SUB-004868,CUST-04017,2025-06-27,,active,103.1
SUB-004869,CUST-03563,2024-09-08,,active,169.72
SUB-004870,CUST-02011,2025-07-08,,active,23.55
SUB-004871,CUST-02310,2024-12-06,,active,192.87
SUB-004872,CUST-02810,2024-06-12,,active,170.05
SUB-004873,CUST-00234,2024-12-14,2025-06-17,churned,170.96
SUB-004874,CUST-04973,2024-10-04,,active,81.88
SUB-004875,CUST-02034,2024-02-29,,active,122.17
SUB-004876,CUST-04069,2024-02-06,,active,62.25
SUB-004877,CUST-03947,2024-12-29,,active,270.8
SUB-004878,CUST-02712,2024-07-21,,active,113.1
SUB-004879,CUST-00093,2024-10-02,,active,483.96
SUB-004880,CUST-02674,2024-12-24,,active,57.43
SUB-004881,CUST-00011,2025-08-26,,active,100.24
SUB-004882,CUST-04730,2025-08-06,,active,161.78
SUB-004883,CUST-04155,2024-11-08,,active,36.79
SUB-004884,CUST-03547,2024-02-14,,active,118.63
SUB-004885,CUST-03040,2024-03-06,,active,213.96
SUB-004886,CUST-02893,2025-01-16,,active,85.39
SUB-004887,CUST-04713,2024-01-30,,paused,487.02
SUB-004888,CUST-04694,2025-08-25,,active,78.17
SUB-004889,CUST-02546,2024-07-31,,active,47.53
SUB-004890,CUST-01171,2024-07-02,,active,258.06
SUB-004891,CUST-03875,2024-02-04,2025-01-29,churned,84.37
SUB-004892,CUST-02366,2024-03-22,2025-06-03,churned,119.17
SUB-004893,CUST-01139,2024-07-14,,active,645.47
SUB-004894,CUST-04066,2024-12-19,,active,100.12
SUB-004895,CUST-01799,2024-11-20,,active,276.06
SUB-004896,CUST-02433,2024-01-16,,active,318.44
SUB-004897,CUST-04672,2025-01-25,,paused,257.17
SUB-004898,CUST-02687,2024-01-05,2025-02-26,churned,94.11
SUB-004899,CUST-00220,2024-03-17,2025-09-02,churned,60.04
SUB-004900,CUST-00619,2025-01-05,,paused,98.0
SUB-004901,CUST-04288,2025-03-28,,paused,324.91
SUB-004902,CUST-02470,2024-05-13,,active,461.99
SUB-004903,CUST-02482,2024-10-16,,active,69.62
SUB-004904,CUST-01394,2025-05-13,,paused,362.93
SUB-004905,CUST-02413,2024-12-22,,active,179.11
SUB-004906,CUST-04607,2024-10-01,,active,390.72
SUB-004907,CUST-03969,2024-01-06,,active,236.65
SUB-004908,CUST-01746,2025-08-01,,active,119.54
SUB-004909,CUST-04833,2024-10-04,,active,75.92
SUB-004910,CUST-03356,2024-11-29,,active,32.19
SUB-004911,CUST-00255,2025-07-31,,active,55.05
SUB-004912,CUST-00018,2024-04-10,,active,146.36
SUB-004913,CUST-00830,2024-01-30,,active,197.31
SUB-004914,CUST-03410,2025-06-06,,active,159.92
SUB-004915,CUST-03712,2024-03-04,2025-08-06,churned,144.17
SUB-004916,CUST-01338,2024-12-13,2025-12-12,churned,15.64
SUB-004917,CUST-01422,2025-06-24,,active,657.03
SUB-004918,CUST-03172,2024-07-04,,active,69.77
SUB-004919,CUST-02434,2025-09-01,2025-03-25,churned,199.73
SUB-004920,CUST-01848,2024-09-03,,active,69.94
SUB-004921,CUST-02144,2024-10-24,,active,113.08
SUB-004922,CUST-03568,2025-03-24,,active,282.45
SUB-004923,CUST-02758,2024-10-01,,paused,176.4
SUB-004924,CUST-02752,2024-11-02,,active,208.35
SUB-004925,CUST-02635,2025-06-10,,active,244.9
SUB-004926,CUST-01503,2024-02-13,,active,241.12
SUB-004927,CUST-02403,2024-09-15,,active,185.53
SUB-004928,CUST-00700,2024-03-05,,active,236.52
SUB-004929,CUST-02087,2024-10-09,,active,32.58
SUB-004930,CUST-00845,2024-07-07,,active,156.22
SUB-004931,CUST-00132,2024-12-15,,active,202.44
SUB-004932,CUST-04112,2024-03-12,,active,449.83
SUB-004933,CUST-03752,2025-02-23,,active,263.98
SUB-004934,CUST-04879,2025-03-20,,active,155.22
SUB-004935,CUST-02283,2024-12-08,2025-02-15,churned,201.92
SUB-004936,CUST-01241,2025-06-28,,active,168.91
SUB-004937,CUST-00268,2025-01-22,2025-11-26,churned,222.07
SUB-004938,CUST-00289,2024-06-13,,paused,55.82
SUB-004939,CUST-04891,2024-10-06,,active,134.39
SUB-004940,CUST-00054,2025-01-30,,active,113.12
SUB-004941,CUST-01441,2024-07-13,2025-08-07,churned,270.28
SUB-004942,CUST-01308,2024-08-09,,paused,212.26
SUB-004943,CUST-00920,2025-07-07,,active,144.88
SUB-004944,CUST-02762,2025-05-04,,paused,173.89
SUB-004945,CUST-00041,2025-06-05,2025-05-06,churned,135.47
SUB-004946,CUST-03010,2025-08-28,,active,91.61
SUB-004947,CUST-02432,2024-06-30,,active,48.64
SUB-004948,CUST-03840,2024-11-12,,active,352.19
SUB-004949,CUST-02036,2024-02-21,,active,268.96
SUB-004950,CUST-00015,2024-02-19,,active,213.31
SUB-004951,CUST-02346,2024-01-16,,active,86.53
SUB-004952,CUST-02009,2025-07-19,2025-10-27,churned,100.51
SUB-004953,CUST-00944,2024-09-29,2025-10-06,churned,26.53
SUB-004954,CUST-04813,2025-08-10,,active,166.98
SUB-004955,CUST-00535,2024-10-26,2025-12-19,churned,124.99
SUB-004956,CUST-02237,2024-09-23,,active,36.15
SUB-004957,CUST-03269,2024-02-20,,active,245.38
SUB-004958,CUST-01925,2025-09-12,,active,114.87
SUB-004959,CUST-02254,2024-04-29,,paused,6.19
SUB-004960,CUST-03068,2024-11-23,,paused,269.99
SUB-004961,CUST-04839,2025-07-06,2025-07-28,churned,254.56
SUB-004962,CUST-00833,2024-08-24,,active,230.23
SUB-004963,CUST-03932,2024-12-06,,active,248.62
SUB-004964,CUST-01400,2024-07-12,,active,117.95
SUB-004965,CUST-02633,2024-01-17,,active,88.83
SUB-004966,CUST-00848,2024-04-16,,active,16.53
SUB-004967,CUST-02426,2025-09-07,,active,105.45
SUB-004968,CUST-03570,2025-08-08,,active,425.0
SUB-004969,CUST-04105,2025-02-25,2025-02-21,churned,75.32
SUB-004970,CUST-04193,2025-10-04,,active,432.44
SUB-004971,CUST-04914,2024-01-14,,active,337.56
SUB-004972,CUST-03008,2025-09-09,,active,89.09
SUB-004973,CUST-00982,2024-05-24,,active,112.76
SUB-004974,CUST-04927,2025-01-26,,active,200.21
SUB-004975,CUST-02632,2024-04-11,,active,149.76
SUB-004976,CUST-03462,2024-02-25,,paused,212.15
SUB-004977,CUST-01014,2024-05-25,,active,252.57
SUB-004978,CUST-02850,2025-02-27,,active,65.39
SUB-004979,CUST-00972,2024-02-03,2025-12-04,churned,175.78
SUB-004980,CUST-03468,2025-01-12,,active,278.76
SUB-004981,CUST-04369,2025-01-30,,active,158.41
SUB-004982,CUST-04437,2024-03-31,,active,359.73
SUB-004983,CUST-03006,2024-08-13,,active,58.62
SUB-004984,CUST-03888,2024-01-08,,active,122.0
SUB-004985,CUST-02284,2024-10-16,,active,564.27
SUB-004986,CUST-04813,2024-10-27,,active,453.15
SUB-004987,CUST-00766,2025-03-20,,active,64.84
SUB-004988,CUST-02258,2024-02-10,,active,291.38
SUB-004989,CUST-01236,2025-03-17,,active,84.15
SUB-004990,CUST-01777,2024-06-12,,active,228.29
SUB-004991,CUST-01781,2024-02-01,,active,96.75
SUB-004992,CUST-02800,2024-02-03,,active,81.46
SUB-004993,CUST-02433,2025-09-03,2025-05-05,churned,196.05
SUB-004994,CUST-04440,2025-02-08,,active,137.22
SUB-004995,CUST-00646,2024-10-01,,active,202.77
SUB-004996,CUST-00791,2024-05-27,,active,41.86
SUB-004997,CUST-03629,2025-06-30,2025-08-19,churned,321.88
SUB-004998,CUST-01289,2024-09-26,2025-10-05,churned,58.72
SUB-004999,CUST-01240,2024-03-24,,active,296.77
SUB-005000,CUST-03562,2024-08-02,2025-07-25,churned,246.24
SUB-005001,CUST-01417,2024-07-30,,paused,228.93
SUB-005002,CUST-02692,2025-02-13,,paused,89.88
SUB-005003,CUST-02766,2024-08-06,,active,335.42
SUB-005004,CUST-04334,2024-11-05,,active,430.37
SUB-005005,CUST-04637,2024-10-16,,active,379.0
SUB-005006,CUST-01179,2024-12-02,2025-06-12,churned,80.0
SUB-005007,CUST-04704,2025-08-27,,active,74.22
SUB-005008,CUST-01683,2024-05-20,,active,282.92
SUB-005009,CUST-04049,2025-08-24,,active,51.01
SUB-005010,CUST-01024,2024-02-19,,active,197.47
SUB-005011,CUST-04869,2024-12-07,2025-07-15,churned,144.21
SUB-005012,CUST-04013,2025-08-30,,active,299.1
SUB-005013,CUST-04718,2024-09-01,,active,173.4
SUB-005014,CUST-00915,2025-04-24,,active,63.27
SUB-005015,CUST-00227,2024-12-09,2025-01-13,churned,106.29
SUB-005016,CUST-00551,2025-09-20,2025-11-27,churned,184.06
SUB-005017,CUST-04169,2024-06-24,,active,126.23
SUB-005018,CUST-03126,2025-04-27,,active,69.02
SUB-005019,CUST-02396,2024-11-22,2025-02-26,churned,325.45
SUB-005020,CUST-02144,2025-01-25,,active,264.66
SUB-005021,CUST-01092,2025-06-20,2025-01-13,churned,213.56
SUB-005022,CUST-00724,2024-06-17,,active,348.09
SUB-005023,CUST-03377,2025-08-29,2025-05-19,churned,816.55
SUB-005024,CUST-01164,2025-02-10,,active,164.54
SUB-005025,CUST-03314,2024-07-31,,active,177.57
SUB-005026,CUST-00554,2024-03-10,,active,252.79
SUB-005027,CUST-01670,2024-10-20,2025-05-21,churned,32.62
SUB-005028,CUST-01463,2024-12-28,,active,126.11
SUB-005029,CUST-01737,2025-08-26,,active,476.86
SUB-005030,CUST-04902,2025-07-18,,paused,179.86
SUB-005031,CUST-02701,2025-04-02,,active,236.83
SUB-005032,CUST-02047,2025-03-05,,active,91.77
SUB-005033,CUST-00342,2024-06-21,,active,242.82
SUB-005034,CUST-01335,2024-10-03,,active,284.0
SUB-005035,CUST-02696,2025-04-03,,active,316.94
SUB-005036,CUST-04466,2025-03-21,2025-04-07,churned,112.52
SUB-005037,CUST-02537,2024-09-14,,active,67.53
SUB-005038,CUST-00425,2024-03-04,2025-06-08,churned,234.25
SUB-005039,CUST-00657,2024-11-05,,active,119.79
SUB-005040,CUST-04174,2025-08-29,,active,62.43
SUB-005041,CUST-04781,2024-05-06,,active,130.4
SUB-005042,CUST-03264,2024-05-05,,active,42.6
SUB-005043,CUST-01750,2025-05-02,,active,167.71
SUB-005044,CUST-00532,2024-10-24,,active,208.37
SUB-005045,CUST-02053,2025-09-13,,active,113.83
SUB-005046,CUST-00016,2024-02-25,,active,233.44
SUB-005047,CUST-02351,2024-03-13,,active,103.57
SUB-005048,CUST-01959,2025-02-28,,active,266.33
SUB-005049,CUST-02723,2024-07-22,,active,95.72
SUB-005050,CUST-04533,2025-09-17,2025-07-16,churned,269.25
SUB-005051,CUST-03774,2024-01-14,,active,70.63
SUB-005052,CUST-02284,2024-06-29,,active,193.4
SUB-005053,CUST-00622,2024-02-28,,active,504.01
SUB-005054,CUST-03959,2025-03-18,,active,276.8
SUB-005055,CUST-02772,2024-12-30,,active,120.19
SUB-005056,CUST-03345,2025-03-13,,paused,367.55
SUB-005057,CUST-00775,2024-09-19,,active,207.42
SUB-005058,CUST-02168,2024-10-13,,active,180.67
SUB-005059,CUST-04401,2025-08-23,,active,173.2
SUB-005060,CUST-00456,2025-09-02,2025-07-17,churned,125.26
SUB-005061,CUST-03590,2024-09-14,,active,3.78
SUB-005062,CUST-00146,2024-08-28,2025-08-09,churned,77.46
SUB-005063,CUST-02762,2025-01-12,2025-08-27,churned,122.31
SUB-005064,CUST-03158,2024-06-24,,active,170.37
SUB-005065,CUST-04048,2025-05-06,,active,24.32
SUB-005066,CUST-04201,2024-08-16,,active,66.87
SUB-005067,CUST-01056,2024-06-20,,active,34.95
SUB-005068,CUST-00363,2024-06-01,,active,217.31
SUB-005069,CUST-04563,2025-02-05,,active,261.24
SUB-005070,CUST-04311,2024-07-12,,active,211.65
SUB-005071,CUST-02745,2024-04-05,,active,210.03
SUB-005072,CUST-04279,2025-03-01,,active,345.35
SUB-005073,CUST-04259,2024-09-18,,active,12.52
SUB-005074,CUST-01787,2025-09-24,2025-12-03,churned,278.72
SUB-005075,CUST-02612,2024-06-06,,active,151.69
SUB-005076,CUST-00501,2024-08-27,2025-11-25,churned,174.13
SUB-005077,CUST-01756,2024-10-20,,active,130.94
SUB-005078,CUST-02312,2024-09-05,,active,126.1
SUB-005079,CUST-01587,2025-06-17,,active,239.74
SUB-005080,CUST-03067,2025-08-12,,active,87.48
SUB-005081,CUST-02752,2025-06-24,,active,79.33
SUB-005082,CUST-02869,2025-05-25,2025-12-06,churned,588.93
SUB-005083,CUST-03428,2024-05-23,2025-06-22,churned,255.18
SUB-005084,CUST-01330,2024-02-10,,active,43.37
SUB-005085,CUST-02527,2024-08-15,,active,81.24
SUB-005086,CUST-01550,2025-01-05,2025-08-19,churned,584.91
SUB-005087,CUST-00958,2024-01-22,,active,163.37
SUB-005088,CUST-04442,2024-12-07,2025-09-06,churned,258.44
SUB-005089,CUST-02148,2025-04-07,,paused,164.26
SUB-005090,CUST-01581,2024-10-21,,active,187.86
SUB-005091,CUST-00510,2025-05-03,,active,196.18
SUB-005092,CUST-04960,2024-09-12,,active,59.96
SUB-005093,CUST-03629,2024-04-05,,active,90.05
SUB-005094,CUST-04872,2024-09-29,,active,122.56
SUB-005095,CUST-00880,2025-04-13,2025-04-19,churned,342.94
SUB-005096,CUST-02211,2024-11-22,,active,335.56
SUB-005097,CUST-00537,2025-04-21,,active,168.0
SUB-005098,CUST-01615,2024-09-04,,active,191.19
SUB-005099,CUST-03451,2024-10-23,,active,88.98
SUB-005100,CUST-01087,2025-10-06,,active,271.24
SUB-005101,CUST-04188,2024-08-31,,active,75.98
SUB-005102,CUST-02961,2024-03-23,,active,360.78
SUB-005103,CUST-03566,2025-09-10,,active,171.12
SUB-005104,CUST-03881,2025-01-06,2025-04-12,churned,361.39
SUB-005105,CUST-03133,2024-05-26,,active,170.52
SUB-005106,CUST-00019,2024-06-26,,active,59.87
SUB-005107,CUST-02004,2025-03-14,,active,53.14
SUB-005108,CUST-00196,2025-02-02,,active,114.38
SUB-005109,CUST-04224,2024-11-15,,active,87.97
SUB-005110,CUST-04272,2025-10-02,,active,23.77
SUB-005111,CUST-01719,2025-02-24,,active,78.18
SUB-005112,CUST-01863,2024-05-11,2025-03-16,churned,169.44
SUB-005113,CUST-01721,2024-05-15,,active,191.5
SUB-005114,CUST-03459,2024-11-17,,active,73.16
SUB-005115,CUST-01503,2024-03-09,,active,48.95
SUB-005116,CUST-01018,2024-04-07,,active,55.85
SUB-005117,CUST-03024,2024-12-16,2025-10-29,churned,56.85
SUB-005118,CUST-04518,2024-10-05,2025-02-18,churned,153.99
SUB-005119,CUST-01242,2024-10-19,,active,174.3
SUB-005120,CUST-01931,2025-08-02,2025-12-10,churned,121.72
SUB-005121,CUST-01048,2025-09-17,,active,62.89
SUB-005122,CUST-02562,2025-01-15,,active,108.91
SUB-005123,CUST-02722,2024-11-04,,active,159.1
SUB-005124,CUST-00923,2025-06-21,,active,390.74
SUB-005125,CUST-02524,2024-12-11,,active,185.6
SUB-005126,CUST-02242,2024-05-23,,active,167.95
SUB-005127,CUST-01971,2024-06-17,,active,223.5
SUB-005128,CUST-03340,2025-01-27,2025-06-17,churned,143.41
SUB-005129,CUST-00770,2025-05-07,,active,107.0
SUB-005130,CUST-03554,2025-02-20,,active,42.56
SUB-005131,CUST-02363,2024-09-26,,active,56.55
SUB-005132,CUST-03900,2024-01-29,,active,195.41
SUB-005133,CUST-03982,2024-07-18,,active,214.69
SUB-005134,CUST-04274,2025-05-29,,active,159.86
SUB-005135,CUST-04033,2024-10-07,,active,132.47
SUB-005136,CUST-01407,2024-02-20,,active,242.22
SUB-005137,CUST-04990,2025-01-25,,paused,191.77
SUB-005138,CUST-00572,2024-09-15,,active,229.96
SUB-005139,CUST-00156,2024-08-11,,active,95.5
SUB-005140,CUST-00829,2025-08-28,,active,288.36
SUB-005141,CUST-00559,2024-05-12,,active,9.29
SUB-005142,CUST-00480,2024-10-30,,active,58.56
SUB-005143,CUST-03593,2025-02-21,,active,105.93
SUB-005144,CUST-01531,2025-10-01,,active,89.59
SUB-005145,CUST-02299,2024-11-23,,active,21.78
SUB-005146,CUST-01828,2024-12-25,,active,267.23
SUB-005147,CUST-03914,2024-06-06,2025-05-20,churned,170.83
SUB-005148,CUST-00813,2024-02-23,,active,172.43
SUB-005149,CUST-00752,2025-05-16,2025-12-04,churned,108.21
SUB-005150,CUST-04738,2024-06-04,,active,176.75
SUB-005151,CUST-02207,2024-01-01,,active,25.61
SUB-005152,CUST-00123,2025-06-18,,paused,59.89
SUB-005153,CUST-04989,2024-08-11,2025-09-05,churned,26.14
SUB-005154,CUST-01854,2025-04-04,,active,411.06
SUB-005155,CUST-01777,2025-05-14,,active,137.84
SUB-005156,CUST-01098,2024-01-10,,active,155.62
SUB-005157,CUST-03639,2024-03-12,,active,393.44
SUB-005158,CUST-03915,2025-06-28,2025-12-02,churned,31.89
SUB-005159,CUST-03944,2024-08-08,,active,307.15
SUB-005160,CUST-01787,2025-08-10,2025-06-03,churned,69.1
SUB-005161,CUST-01328,2025-10-06,,active,176.51
SUB-005162,CUST-03403,2024-07-14,2025-12-04,churned,149.49
SUB-005163,CUST-03452,2024-12-07,,active,177.76
SUB-005164,CUST-00556,2024-08-28,,active,213.95
SUB-005165,CUST-01607,2024-04-29,2025-04-23,churned,77.21
SUB-005166,CUST-00080,2025-07-25,,active,75.41
SUB-005167,CUST-01916,2024-03-08,,active,310.44
SUB-005168,CUST-04517,2025-04-02,,active,137.35
SUB-005169,CUST-03567,2025-06-10,,active,37.47
SUB-005170,CUST-02901,2024-07-22,,active,95.31
SUB-005171,CUST-04676,2025-07-22,,active,93.54
SUB-005172,CUST-03470,2025-04-28,,active,170.94
SUB-005173,CUST-02365,2025-08-07,,active,200.95
SUB-005174,CUST-01276,2024-10-29,,active,99.39
SUB-005175,CUST-02015,2025-06-23,2025-07-16,churned,47.88
SUB-005176,CUST-04909,2024-09-04,,paused,324.16
SUB-005177,CUST-01498,2024-12-09,,active,309.23
SUB-005178,CUST-01024,2025-08-07,2025-03-12,churned,60.61
SUB-005179,CUST-04192,2024-06-26,,active,527.32
SUB-005180,CUST-00183,2024-07-22,,active,124.46
SUB-005181,CUST-00176,2024-11-23,,active,233.17
SUB-005182,CUST-00316,2025-06-11,,active,260.58
SUB-005183,CUST-03514,2025-02-24,2025-05-25,churned,332.96
SUB-005184,CUST-00822,2024-07-03,,active,273.58
SUB-005185,CUST-03657,2025-04-13,,active,137.34
SUB-005186,CUST-01329,2024-03-09,,active,32.12
SUB-005187,CUST-01232,2025-03-24,,active,279.78
SUB-005188,CUST-03232,2024-07-27,,active,405.4
SUB-005189,CUST-02203,2025-03-30,,active,382.47
SUB-005190,CUST-00801,2025-02-09,,active,73.01
SUB-005191,CUST-01445,2025-08-07,,active,83.85
SUB-005192,CUST-04017,2024-12-15,,active,72.41
SUB-005193,CUST-04884,2024-11-24,,active,92.0
SUB-005194,CUST-00466,2024-05-26,,active,295.92
SUB-005195,CUST-03943,2024-04-22,,paused,220.13
SUB-005196,CUST-02835,2024-05-31,,active,157.98
SUB-005197,CUST-02352,2024-10-30,,active,10.36
SUB-005198,CUST-00494,2024-01-04,2025-01-17,churned,88.21
SUB-005199,CUST-01915,2024-08-18,,active,376.43
SUB-005200,CUST-03073,2024-08-01,,active,135.24
SUB-005201,CUST-01257,2024-08-10,,active,282.93
SUB-005202,CUST-00458,2025-05-31,,active,224.62
SUB-005203,CUST-01596,2025-03-17,,active,207.12
SUB-005204,CUST-01464,2025-05-31,,active,67.53
SUB-005205,CUST-00159,2025-03-03,,active,161.07
SUB-005206,CUST-00885,2024-12-17,,active,81.14
SUB-005207,CUST-02140,2024-12-31,2025-10-21,churned,89.48
SUB-005208,CUST-04070,2024-08-28,,active,400.17
SUB-005209,CUST-04945,2024-05-10,,active,114.89
SUB-005210,CUST-00959,2025-09-07,,active,242.92
SUB-005211,CUST-04956,2025-01-11,,active,144.76
SUB-005212,CUST-03242,2025-01-31,,active,121.31
SUB-005213,CUST-04191,2024-01-17,,active,66.72
SUB-005214,CUST-04360,2024-09-19,2025-06-29,churned,107.05
SUB-005215,CUST-03397,2025-01-07,,active,119.89
SUB-005216,CUST-01621,2025-07-22,,active,62.38
SUB-005217,CUST-03057,2025-02-20,,active,209.76
SUB-005218,CUST-03228,2025-07-27,,active,302.58
SUB-005219,CUST-03444,2025-08-19,2025-02-27,churned,241.09
SUB-005220,CUST-01240,2025-04-07,,active,129.7
SUB-005221,CUST-02178,2024-03-06,,active,201.03
SUB-005222,CUST-01861,2025-09-19,,active,261.76
SUB-005223,CUST-03272,2024-10-09,2025-11-26,churned,56.09
SUB-005224,CUST-03279,2025-04-25,,active,106.34
SUB-005225,CUST-02092,2024-06-29,2025-12-08,churned,323.99
SUB-005226,CUST-02968,2025-07-19,2025-06-16,churned,170.11
SUB-005227,CUST-02801,2025-02-08,,active,197.63
SUB-005228,CUST-00757,2025-06-04,,active,267.53
SUB-005229,CUST-01089,2024-01-31,2025-09-11,churned,10.47
SUB-005230,CUST-00210,2024-11-21,,active,102.59
SUB-005231,CUST-00750,2024-03-27,,active,275.47
SUB-005232,CUST-02696,2025-07-07,2025-01-26,churned,153.29
SUB-005233,CUST-01660,2024-07-21,2025-04-21,churned,193.28
SUB-005234,CUST-02450,2024-07-11,,active,251.86
SUB-005235,CUST-03693,2025-08-22,2025-06-08,churned,90.43
SUB-005236,CUST-01867,2025-02-19,2025-01-11,churned,115.71
SUB-005237,CUST-00828,2024-09-13,,active,72.64
SUB-005238,CUST-02148,2024-07-15,2025-06-25,churned,229.33
SUB-005239,CUST-03997,2025-02-14,2025-10-07,churned,125.37
SUB-005240,CUST-01914,2024-06-30,,active,78.66
SUB-005241,CUST-02026,2025-02-13,,active,243.47
SUB-005242,CUST-03570,2025-08-04,,active,167.06
SUB-005243,CUST-00503,2025-09-10,,active,188.65
SUB-005244,CUST-03460,2024-05-01,,active,156.08
SUB-005245,CUST-03793,2025-04-25,,active,305.29
