account_id,account_name,region,industry,segment,created_at,updated_at
ACCT-03142,Synthetic Account 03142,Europe,finance,smb,2025-03-23,2025-11-30
ACCT-03143,Synthetic Account 03143,APAC,retail,enterprise,2022-10-05,2025-11-10
ACCT-03144,Synthetic Account 03144,Latin America,software,mid_market,2024-03-10,2025-12-01
ACCT-03145,Synthetic Account 03145,North America,manufacturing,smb,2025-04-08,2025-12-06
ACCT-03146,Synthetic Account 03146,Latin America,healthcare,smb,2022-03-25,2025-12-12
ACCT-03147,Synthetic Account 03147,Latin America,retail,enterprise,2023-06-19,2025-11-14
ACCT-03148,Synthetic Account 03148,Latin America,healthcare,smb,2023-04-15,2025-11-22
ACCT-03149,Synthetic Account 03149,Latin America,manufacturing,smb,2022-02-01,2025-11-13
ACCT-03150,Synthetic Account 03150,North America,healthcare,mid_market,2023-05-21,2025-11-07
ACCT-03151,Synthetic Account 03151,Europe,manufacturing,mid_market,2022-11-01,2025-11-26
ACCT-03152,Synthetic Account 03152,North America,finance,mid_market,2023-01-03,2025-12-10
ACCT-03153,Synthetic Account 03153,APAC,retail,smb,2022-09-13,2025-11-26
ACCT-03154,Synthetic Account 03154,Europe,manufacturing,mid_market,2023-09-16,2025-12-10
ACCT-03155,Synthetic Account 03155,Europe,healthcare,smb,2023-04-24,2025-12-19
ACCT-03156,Synthetic Account 03156,APAC,healthcare,smb,2024-06-02,2025-12-11
ACCT-03157,Synthetic Account 03157,Latin America,healthcare,smb,2023-03-01,2025-12-03
ACCT-03158,Synthetic Account 03158,North America,manufacturing,smb,2024-04-09,2025-12-18
ACCT-03159,Synthetic Account 03159,Latin America,healthcare,smb,2023-09-25,2025-12-13
ACCT-03160,Synthetic Account 03160,Europe,manufacturing,smb,2023-02-26,2025-11-27
ACCT-03161,Synthetic Account 03161,Latin America,software,mid_market,2024-09-15,2025-12-23
ACCT-03162,Synthetic Account 03162,APAC,healthcare,mid_market,2024-06-02,2025-12-25
ACCT-03163,Synthetic Account 03163,Europe,retail,mid_market,2023-09-24,2025-11-15
ACCT-03164,Synthetic Account 03164,North America,software,smb,2023-10-03,2025-11-11
ACCT-03165,Synthetic Account 03165,North America,retail,mid_market,2024-07-05,2025-12-13
ACCT-03166,Synthetic Account 03166,APAC,manufacturing,mid_market,2024-07-12,2025-12-23
ACCT-03167,Synthetic Account 03167,Europe,manufacturing,enterprise,2024-05-04,2025-12-04
ACCT-03168,Synthetic Account 03168,North America,retail,smb,2022-05-17,2025-12-21
ACCT-03169,Synthetic Account 03169,North America,software,enterprise,2022-10-04,2025-11-09
ACCT-03170,Synthetic Account 03170,Latin America,finance,mid_market,2023-05-01,2025-12-27
ACCT-03171,Synthetic Account 03171,Europe,retail,smb,2023-11-22,2025-12-01
ACCT-03172,Synthetic Account 03172,Europe,finance,smb,2023-04-19,2025-12-09
ACCT-03173,Synthetic Account 03173,Europe,healthcare,smb,2024-09-21,2025-12-04
ACCT-03174,Synthetic Account 03174,APAC,retail,smb,2023-02-27,2025-11-16
ACCT-03175,Synthetic Account 03175,Europe,software,smb,2023-10-15,2025-12-16
ACCT-03176,Synthetic Account 03176,APAC,software,mid_market,2024-04-17,2025-11-07
ACCT-03177,Synthetic Account 03177,Europe,healthcare,enterprise,2023-03-29,2025-11-03
ACCT-03178,Synthetic Account 03178,Europe,software,smb,2023-10-31,2025-12-05
ACCT-03179,Synthetic Account 03179,Latin America,retail,enterprise,2024-05-22,2025-12-08
ACCT-03180,Synthetic Account 03180,Europe,manufacturing,smb,2023-04-09,2025-12-17
ACCT-03181,Synthetic Account 03181,Latin America,software,smb,2025-03-11,2025-11-13
ACCT-03182,Synthetic Account 03182,Latin America,healthcare,mid_market,2023-10-06,2025-11-18
ACCT-03183,Synthetic Account 03183,APAC,software,smb,2024-08-01,2025-12-05
ACCT-03184,Synthetic Account 03184,APAC,manufacturing,mid_market,2024-04-25,2025-11-20
ACCT-03185,Synthetic Account 03185,Latin America,healthcare,mid_market,2024-09-04,2025-12-09
ACCT-03186,Synthetic Account 03186,North America,manufacturing,mid_market,2024-03-21,2025-11-21
ACCT-03187,Synthetic Account 03187,Europe,healthcare,smb,2023-10-09,2025-11-12
ACCT-03188,Synthetic Account 03188,APAC,finance,smb,2024-07-01,2025-12-05
ACCT-03189,Synthetic Account 03189,North America,manufacturing,mid_market,2023-07-14,2025-11-22
ACCT-03190,Synthetic Account 03190,North America,healthcare,smb,2024-10-18,2025-11-28
ACCT-03191,Synthetic Account 03191,North America,software,mid_market,2023-08-26,2025-12-27
ACCT-03192,Synthetic Account 03192,Europe,finance,mid_market,2024-06-06,2025-12-28
ACCT-03193,Synthetic Account 03193,APAC,finance,smb,2022-09-06,2025-12-16
ACCT-03194,Synthetic Account 03194,Europe,retail,smb,2022-08-05,2025-12-16
ACCT-03195,Synthetic Account 03195,North America,finance,smb,2023-11-09,2025-12-20
ACCT-03196,Synthetic Account 03196,Europe,manufacturing,smb,2024-10-12,2025-11-06
ACCT-03197,Synthetic Account 03197,Latin America,software,enterprise,2024-05-30,2025-11-25
ACCT-03198,Synthetic Account 03198,North America,manufacturing,smb,2023-02-03,2025-12-29
ACCT-03199,Synthetic Account 03199,Latin America,healthcare,mid_market,2024-10-24,2025-11-07
ACCT-03200,Synthetic Account 03200,Europe,software,smb,2024-03-10,2025-12-13
ACCT-03201,Synthetic Account 03201,North America,retail,enterprise,2023-10-30,2025-11-02
ACCT-03202,Synthetic Account 03202,North America,manufacturing,enterprise,2025-04-04,2025-12-18
ACCT-03203,Synthetic Account 03203,North America,healthcare,smb,2024-07-23,2025-12-26
ACCT-03204,Synthetic Account 03204,Europe,software,mid_market,2022-12-20,2025-12-24
ACCT-03205,Synthetic Account 03205,Europe,software,smb,2022-03-20,2025-12-08
ACCT-03206,Synthetic Account 03206,APAC,manufacturing,smb,2022-11-21,2025-11-06
ACCT-03207,Synthetic Account 03207,North America,software,mid_market,2022-08-01,2025-11-28
ACCT-03208,Synthetic Account 03208,APAC,healthcare,smb,2022-08-07,2025-12-24
ACCT-03209,Synthetic Account 03209,APAC,manufacturing,smb,2023-09-20,2025-12-12
ACCT-03210,Synthetic Account 03210,North America,software,smb,2025-03-26,2025-12-02
ACCT-03211,Synthetic Account 03211,APAC,software,mid_market,2024-02-18,2025-11-29
ACCT-03212,Synthetic Account 03212,North America,manufacturing,smb,2023-05-28,2025-11-11
ACCT-03213,Synthetic Account 03213,Europe,manufacturing,mid_market,2022-10-25,2025-12-29
ACCT-03214,Synthetic Account 03214,APAC,finance,smb,2024-07-29,2025-12-31
ACCT-03215,Synthetic Account 03215,Latin America,retail,smb,2023-10-21,2025-11-18
ACCT-03216,Synthetic Account 03216,APAC,software,mid_market,2022-03-01,2025-12-25
ACCT-03217,Synthetic Account 03217,Europe,manufacturing,smb,2023-07-14,2025-11-21
ACCT-03218,Synthetic Account 03218,Latin America,healthcare,enterprise,2022-08-05,2025-12-11
ACCT-03219,Synthetic Account 03219,North America,manufacturing,smb,2023-08-21,2025-12-08
ACCT-03220,Synthetic Account 03220,North America,healthcare,smb,2022-03-17,2025-12-23
ACCT-03221,Synthetic Account 03221,Europe,finance,smb,2022-09-14,2025-11-15
ACCT-03222,Synthetic Account 03222,North America,finance,enterprise,2024-09-05,2025-12-21
ACCT-03223,Synthetic Account 03223,North America,retail,mid_market,2022-07-22,2025-12-31
ACCT-03224,Synthetic Account 03224,Europe,healthcare,enterprise,2022-05-08,2025-11-26
ACCT-03225,Synthetic Account 03225,North America,software,mid_market,2022-09-23,2025-12-22
ACCT-03226,Synthetic Account 03226,APAC,software,mid_market,2025-01-12,2025-12-21
ACCT-03227,Synthetic Account 03227,APAC,manufacturing,smb,2025-02-11,2025-12-18
ACCT-03228,Synthetic Account 03228,Europe,retail,mid_market,2024-03-07,2025-11-23
ACCT-03229,Synthetic Account 03229,Europe,software,smb,2024-07-25,2025-11-16
ACCT-03230,Synthetic Account 03230,North America,healthcare,mid_market,2024-12-27,2025-11-07
ACCT-03231,Synthetic Account 03231,Europe,retail,mid_market,2022-12-22,2025-11-03
ACCT-03232,Synthetic Account 03232,North America,retail,smb,2023-05-06,2025-12-18
ACCT-03233,Synthetic Account 03233,Europe,finance,mid_market,2022-02-03,2025-12-19
ACCT-03234,Synthetic Account 03234,APAC,finance,smb,2023-09-23,2025-12-19
ACCT-03235,Synthetic Account 03235,Latin America,healthcare,smb,2025-01-15,2025-12-20
ACCT-03236,Synthetic Account 03236,Europe,manufacturing,smb,2022-02-03,2025-12-31
ACCT-03237,Synthetic Account 03237,Europe,manufacturing,smb,2024-05-03,2025-11-26
ACCT-03238,Synthetic Account 03238,APAC,manufacturing,smb,2023-07-14,2025-12-31
ACCT-03239,Synthetic Account 03239,Latin America,finance,smb,2025-03-04,2025-12-29
ACCT-03240,Synthetic Account 03240,Europe,finance,enterprise,2023-12-10,2025-12-08
ACCT-03241,Synthetic Account 03241,Latin America,software,mid_market,2023-05-02,2025-11-13
ACCT-03242,Synthetic Account 03242,Europe,finance,smb,2022-05-01,2025-12-02
ACCT-03243,Synthetic Account 03243,APAC,healthcare,enterprise,2023-11-05,2025-12-08
ACCT-03244,Synthetic Account 03244,North America,manufacturing,smb,2025-03-23,2025-12-21
ACCT-03245,Synthetic Account 03245,Europe,software,smb,2022-01-16,2025-11-21
ACCT-03246,Synthetic Account 03246,Latin America,manufacturing,mid_market,2022-01-06,2025-12-12
ACCT-03247,Synthetic Account 03247,Europe,finance,mid_market,2024-12-04,2025-11-02
ACCT-03248,Synthetic Account 03248,North America,software,smb,2022-11-17,2025-12-23
ACCT-03249,Synthetic Account 03249,Latin America,manufacturing,enterprise,2023-12-31,2025-11-14
ACCT-03250,Synthetic Account 03250,North America,finance,enterprise,2024-01-09,2025-11-21
ACCT-03251,Synthetic Account 03251,North America,finance,smb,2023-07-31,2025-12-10
ACCT-03252,Synthetic Account 03252,Latin America,software,smb,2023-08-21,2025-12-08
ACCT-03253,Synthetic Account 03253,Europe,software,smb,2024-04-05,2025-11-04
ACCT-03254,Synthetic Account 03254,North America,software,mid_market,2022-10-15,2025-11-17
ACCT-03255,Synthetic Account 03255,Latin America,retail,enterprise,2022-08-04,2025-12-29
ACCT-03256,Synthetic Account 03256,Europe,retail,smb,2025-03-30,2025-11-28
ACCT-03257,Synthetic Account 03257,APAC,finance,mid_market,2022-01-11,2025-11-17
ACCT-03258,Synthetic Account 03258,Europe,healthcare,smb,2022-08-15,2025-12-09
ACCT-03259,Synthetic Account 03259,APAC,manufacturing,smb,2024-05-25,2025-11-20
ACCT-03260,Synthetic Account 03260,APAC,healthcare,enterprise,2023-11-14,2025-11-24
ACCT-03261,Synthetic Account 03261,Latin America,finance,smb,2023-01-22,2025-12-12
ACCT-03262,Synthetic Account 03262,Europe,manufacturing,smb,2022-05-20,2025-12-31
ACCT-03263,Synthetic Account 03263,APAC,finance,smb,2023-03-17,2025-12-29
ACCT-03264,Synthetic Account 03264,Latin America,finance,smb,2022-03-09,2025-11-20
ACCT-03265,Synthetic Account 03265,Latin America,retail,enterprise,2023-10-27,2025-11-15
ACCT-03266,Synthetic Account 03266,APAC,finance,smb,2023-08-09,2025-12-09
ACCT-03267,Synthetic Account 03267,Europe,software,smb,2025-01-08,2025-12-03
ACCT-03268,Synthetic Account 03268,APAC,software,smb,2024-08-23,2025-12-01
ACCT-03269,Synthetic Account 03269,Latin America,manufacturing,mid_market,2023-07-18,2025-11-09
ACCT-03270,Synthetic Account 03270,North America,software,smb,2023-09-30,2025-11-30
ACCT-03271,Synthetic Account 03271,APAC,finance,mid_market,2024-04-07,2025-11-27
ACCT-03272,Synthetic Account 03272,Latin America,software,mid_market,2022-12-19,2025-11-28
ACCT-03273,Synthetic Account 03273,Europe,healthcare,mid_market,2023-12-23,2025-12-24
ACCT-03274,Synthetic Account 03274,Latin America,manufacturing,mid_market,2022-01-21,2025-11-19
ACCT-03275,Synthetic Account 03275,Europe,finance,mid_market,2025-01-31,2025-11-07
ACCT-03276,Synthetic Account 03276,Latin America,software,mid_market,2025-02-02,2025-12-25
ACCT-03277,Synthetic Account 03277,APAC,software,mid_market,2024-12-03,2025-12-27
ACCT-03278,Synthetic Account 03278,North America,healthcare,mid_market,2022-09-12,2025-12-02
ACCT-03279,Synthetic Account 03279,Latin America,software,mid_market,2024-08-03,2025-11-16
ACCT-03280,Synthetic Account 03280,APAC,retail,enterprise,2023-11-21,2025-12-27
ACCT-03281,Synthetic Account 03281,North America,manufacturing,mid_market,2025-03-26,2025-11-17
ACCT-03282,Synthetic Account 03282,APAC,finance,mid_market,2022-01-19,2025-12-17
ACCT-03283,Synthetic Account 03283,APAC,manufacturing,mid_market,2023-04-22,2025-12-20
ACCT-03284,Synthetic Account 03284,Latin America,manufacturing,smb,2022-04-27,2025-12-20
ACCT-03285,Synthetic Account 03285,Europe,healthcare,mid_market,2025-02-09,2025-11-30
ACCT-03286,Synthetic Account 03286,Europe,manufacturing,smb,2022-07-24,2025-11-26
ACCT-03287,Synthetic Account 03287,North America,software,enterprise,2022-02-16,2025-12-04
ACCT-03288,Synthetic Account 03288,Latin America,retail,mid_market,2022-05-15,2025-11-25
ACCT-03289,Synthetic Account 03289,Latin America,retail,enterprise,2025-03-04,2025-11-13
ACCT-03290,Synthetic Account 03290,APAC,manufacturing,mid_market,2023-09-29,2025-11-12
ACCT-03291,Synthetic Account 03291,Europe,healthcare,smb,2022-05-10,2025-11-18
ACCT-03292,Synthetic Account 03292,Latin America,retail,smb,2023-04-22,2025-11-30
ACCT-03293,Synthetic Account 03293,Europe,retail,smb,2023-05-26,2025-12-18
ACCT-03294,Synthetic Account 03294,APAC,manufacturing,mid_market,2024-08-19,2025-11-17
ACCT-03295,Synthetic Account 03295,APAC,manufacturing,mid_market,2022-09-21,2025-11-21
ACCT-03296,Synthetic Account 03296,Latin America,software,smb,2022-05-20,2025-11-08
ACCT-03297,Synthetic Account 03297,Latin America,retail,mid_market,2024-06-18,2025-11-19
ACCT-03298,Synthetic Account 03298,Europe,finance,enterprise,2023-06-02,2025-12-23
ACCT-03299,Synthetic Account 03299,North America,retail,enterprise,2022-05-29,2025-11-27
ACCT-03300,Synthetic Account 03300,North America,healthcare,smb,2023-05-29,2025-11-18
ACCT-03301,Synthetic Account 03301,APAC,healthcare,smb,2023-05-27,2025-11-02
ACCT-03302,Synthetic Account 03302,Europe,manufacturing,mid_market,2022-10-04,2025-12-12
ACCT-03303,Synthetic Account 03303,North America,healthcare,enterprise,2022-08-29,2025-11-10
ACCT-03304,Synthetic Account 03304,Latin America,manufacturing,smb,2022-04-26,2025-12-15
ACCT-03305,Synthetic Account 03305,APAC,retail,mid_market,2024-10-05,2025-12-09
ACCT-03306,Synthetic Account 03306,North America,retail,enterprise,2022-01-13,2025-11-04
ACCT-03307,Synthetic Account 03307,APAC,retail,mid_market,2023-09-02,2025-12-22
ACCT-03308,Synthetic Account 03308,APAC,manufacturing,mid_market,2022-01-23,2025-12-19
ACCT-03309,Synthetic Account 03309,Latin America,healthcare,mid_market,2024-08-22,2025-11-11
ACCT-03310,Synthetic Account 03310,Latin America,retail,smb,2023-04-24,2025-11-07
ACCT-03311,Synthetic Account 03311,Latin America,healthcare,smb,2025-03-23,2025-12-25
ACCT-03312,Synthetic Account 03312,Latin America,retail,smb,2022-03-07,2025-11-12
ACCT-03313,Synthetic Account 03313,Latin America,retail,enterprise,2023-02-03,2025-11-26
ACCT-03314,Synthetic Account 03314,APAC,software,enterprise,2023-04-19,2025-11-09
ACCT-03315,Synthetic Account 03315,APAC,manufacturing,smb,2022-03-24,2025-12-02
ACCT-03316,Synthetic Account 03316,Latin America,retail,mid_market,2023-06-09,2025-11-26
ACCT-03317,Synthetic Account 03317,Latin America,healthcare,mid_market,2023-07-05,2025-12-18
ACCT-03318,Synthetic Account 03318,North America,software,enterprise,2023-06-19,2025-11-26
ACCT-03319,Synthetic Account 03319,North America,software,mid_market,2023-10-03,2025-12-06
ACCT-03320,Synthetic Account 03320,Europe,healthcare,mid_market,2022-08-18,2025-12-07
ACCT-03321,Synthetic Account 03321,Europe,software,mid_market,2022-10-14,2025-12-15
ACCT-03322,Synthetic Account 03322,APAC,software,smb,2023-08-22,2025-12-07
ACCT-03323,Synthetic Account 03323,Europe,retail,mid_market,2024-02-12,2025-12-21
ACCT-03324,Synthetic Account 03324,Latin America,finance,smb,2023-04-16,2025-11-10
ACCT-03325,Synthetic Account 03325,Latin America,software,smb,2023-07-03,2025-12-07
ACCT-03326,Synthetic Account 03326,Europe,software,mid_market,2025-04-02,2025-12-08
ACCT-03327,Synthetic Account 03327,Latin America,retail,smb,2024-02-15,2025-11-03
ACCT-03328,Synthetic Account 03328,North America,healthcare,smb,2022-02-24,2025-12-02
ACCT-03329,Synthetic Account 03329,Latin America,software,enterprise,2023-03-09,2025-11-19
ACCT-03330,Synthetic Account 03330,APAC,retail,smb,2022-03-06,2025-11-02
ACCT-03331,Synthetic Account 03331,APAC,software,smb,2024-11-16,2025-11-10
ACCT-03332,Synthetic Account 03332,Europe,retail,smb,2024-09-16,2025-12-10
ACCT-03333,Synthetic Account 03333,North America,retail,enterprise,2023-07-13,2025-11-30
ACCT-03334,Synthetic Account 03334,Latin America,healthcare,enterprise,2022-11-16,2025-11-12
ACCT-03335,Synthetic Account 03335,North America,software,mid_market,2024-05-12,2025-12-01
ACCT-03336,Synthetic Account 03336,Europe,manufacturing,enterprise,2022-08-09,2025-12-15
ACCT-03337,Synthetic Account 03337,North America,retail,mid_market,2024-07-13,2025-11-30
ACCT-03338,Synthetic Account 03338,Latin America,manufacturing,smb,2024-11-15,2025-12-30
ACCT-03339,Synthetic Account 03339,APAC,healthcare,mid_market,2022-08-04,2025-11-09
ACCT-03340,Synthetic Account 03340,APAC,retail,mid_market,2023-10-02,2025-11-26
ACCT-03341,Synthetic Account 03341,Europe,retail,mid_market,2022-07-05,2025-12-16
ACCT-03342,Synthetic Account 03342,Latin America,manufacturing,mid_market,2024-01-09,2025-12-03
ACCT-03343,Synthetic Account 03343,North America,manufacturing,smb,2024-03-20,2025-12-30
ACCT-03344,Synthetic Account 03344,APAC,healthcare,smb,2022-01-10,2025-11-14
ACCT-03345,Synthetic Account 03345,Latin America,software,mid_market,2025-02-07,2025-11-30
ACCT-03346,Synthetic Account 03346,Europe,manufacturing,mid_market,2022-11-09,2025-12-31
ACCT-03347,Synthetic Account 03347,APAC,finance,mid_market,2023-07-11,2025-12-04
ACCT-03348,Synthetic Account 03348,Europe,software,smb,2022-11-08,2025-12-27
ACCT-03349,Synthetic Account 03349,Latin America,manufacturing,mid_market,2024-12-22,2025-12-08
ACCT-03350,Synthetic Account 03350,Latin America,software,mid_market,2024-07-02,2025-11-10
ACCT-03351,Synthetic Account 03351,Europe,retail,mid_market,2025-04-02,2025-11-22
ACCT-03352,Synthetic Account 03352,North America,software,enterprise,2023-04-08,2025-12-03
ACCT-03353,Synthetic Account 03353,North America,finance,mid_market,2023-11-07,2025-12-01
ACCT-03354,Synthetic Account 03354,APAC,manufacturing,smb,2023-11-24,2025-12-01
ACCT-03355,Synthetic Account 03355,Latin America,software,enterprise,2022-10-04,2025-12-26
ACCT-03356,Synthetic Account 03356,North America,software,mid_market,2025-01-23,2025-12-18
ACCT-03357,Synthetic Account 03357,Latin America,manufacturing,mid_market,2024-11-03,2025-11-13
ACCT-03358,Synthetic Account 03358,Latin America,software,mid_market,2025-03-27,2025-11-06
ACCT-03359,Synthetic Account 03359,Europe,software,smb,2023-07-03,2025-12-23
ACCT-03360,Synthetic Account 03360,North America,finance,smb,2022-06-02,2025-11-07
ACCT-03361,Synthetic Account 03361,APAC,retail,smb,2022-07-10,2025-12-30
