refund_id,payment_id,customer_id,refund_date,refund_amount,reason
REF-002807,PAY-0033990,CUST-03723,2025-07-26,69.32,customer_request
REF-002808,PAY-0022898,CUST-04223,2025-08-09,48.56,customer_request
REF-002809,PAY-0001578,CUST-00629,2025-10-13,49.4,customer_request
REF-002810,PAY-0041799,CUST-01247,2025-03-08,178.43,fraud_adjustment
REF-002811,PAY-0001504,CUST-02516,2025-09-18,87.35,customer_request
REF-002812,PAY-0010730,CUST-01115,2025-04-20,40.57,customer_request
REF-002813,PAY-0025833,CUST-01299,2025-05-08,254.06,service_credit
REF-002814,PAY-0033790,CUST-03089,2025-10-26,59.65,service_credit
REF-002815,PAY-0046559,CUST-04216,2025-09-25,91.03,customer_request
REF-002816,PAY-0006472,CUST-01192,2025-04-28,46.51,customer_request
REF-002817,PAY-0033317,CUST-01749,2025-07-31,376.2,service_credit
REF-002818,PAY-0031499,CUST-01943,2025-07-08,107.62,customer_request
REF-002819,PAY-0002901,CUST-03916,2025-12-29,102.82,customer_request
REF-002820,PAY-0000692,CUST-04958,2025-04-30,142.76,fraud_adjustment
REF-002821,PAY-0030212,CUST-04530,2025-08-23,230.73,service_credit
REF-002822,PAY-0023025,CUST-01512,2025-08-27,61.29,customer_request
REF-002823,PAY-0037588,CUST-00003,2025-01-26,57.0,customer_request
REF-002824,PAY-0042962,CUST-04388,2025-09-15,66.54,customer_request
REF-002825,PAY-0015302,CUST-04014,2025-08-03,101.46,customer_request
REF-002826,PAY-0036881,CUST-02782,2025-12-07,150.21,customer_request
REF-002827,PAY-0002415,CUST-02590,2025-12-18,126.71,customer_request
REF-002828,PAY-0011013,CUST-01320,2025-02-15,93.61,customer_request
REF-002829,PAY-0021901,CUST-04888,2025-01-09,75.49,fraud_adjustment
REF-002830,PAY-0010634,CUST-04185,2025-11-13,86.18,fraud_adjustment
REF-002831,PAY-0005271,CUST-00742,2025-08-05,20.43,fraud_adjustment
REF-002832,PAY-0017628,CUST-02342,2025-01-08,15.08,fraud_adjustment
REF-002833,PAY-0024803,CUST-02969,2025-09-22,67.11,customer_request
REF-002834,PAY-0043394,CUST-01318,2025-04-06,18.45,customer_request
REF-002835,PAY-0035490,CUST-01722,2025-04-24,40.38,customer_request
REF-002836,PAY-0040028,CUST-02881,2025-05-23,46.16,customer_request
REF-002837,PAY-0040029,CUST-01243,2025-06-01,48.18,customer_request
REF-002838,PAY-0040744,CUST-03066,2025-06-29,139.87,customer_request
REF-002839,PAY-0030603,CUST-03403,2025-05-21,41.58,customer_request
REF-002840,PAY-0015363,CUST-04813,2025-01-03,53.96,customer_request
REF-002841,PAY-0000845,CUST-01759,2025-05-05,80.76,customer_request
REF-002842,PAY-0036627,CUST-02155,2025-05-02,88.71,customer_request
REF-002843,PAY-0042874,CUST-04204,2025-07-25,23.51,customer_request
REF-002844,PAY-0047559,CUST-02779,2025-01-16,109.84,customer_request
REF-002845,PAY-0002205,CUST-04735,2025-12-10,228.54,customer_request
REF-002846,PAY-0003082,CUST-04219,2025-09-05,51.71,customer_request
REF-002847,PAY-0047771,CUST-00431,2025-12-21,177.89,customer_request
REF-002848,PAY-0013964,CUST-04552,2025-03-13,64.29,service_credit
REF-002849,PAY-0034188,CUST-02379,2025-07-03,238.57,customer_request
REF-002850,PAY-0013485,CUST-00795,2025-08-31,143.11,customer_request
REF-002851,PAY-0015655,CUST-01381,2025-05-19,43.43,customer_request
REF-002852,PAY-0014170,CUST-04192,2025-04-14,115.32,customer_request
REF-002853,PAY-0040994,CUST-02295,2025-11-04,83.12,customer_request
REF-002854,PAY-0013917,CUST-00539,2025-06-22,76.1,customer_request
REF-002855,PAY-0037570,CUST-00394,2025-05-19,297.38,customer_request
REF-002856,PAY-0004917,CUST-03259,2025-01-05,160.34,customer_request
REF-002857,PAY-0040793,CUST-02237,2025-10-06,92.35,customer_request
REF-002858,PAY-0001407,CUST-01169,2025-07-01,192.81,fraud_adjustment
REF-002859,PAY-0012707,CUST-02377,2025-09-12,143.71,customer_request
REF-002860,PAY-0034436,CUST-00597,2025-05-30,44.59,customer_request
REF-002861,PAY-0007881,CUST-03516,2025-11-15,238.91,customer_request
REF-002862,PAY-0037179,CUST-03723,2025-07-16,65.28,service_credit
REF-002863,PAY-0016666,CUST-04852,2025-05-22,153.47,customer_request
REF-002864,PAY-0012927,CUST-01157,2025-10-23,123.3,service_credit
REF-002865,PAY-0005538,CUST-02193,2025-01-22,86.94,service_credit
REF-002866,PAY-0019830,CUST-02533,2025-03-11,59.67,customer_request
REF-002867,PAY-0000058,CUST-00252,2025-09-16,94.76,customer_request
REF-002868,PAY-0018516,CUST-02318,2025-05-29,132.74,customer_request
REF-002869,PAY-0047361,CUST-02120,2025-03-07,11.99,customer_request
REF-002870,PAY-0042743,CUST-00739,2025-11-14,20.33,customer_request
REF-002871,PAY-0042297,CUST-02293,2025-03-16,70.37,customer_request
REF-002872,PAY-0010605,CUST-00042,2025-05-31,5.77,customer_request
REF-002873,PAY-0035108,CUST-04867,2025-04-08,83.13,customer_request
REF-002874,PAY-0039191,CUST-01883,2025-11-11,127.18,customer_request
REF-002875,PAY-0012108,CUST-00569,2025-12-20,124.08,service_credit
REF-002876,PAY-0005964,CUST-01508,2025-07-24,10.13,service_credit
REF-002877,PAY-0046348,CUST-01100,2025-02-13,244.2,service_credit
REF-002878,PAY-0046586,CUST-02354,2025-06-12,1.81,customer_request
REF-002879,PAY-0003127,CUST-03005,2025-11-14,199.38,customer_request
REF-002880,PAY-0000022,CUST-02153,2025-12-19,41.66,customer_request
REF-002881,PAY-0004008,CUST-02120,2025-02-10,216.76,customer_request
REF-002882,PAY-0014348,CUST-01767,2025-07-08,59.53,customer_request
REF-002883,PAY-0003793,CUST-02026,2025-09-26,214.75,customer_request
REF-002884,PAY-0012245,CUST-01207,2025-06-25,96.59,customer_request
REF-002885,PAY-0007321,CUST-02854,2025-03-06,53.2,customer_request
REF-002886,PAY-0005932,CUST-04010,2025-08-13,64.18,fraud_adjustment
REF-002887,PAY-0032459,CUST-01708,2025-03-04,498.89,service_credit
REF-002888,PAY-0013809,CUST-04671,2025-11-15,34.67,fraud_adjustment
REF-002889,PAY-0014248,CUST-00496,2025-04-15,63.91,customer_request
REF-002890,PAY-0042779,CUST-00128,2025-05-03,267.07,customer_request
REF-002891,PAY-0020591,CUST-02253,2025-07-27,15.01,customer_request
REF-002892,PAY-0021772,CUST-01592,2025-12-30,32.0,service_credit
REF-002893,PAY-0024710,CUST-01246,2025-09-29,30.04,customer_request
REF-002894,PAY-0032960,CUST-04997,2025-06-16,101.3,customer_request
REF-002895,PAY-0010380,CUST-02301,2025-01-20,57.33,customer_request
REF-002896,PAY-0035343,CUST-01535,2025-06-24,118.99,service_credit
REF-002897,PAY-0018787,CUST-03764,2025-04-11,51.52,service_credit
REF-002898,PAY-0046943,CUST-03640,2025-09-11,184.59,customer_request
REF-002899,PAY-0034308,CUST-01666,2025-08-06,94.47,customer_request
REF-002900,PAY-0047087,CUST-04835,2025-10-12,183.6,service_credit
REF-002901,PAY-0031129,CUST-04145,2025-12-07,69.35,customer_request
REF-002902,PAY-0019947,CUST-04138,2025-07-20,60.91,customer_request
REF-002903,PAY-0036265,CUST-04075,2025-03-19,66.88,customer_request
REF-002904,PAY-0038223,CUST-02570,2025-04-30,14.27,fraud_adjustment
REF-002905,PAY-0012000,CUST-00599,2025-06-19,9.87,customer_request
REF-002906,PAY-0020293,CUST-01309,2025-03-30,26.9,fraud_adjustment
REF-002907,PAY-0002593,CUST-04178,2025-06-15,101.21,customer_request
REF-002908,PAY-0020637,CUST-04022,2025-03-10,28.68,service_credit
REF-002909,PAY-0016091,CUST-01113,2025-07-02,118.51,customer_request
REF-002910,PAY-0006317,CUST-01022,2025-04-01,64.92,fraud_adjustment
REF-002911,PAY-0012393,CUST-01181,2025-01-31,95.02,service_credit
REF-002912,PAY-0046683,CUST-04485,2025-06-20,64.51,customer_request
REF-002913,PAY-0034230,CUST-04634,2025-07-04,95.49,service_credit
REF-002914,PAY-0019882,CUST-02656,2025-07-14,239.13,customer_request
REF-002915,PAY-0030025,CUST-03504,2025-05-18,66.93,service_credit
REF-002916,PAY-0023824,CUST-04129,2025-06-21,26.07,customer_request
REF-002917,PAY-0007065,CUST-04998,2025-07-11,150.98,customer_request
REF-002918,PAY-0042636,CUST-04647,2025-07-02,12.04,customer_request
REF-002919,PAY-0038584,CUST-04117,2025-12-13,119.39,customer_request
REF-002920,PAY-0006136,CUST-00448,2025-11-29,138.24,customer_request
REF-002921,PAY-0006539,CUST-03672,2025-03-29,24.11,customer_request
REF-002922,PAY-0009327,CUST-04463,2025-11-13,119.3,customer_request
REF-002923,PAY-0027902,CUST-03852,2025-09-03,227.59,customer_request
REF-002924,PAY-0003411,CUST-02806,2025-11-23,28.05,customer_request
REF-002925,PAY-0039671,CUST-00673,2025-02-05,19.14,service_credit
REF-002926,PAY-0007305,CUST-02246,2025-08-05,98.16,fraud_adjustment
REF-002927,PAY-0033132,CUST-04437,2025-06-10,47.57,customer_request
REF-002928,PAY-0036539,CUST-04294,2025-01-11,25.72,customer_request
REF-002929,PAY-0033359,CUST-03888,2025-12-25,102.23,customer_request
REF-002930,PAY-0033510,CUST-00255,2025-03-22,65.54,customer_request
REF-002931,PAY-0033025,CUST-00398,2025-07-30,207.33,fraud_adjustment
REF-002932,PAY-0015716,CUST-02601,2025-02-06,199.11,customer_request
REF-002933,PAY-0030507,CUST-01016,2025-04-14,91.9,service_credit
REF-002934,PAY-0004457,CUST-04958,2025-01-27,41.51,customer_request
REF-002935,PAY-0005632,CUST-03532,2025-10-11,35.39,customer_request
REF-002936,PAY-0010891,CUST-04323,2025-07-31,310.62,service_credit
REF-002937,PAY-0011316,CUST-01319,2025-10-05,61.38,service_credit
REF-002938,PAY-0010654,CUST-03374,2025-06-27,142.23,customer_request
REF-002939,PAY-0026900,CUST-00541,2025-05-17,52.59,customer_request
REF-002940,PAY-0017377,CUST-01343,2025-10-12,219.0,fraud_adjustment
REF-002941,PAY-0041460,CUST-00357,2025-02-06,42.38,customer_request
REF-002942,PAY-0038732,CUST-03809,2025-12-31,249.96,customer_request
REF-002943,PAY-0027810,CUST-02625,2025-05-28,126.0,customer_request
REF-002944,PAY-0045000,CUST-00022,2025-05-09,193.14,customer_request
REF-002945,PAY-0034693,CUST-02875,2025-12-03,54.37,customer_request
REF-002946,PAY-0014760,CUST-04990,2025-11-30,115.36,customer_request
REF-002947,PAY-0029248,CUST-01293,2025-03-29,71.56,customer_request
REF-002948,PAY-0006630,CUST-03778,2025-05-31,148.47,customer_request
REF-002949,PAY-0011124,CUST-04161,2025-06-18,74.91,customer_request
REF-002950,PAY-0014124,CUST-00385,2025-01-13,31.61,customer_request
REF-002951,PAY-0004373,CUST-04205,2025-02-04,14.81,customer_request
REF-002952,PAY-0027873,CUST-04229,2025-01-13,49.92,fraud_adjustment
REF-002953,PAY-0015669,CUST-00106,2025-02-02,54.85,customer_request
REF-002954,PAY-0001800,CUST-04239,2025-12-10,184.75,service_credit
REF-002955,PAY-0000976,CUST-04461,2025-05-30,145.7,customer_request
REF-002956,PAY-0029896,CUST-00674,2025-10-23,22.5,customer_request
REF-002957,PAY-0025786,CUST-01476,2025-05-25,13.9,customer_request
REF-002958,PAY-0019152,CUST-03357,2025-02-23,137.64,customer_request
REF-002959,PAY-0037949,CUST-04973,2025-06-29,267.28,customer_request
REF-002960,PAY-0047204,CUST-04855,2025-12-27,89.46,customer_request
REF-002961,PAY-0008476,CUST-00881,2025-07-28,26.82,customer_request
REF-002962,PAY-0029281,CUST-02410,2025-01-06,71.32,customer_request
REF-002963,PAY-0010061,CUST-01617,2025-08-09,7.29,customer_request
REF-002964,PAY-0031162,CUST-03976,2025-10-13,85.87,customer_request
REF-002965,PAY-0025325,CUST-03489,2025-01-31,83.23,service_credit
REF-002966,PAY-0038101,CUST-00361,2025-12-11,34.37,service_credit
REF-002967,PAY-0033059,CUST-02229,2025-04-22,157.92,customer_request
REF-002968,PAY-0008591,CUST-04461,2025-12-16,142.25,fraud_adjustment
REF-002969,PAY-0046803,CUST-01384,2025-06-01,63.59,customer_request
REF-002970,PAY-0039297,CUST-02842,2025-09-10,7.68,customer_request
REF-002971,PAY-0004118,CUST-03282,2025-08-02,22.42,customer_request
REF-002972,PAY-0034304,CUST-01456,2025-08-27,52.44,customer_request
REF-002973,PAY-0020123,CUST-03901,2025-01-22,265.1,customer_request
REF-002974,PAY-0022653,CUST-04912,2025-06-01,140.02,customer_request
REF-002975,PAY-0036688,CUST-04383,2025-07-21,35.68,customer_request
REF-002976,PAY-0024218,CUST-02471,2025-05-31,112.92,customer_request
REF-002977,PAY-0042705,CUST-02965,2025-06-26,119.59,service_credit
REF-002978,PAY-0045608,CUST-03137,2025-04-09,38.21,service_credit
REF-002979,PAY-0031672,CUST-02953,2025-01-24,221.04,customer_request
REF-002980,PAY-0034127,CUST-03582,2025-02-11,48.8,customer_request
REF-002981,PAY-0014863,CUST-04925,2025-02-06,16.55,customer_request
REF-002982,PAY-0037171,CUST-00194,2025-03-17,13.39,fraud_adjustment
REF-002983,PAY-0035614,CUST-02018,2025-03-01,161.33,customer_request
REF-002984,PAY-0023467,CUST-03876,2025-11-22,128.55,customer_request
REF-002985,PAY-0030803,CUST-00918,2025-05-26,122.34,customer_request
REF-002986,PAY-0008592,CUST-02171,2025-06-03,71.31,customer_request
REF-002987,PAY-0031777,CUST-03988,2025-03-25,248.18,customer_request
REF-002988,PAY-0008335,CUST-00343,2025-09-13,125.76,customer_request
REF-002989,PAY-0036190,CUST-04538,2025-07-18,60.79,customer_request
REF-002990,PAY-0017909,CUST-01823,2025-03-05,47.5,customer_request
REF-002991,PAY-0024968,CUST-03754,2025-07-16,35.6,fraud_adjustment
REF-002992,PAY-0033160,CUST-00478,2025-05-26,73.85,customer_request
REF-002993,PAY-0042080,CUST-00242,2025-05-16,137.87,customer_request
REF-002994,PAY-0029653,CUST-03282,2025-12-08,129.52,customer_request
REF-002995,PAY-0018969,CUST-03122,2025-09-23,49.1,service_credit
REF-002996,PAY-0041946,CUST-01812,2025-01-19,15.47,customer_request
REF-002997,PAY-0025862,CUST-01112,2025-04-14,58.13,customer_request
REF-002998,PAY-0018233,CUST-00191,2025-10-09,35.0,customer_request
REF-002999,PAY-0024781,CUST-01559,2025-01-15,35.41,customer_request
REF-003000,PAY-0043210,CUST-01092,2025-04-11,152.79,customer_request
REF-003001,PAY-0028406,CUST-00940,2025-06-26,80.02,customer_request
REF-003002,PAY-0004030,CUST-03946,2025-07-13,77.34,customer_request
REF-003003,PAY-0034331,CUST-04000,2025-02-27,94.29,fraud_adjustment
REF-003004,PAY-0036640,CUST-03268,2025-01-27,94.26,service_credit
REF-003005,PAY-0008482,CUST-03335,2025-08-01,199.99,customer_request
REF-003006,PAY-0013102,CUST-04360,2025-10-27,121.67,customer_request
REF-003007,PAY-0006104,CUST-03355,2025-06-20,36.78,customer_request
REF-003008,PAY-0019234,CUST-02932,2025-05-11,293.48,service_credit
REF-003009,PAY-0011547,CUST-01108,2025-07-08,102.7,customer_request
REF-003010,PAY-0040630,CUST-01030,2025-01-24,186.6,customer_request
REF-003011,PAY-0047758,CUST-04153,2025-02-07,64.78,fraud_adjustment
REF-003012,PAY-0038001,CUST-00279,2025-06-10,175.02,customer_request
REF-003013,PAY-0043177,CUST-00433,2025-10-06,72.61,customer_request
REF-003014,PAY-0025948,CUST-04043,2025-06-07,39.84,customer_request
REF-003015,PAY-0022647,CUST-01516,2025-03-06,66.4,customer_request
REF-003016,PAY-0043393,CUST-01311,2025-01-03,131.24,customer_request
REF-003017,PAY-0038128,CUST-03076,2025-09-08,186.43,service_credit
REF-003018,PAY-0039592,CUST-01602,2025-07-12,112.56,fraud_adjustment
REF-003019,PAY-0020375,CUST-01519,2025-12-25,92.09,customer_request
REF-003020,PAY-0020145,CUST-04628,2025-04-24,55.46,service_credit
REF-003021,PAY-0000946,CUST-00219,2025-08-22,103.73,service_credit
REF-003022,PAY-0008742,CUST-01353,2025-07-05,199.49,customer_request
REF-003023,PAY-0005158,CUST-02733,2025-09-16,102.09,customer_request
REF-003024,PAY-0023061,CUST-03775,2025-05-25,370.22,customer_request
REF-003025,PAY-0019316,CUST-02065,2025-09-11,52.54,customer_request
REF-003026,PAY-0035017,CUST-00952,2025-04-25,229.83,customer_request
REF-003027,PAY-0008759,CUST-04070,2025-07-20,66.29,customer_request
REF-003028,PAY-0026855,CUST-02516,2025-08-02,39.23,customer_request
REF-003029,PAY-0023869,CUST-02668,2025-12-10,39.82,customer_request
REF-003030,PAY-0038822,CUST-00892,2025-04-10,155.16,customer_request
REF-003031,PAY-0004211,CUST-01056,2025-06-17,100.04,service_credit
REF-003032,PAY-0019265,CUST-02962,2025-05-17,47.43,customer_request
REF-003033,PAY-0040121,CUST-01188,2025-12-20,170.7,customer_request
REF-003034,PAY-0039802,CUST-03066,2025-03-03,264.44,customer_request
REF-003035,PAY-0021016,CUST-03916,2025-07-26,16.75,customer_request
REF-003036,PAY-0019257,CUST-04676,2025-07-05,43.69,customer_request
REF-003037,PAY-0026033,CUST-02748,2025-12-11,158.58,service_credit
REF-003038,PAY-0000390,CUST-00301,2025-08-10,149.73,customer_request
REF-003039,PAY-0020089,CUST-00430,2025-01-21,64.09,customer_request
REF-003040,PAY-0025368,CUST-01138,2025-12-18,198.14,customer_request
REF-003041,PAY-0001111,CUST-00852,2025-07-06,3.3,service_credit
REF-003042,PAY-0020468,CUST-00896,2025-08-29,96.84,customer_request
REF-003043,PAY-0039110,CUST-03280,2025-09-28,83.48,customer_request
REF-003044,PAY-0039379,CUST-01125,2025-11-29,68.4,customer_request
REF-003045,PAY-0047188,CUST-01819,2025-05-18,56.32,customer_request
REF-003046,PAY-0045618,CUST-00763,2025-11-25,23.95,customer_request
REF-003047,PAY-0003599,CUST-03365,2025-11-17,84.95,customer_request
REF-003048,PAY-0003692,CUST-01845,2025-02-02,190.55,customer_request
REF-003049,PAY-0043894,CUST-04797,2025-05-23,82.67,fraud_adjustment
REF-003050,PAY-0039962,CUST-01294,2025-05-06,213.01,customer_request
REF-003051,PAY-0023192,CUST-03621,2025-06-03,126.96,service_credit
REF-003052,PAY-0026810,CUST-01229,2025-08-18,43.75,customer_request
REF-003053,PAY-0022558,CUST-03733,2025-12-23,80.74,service_credit
REF-003054,PAY-0013762,CUST-01984,2025-03-07,47.79,customer_request
REF-003055,PAY-0021510,CUST-02155,2025-07-21,20.6,customer_request
REF-003056,PAY-0024434,CUST-02024,2025-03-31,158.05,service_credit
REF-003057,PAY-0010750,CUST-01377,2025-09-27,260.71,customer_request
REF-003058,PAY-0045217,CUST-03647,2025-06-22,270.93,customer_request
REF-003059,PAY-0000477,CUST-02468,2025-12-19,231.07,service_credit
REF-003060,PAY-0031650,CUST-04231,2025-10-30,187.1,service_credit
REF-003061,PAY-0012465,CUST-01728,2025-05-25,48.86,customer_request
REF-003062,PAY-0046761,CUST-01858,2025-07-17,14.79,customer_request
REF-003063,PAY-0015234,CUST-02107,2025-04-01,163.7,customer_request
REF-003064,PAY-0008712,CUST-00053,2025-10-30,171.43,customer_request
REF-003065,PAY-0043214,CUST-02420,2025-02-05,158.91,customer_request
REF-003066,PAY-0020978,CUST-01201,2025-07-21,158.34,customer_request
REF-003067,PAY-0047680,CUST-03248,2025-05-28,54.82,customer_request
REF-003068,PAY-0024742,CUST-04557,2025-05-11,59.04,service_credit
REF-003069,PAY-0030367,CUST-00115,2025-05-18,41.63,customer_request
REF-003070,PAY-0017273,CUST-00481,2025-02-21,37.07,customer_request
REF-003071,PAY-0001196,CUST-00097,2025-10-20,44.08,customer_request
REF-003072,PAY-0032812,CUST-03993,2025-04-21,146.67,customer_request
REF-003073,PAY-0014308,CUST-04418,2025-03-18,274.82,service_credit
REF-003074,PAY-0030228,CUST-04048,2025-02-15,28.12,customer_request
REF-003075,PAY-0016009,CUST-02859,2025-04-06,200.68,customer_request
REF-003076,PAY-0010058,CUST-03225,2025-08-15,207.68,service_credit
REF-003077,PAY-0045803,CUST-03203,2025-08-23,138.59,customer_request
REF-003078,PAY-0008270,CUST-04602,2025-07-25,19.7,service_credit
REF-003079,PAY-0010398,CUST-04969,2025-12-24,69.49,service_credit
REF-003080,PAY-0036854,CUST-00513,2025-03-03,130.38,customer_request
REF-003081,PAY-0033830,CUST-01583,2025-10-10,25.97,service_credit
REF-003082,PAY-0006807,CUST-02898,2025-07-19,121.67,customer_request
REF-003083,PAY-0044162,CUST-03922,2025-05-24,64.11,service_credit
REF-003084,PAY-0032881,CUST-03014,2025-03-31,68.38,customer_request
REF-003085,PAY-0046915,CUST-02727,2025-04-25,90.39,customer_request
REF-003086,PAY-0045106,CUST-04389,2025-08-01,30.01,customer_request
REF-003087,PAY-0009600,CUST-02754,2025-12-29,72.95,customer_request
REF-003088,PAY-0039789,CUST-02762,2025-04-18,157.05,customer_request
REF-003089,PAY-0005336,CUST-04625,2025-01-15,51.79,customer_request
REF-003090,PAY-0011596,CUST-02971,2025-12-23,241.96,service_credit
REF-003091,PAY-0006203,CUST-02430,2025-03-06,64.89,fraud_adjustment
REF-003092,PAY-0033123,CUST-03999,2025-03-22,61.04,service_credit
REF-003093,PAY-0019986,CUST-03995,2025-07-16,98.52,customer_request
REF-003094,PAY-0009648,CUST-03582,2025-01-25,79.38,customer_request
REF-003095,PAY-0024740,CUST-02560,2025-01-12,104.21,customer_request
