customer_id,account_id,region,channel,status,created_at,updated_at
CUST-02575,ACCT-04638,APAC,self_serve,active,2024-06-03,2025-12-22
CUST-02576,ACCT-01976,North America,marketplace,inactive,2023-08-01,2025-12-16
CUST-02577,ACCT-01626,Latin America,sales_led,active,2023-08-13,2025-12-22
CUST-02578,ACCT-02707,Europe,sales_led,active,2023-05-15,2025-12-30
CUST-02579,ACCT-05816,APAC,sales_led,active,2023-09-25,2025-12-21
CUST-02580,ACCT-03408,APAC,marketplace,active,2024-07-19,2025-12-16
CUST-02581,ACCT-02303,North America,partner,active,2025-04-15,2025-12-16
CUST-02582,ACCT-02771,North America,partner,active,2024-01-31,2025-12-21
CUST-02583,ACCT-01748,APAC,marketplace,active,2024-06-25,2025-12-10
CUST-02584,ACCT-03953,Europe,marketplace,trial,2025-02-14,2025-12-23
CUST-02585,ACCT-02103,North America,marketplace,active,2024-09-01,2025-12-12
CUST-02586,ACCT-03327,North America,marketplace,inactive,2023-08-25,2025-12-23
CUST-02587,ACCT-02219,Latin America,marketplace,active,2023-09-11,2025-12-02
CUST-02588,ACCT-01925,North America,marketplace,inactive,2024-07-27,2025-12-12
CUST-02589,ACCT-05822,North America,partner,active,2023-09-17,2025-12-15
CUST-02590,ACCT-02075,APAC,self_serve,active,2023-08-12,2025-12-19
CUST-02591,ACCT-00424,North America,self_serve,active,2024-06-16,2025-12-09
CUST-02592,ACCT-02272,APAC,marketplace,active,2024-07-26,2025-12-19
CUST-02593,ACCT-03193,APAC,sales_led,active,2023-08-16,2025-12-07
CUST-02594,ACCT-00568,APAC,marketplace,active,2023-02-13,2025-12-27
CUST-02595,ACCT-01835,Europe,marketplace,inactive,2024-11-22,2025-12-07
CUST-02596,ACCT-00997,Latin America,partner,active,2023-12-19,2025-12-03
CUST-02597,ACCT-03004,APAC,marketplace,active,2024-07-23,2025-12-24
CUST-02598,ACCT-04339,Europe,sales_led,trial,2023-06-05,2025-12-25
CUST-02599,ACCT-05811,North America,sales_led,active,2023-10-10,2025-12-03
CUST-02600,ACCT-02335,Europe,marketplace,active,2024-06-29,2025-12-19
CUST-02601,ACCT-05180,North America,marketplace,trial,2023-04-22,2025-12-11
CUST-02602,ACCT-01288,North America,self_serve,inactive,2023-10-13,2025-12-26
CUST-02603,ACCT-04683,Europe,marketplace,trial,2024-10-09,2025-12-19
CUST-02604,ACCT-03377,North America,sales_led,inactive,2024-11-25,2025-12-10
CUST-02605,ACCT-04550,North America,marketplace,active,2023-11-14,2025-12-05
CUST-02606,ACCT-04534,Europe,partner,active,2023-04-14,2025-12-18
CUST-02607,ACCT-03195,APAC,partner,active,2023-01-24,2025-12-29
CUST-02608,ACCT-01545,North America,self_serve,trial,2024-05-15,2025-12-19
CUST-02609,ACCT-03158,Europe,sales_led,inactive,2024-09-16,2025-12-12
CUST-02610,ACCT-04961,North America,partner,active,2024-06-18,2025-12-05
CUST-02611,ACCT-05824,North America,marketplace,active,2023-12-31,2025-12-06
CUST-02612,ACCT-05566,North America,self_serve,active,2023-01-20,2025-12-09
CUST-02613,ACCT-01089,Europe,self_serve,active,2023-07-23,2025-12-27
CUST-02614,ACCT-03585,APAC,partner,inactive,2023-02-02,2025-12-16
CUST-02615,ACCT-00628,Latin America,sales_led,active,2024-02-21,2025-12-14
CUST-02616,ACCT-04014,APAC,marketplace,active,2023-10-05,2025-12-17
CUST-02617,ACCT-05955,APAC,self_serve,trial,2023-03-05,2025-12-04
CUST-02618,ACCT-00316,Latin America,sales_led,active,2024-07-02,2025-12-03
CUST-02619,ACCT-03940,Europe,self_serve,active,2023-11-30,2025-12-25
CUST-02620,ACCT-05674,Latin America,partner,active,2025-05-16,2025-12-03
CUST-02621,ACCT-05084,Latin America,marketplace,active,2024-01-11,2025-12-06
CUST-02622,ACCT-02355,APAC,self_serve,active,2023-03-23,2025-12-10
CUST-02623,ACCT-00624,Latin America,sales_led,active,2024-09-26,2025-12-20
CUST-02624,ACCT-05544,North America,marketplace,active,2024-09-24,2025-12-09
CUST-02625,ACCT-05528,Latin America,self_serve,active,2025-04-16,2025-12-14
CUST-02626,ACCT-03474,APAC,marketplace,active,2024-09-15,2025-12-05
CUST-02627,ACCT-05874,North America,marketplace,active,2023-11-22,2025-12-10
CUST-02628,ACCT-00028,North America,self_serve,trial,2024-08-25,2025-12-03
CUST-02629,ACCT-03700,APAC,self_serve,active,2024-12-19,2025-12-19
CUST-02630,ACCT-00232,Europe,partner,active,2024-04-09,2025-12-29
CUST-02631,ACCT-05615,Europe,self_serve,inactive,2024-12-16,2025-12-17
CUST-02632,ACCT-04083,Europe,partner,active,2025-05-20,2025-12-02
CUST-02633,ACCT-05481,Latin America,self_serve,active,2024-11-10,2025-12-12
CUST-02634,ACCT-03377,Europe,partner,inactive,2024-03-27,2025-12-10
CUST-02635,ACCT-00500,North America,sales_led,active,2024-03-19,2025-12-13
CUST-02636,ACCT-00160,Europe,partner,active,2025-01-24,2025-12-14
CUST-02637,ACCT-02014,North America,marketplace,active,2025-02-24,2025-12-30
CUST-02638,ACCT-04461,APAC,sales_led,active,2023-08-25,2025-12-19
CUST-02639,ACCT-00907,Latin America,partner,active,2023-01-09,2025-12-29
CUST-02640,ACCT-05113,Latin America,partner,active,2024-12-26,2025-12-21
CUST-02641,ACCT-01437,APAC,marketplace,active,2023-08-01,2025-12-10
CUST-02642,ACCT-02979,Latin America,self_serve,inactive,2025-06-15,2025-12-07
CUST-02643,ACCT-01219,Europe,self_serve,active,2023-02-02,2025-12-25
CUST-02644,ACCT-02795,APAC,sales_led,active,2025-03-30,2025-12-12
CUST-02645,ACCT-02714,North America,partner,active,2024-09-02,2025-12-25
CUST-02646,ACCT-00033,APAC,marketplace,inactive,2023-10-01,2025-12-25
CUST-02647,ACCT-03407,APAC,sales_led,active,2023-02-01,2025-12-03
CUST-02648,ACCT-04720,North America,self_serve,active,2025-01-31,2025-12-13
CUST-02649,ACCT-05618,APAC,partner,active,2023-04-18,2025-12-26
CUST-02650,ACCT-01985,APAC,partner,active,2023-03-27,2025-12-27
CUST-02651,ACCT-05284,Europe,sales_led,active,2024-12-12,2025-12-30
CUST-02652,ACCT-05273,APAC,self_serve,inactive,2024-09-01,2025-12-17
CUST-02653,ACCT-05931,Europe,marketplace,active,2023-04-25,2025-12-28
CUST-02654,ACCT-02239,Europe,marketplace,active,2023-11-04,2025-12-14
CUST-02655,ACCT-05106,North America,partner,active,2024-08-22,2025-12-18
CUST-02656,ACCT-03391,Europe,partner,active,2024-08-15,2025-12-12
CUST-02657,ACCT-00350,Latin America,sales_led,active,2023-11-23,2025-12-25
CUST-02658,ACCT-01623,Latin America,sales_led,inactive,2024-01-07,2025-12-27
CUST-02659,ACCT-04033,APAC,self_serve,active,2023-03-13,2025-12-28
CUST-02660,ACCT-00964,APAC,self_serve,inactive,2023-01-09,2025-12-29
CUST-02661,ACCT-02609,APAC,sales_led,active,2025-05-20,2025-12-29
CUST-02662,ACCT-04650,Europe,sales_led,active,2023-07-28,2025-12-24
CUST-02663,ACCT-00899,Europe,self_serve,active,2025-04-14,2025-12-07
CUST-02664,ACCT-02980,APAC,marketplace,active,2023-02-08,2025-12-13
CUST-02665,ACCT-01290,Latin America,sales_led,active,2025-06-09,2025-12-24
CUST-02666,ACCT-03219,Europe,partner,trial,2024-01-20,2025-12-04
CUST-02667,ACCT-01445,APAC,sales_led,inactive,2024-12-26,2025-12-09
CUST-02668,ACCT-05793,Europe,sales_led,inactive,2025-01-26,2025-12-08
CUST-02669,ACCT-00461,Europe,marketplace,inactive,2023-11-13,2025-12-05
CUST-02670,ACCT-05782,Europe,partner,active,2024-10-26,2025-12-09
CUST-02671,ACCT-04752,North America,marketplace,active,2023-10-28,2025-12-03
CUST-02672,ACCT-05134,Europe,sales_led,active,2024-12-11,2025-12-22
CUST-02673,ACCT-05110,APAC,sales_led,inactive,2025-05-13,2025-12-06
CUST-02674,ACCT-01126,APAC,sales_led,active,2024-12-27,2025-12-28
CUST-02675,ACCT-05587,Latin America,partner,active,2024-10-17,2025-12-22
CUST-02676,ACCT-03566,North America,sales_led,active,2023-12-01,2025-12-05
CUST-02677,ACCT-05773,Latin America,sales_led,active,2023-04-08,2025-12-27
CUST-02678,ACCT-05269,Latin America,self_serve,active,2024-03-31,2025-12-16
CUST-02679,ACCT-03478,Europe,partner,active,2023-04-27,2025-12-21
CUST-02680,ACCT-02247,Europe,partner,active,2024-04-02,2025-12-28
CUST-02681,ACCT-00704,Europe,partner,inactive,2025-02-21,2025-12-24
CUST-02682,ACCT-00607,APAC,marketplace,active,2023-04-12,2025-12-15
CUST-02683,ACCT-02339,Latin America,marketplace,active,2025-03-21,2025-12-13
CUST-02684,ACCT-04866,APAC,marketplace,active,2024-06-22,2025-12-11
CUST-02685,ACCT-03033,APAC,self_serve,active,2023-02-12,2025-12-28
CUST-02686,ACCT-02891,APAC,marketplace,active,2024-10-10,2025-12-22
CUST-02687,ACCT-01467,North America,sales_led,active,2023-01-01,2025-12-28
CUST-02688,ACCT-03387,APAC,sales_led,active,2024-07-03,2025-12-31
CUST-02689,ACCT-03829,North America,sales_led,active,2024-04-01,2025-12-20
CUST-02690,ACCT-05893,Latin America,sales_led,active,2024-11-02,2025-12-13
CUST-02691,ACCT-04377,Latin America,marketplace,trial,2023-12-05,2025-12-20
CUST-02692,ACCT-03644,APAC,partner,active,2023-04-18,2025-12-30
CUST-02693,ACCT-05461,Europe,marketplace,active,2023-12-15,2025-12-25
CUST-02694,ACCT-02550,APAC,marketplace,active,2024-11-16,2025-12-19
CUST-02695,ACCT-05610,APAC,sales_led,active,2025-05-08,2025-12-21
CUST-02696,ACCT-02220,APAC,partner,inactive,2023-07-07,2025-12-07
CUST-02697,ACCT-00767,APAC,partner,active,2023-11-13,2025-12-14
CUST-02698,ACCT-02506,North America,sales_led,active,2025-02-28,2025-12-02
CUST-02699,ACCT-00773,North America,partner,active,2023-10-09,2025-12-26
CUST-02700,ACCT-00711,Europe,partner,inactive,2023-08-09,2025-12-20
CUST-02701,ACCT-05288,APAC,marketplace,active,2025-01-18,2025-12-29
CUST-02702,ACCT-04769,Europe,marketplace,inactive,2024-03-18,2025-12-31
CUST-02703,ACCT-01328,APAC,partner,active,2024-06-08,2025-12-04
CUST-02704,ACCT-05027,Europe,marketplace,active,2024-03-14,2025-12-17
CUST-02705,ACCT-00414,Latin America,self_serve,active,2024-06-26,2025-12-12
CUST-02706,ACCT-01707,Europe,marketplace,active,2023-08-30,2025-12-23
CUST-02707,ACCT-04237,Latin America,sales_led,active,2024-10-20,2025-12-30
CUST-02708,ACCT-01823,Europe,sales_led,active,2023-11-22,2025-12-05
CUST-02709,ACCT-04384,Europe,marketplace,active,2024-04-16,2025-12-12
CUST-02710,ACCT-05247,APAC,sales_led,active,2023-06-17,2025-12-10
CUST-02711,ACCT-00397,Europe,marketplace,active,2023-01-11,2025-12-15
CUST-02712,ACCT-00144,North America,sales_led,active,2024-05-28,2025-12-19
CUST-02713,ACCT-05641,Europe,sales_led,active,2023-05-05,2025-12-19
CUST-02714,ACCT-03123,Latin America,sales_led,active,2025-04-01,2025-12-09
CUST-02715,ACCT-03039,North America,sales_led,active,2025-05-13,2025-12-25
CUST-02716,ACCT-02783,Europe,marketplace,active,2023-10-12,2025-12-21
CUST-02717,ACCT-02602,APAC,self_serve,active,2023-09-17,2025-12-22
CUST-02718,ACCT-04141,APAC,partner,active,2024-04-02,2025-12-16
CUST-02719,ACCT-03479,Europe,marketplace,active,2023-07-03,2025-12-02
CUST-02720,ACCT-00981,North America,sales_led,active,2025-02-14,2025-12-04
CUST-02721,ACCT-03760,North America,partner,inactive,2023-04-02,2025-12-15
CUST-02722,ACCT-04010,Europe,sales_led,active,2024-02-12,2025-12-25
CUST-02723,ACCT-00682,Latin America,self_serve,active,2023-06-20,2025-12-03
CUST-02724,ACCT-02261,North America,partner,active,2025-01-18,2025-12-22
CUST-02725,ACCT-04744,Latin America,marketplace,active,2023-05-10,2025-12-21
CUST-02726,ACCT-03713,APAC,partner,active,2024-02-06,2025-12-05
CUST-02727,ACCT-00819,North America,sales_led,active,2025-01-20,2025-12-24
CUST-02728,ACCT-00241,Europe,self_serve,active,2024-02-01,2025-12-18
CUST-02729,ACCT-03488,North America,marketplace,active,2023-06-16,2025-12-04
CUST-02730,ACCT-02771,Latin America,marketplace,active,2023-05-22,2025-12-22
CUST-02731,ACCT-05767,APAC,marketplace,active,2024-06-28,2025-12-13
CUST-02732,ACCT-03134,Europe,sales_led,inactive,2023-04-23,2025-12-30
CUST-02733,ACCT-05589,Europe,partner,active,2023-11-16,2025-12-02
CUST-02734,ACCT-01286,APAC,sales_led,active,2024-07-04,2025-12-19
CUST-02735,ACCT-02685,North America,self_serve,inactive,2023-12-08,2025-12-11
CUST-02736,ACCT-00838,Europe,self_serve,active,2025-01-14,2025-12-16
CUST-02737,ACCT-03446,North America,sales_led,inactive,2024-09-11,2025-12-18
CUST-02738,ACCT-01131,APAC,partner,active,2023-05-02,2025-12-19
CUST-02739,ACCT-02954,APAC,self_serve,active,2025-01-05,2025-12-31
CUST-02740,ACCT-02065,Europe,partner,active,2025-03-30,2025-12-23
CUST-02741,ACCT-01115,North America,sales_led,active,2023-07-02,2025-12-20
CUST-02742,ACCT-00581,Europe,marketplace,active,2023-11-19,2025-12-20
CUST-02743,ACCT-03073,Latin America,sales_led,active,2023-12-22,2025-12-23
CUST-02744,ACCT-05684,North America,self_serve,active,2024-01-18,2025-12-12
CUST-02745,ACCT-01193,North America,sales_led,active,2024-02-22,2025-12-07
CUST-02746,ACCT-02430,North America,marketplace,inactive,2025-03-16,2025-12-05
CUST-02747,ACCT-01348,Latin America,sales_led,active,2024-08-09,2025-12-02
CUST-02748,ACCT-04854,North America,partner,active,2025-03-17,2025-12-12
CUST-02749,ACCT-02490,APAC,marketplace,active,2023-11-12,2025-12-19
CUST-02750,ACCT-05847,Latin America,sales_led,trial,2024-04-17,2025-12-12
CUST-02751,ACCT-01472,APAC,partner,inactive,2023-04-06,2025-12-28
CUST-02752,ACCT-00485,Europe,self_serve,trial,2023-09-07,2025-12-07
CUST-02753,ACCT-03496,North America,sales_led,inactive,2024-06-09,2025-12-15
CUST-02754,ACCT-03911,North America,sales_led,active,2023-06-04,2025-12-27
CUST-02755,ACCT-05945,North America,partner,active,2025-05-14,2025-12-19
CUST-02756,ACCT-05229,Latin America,marketplace,active,2023-09-02,2025-12-22
CUST-02757,ACCT-05306,North America,sales_led,inactive,2023-05-26,2025-12-21
CUST-02758,ACCT-03806,North America,sales_led,active,2024-12-03,2025-12-30
CUST-02759,ACCT-02159,Latin America,marketplace,active,2023-03-23,2025-12-31
CUST-02760,ACCT-02575,Europe,sales_led,inactive,2023-10-20,2025-12-21
CUST-02761,ACCT-00803,Europe,partner,inactive,2023-06-28,2025-12-22
CUST-02762,ACCT-02587,APAC,partner,trial,2024-09-17,2025-12-02
CUST-02763,ACCT-02187,APAC,self_serve,active,2025-01-28,2025-12-24
CUST-02764,ACCT-00216,Latin America,marketplace,active,2023-06-25,2025-12-22
CUST-02765,ACCT-01227,Europe,sales_led,active,2024-01-10,2025-12-04
CUST-02766,ACCT-03208,APAC,partner,active,2024-03-06,2025-12-06
CUST-02767,ACCT-02217,Latin America,sales_led,active,2024-09-13,2025-12-30
CUST-02768,ACCT-05962,Europe,marketplace,active,2023-11-13,2025-12-29
CUST-02769,ACCT-02872,Europe,partner,inactive,2024-04-15,2025-12-29
CUST-02770,ACCT-05753,Latin America,self_serve,active,2024-03-29,2025-12-18
CUST-02771,ACCT-03965,North America,self_serve,active,2023-01-11,2025-12-14
CUST-02772,ACCT-00243,North America,marketplace,inactive,2024-05-27,2025-12-21
CUST-02773,ACCT-01221,APAC,partner,active,2024-05-26,2025-12-31
CUST-02774,ACCT-04235,Latin America,sales_led,active,2025-06-10,2025-12-25
CUST-02775,ACCT-03271,North America,self_serve,active,2024-04-04,2025-12-13
CUST-02776,ACCT-01811,Latin America,self_serve,active,2025-03-20,2025-12-20
CUST-02777,ACCT-03133,Latin America,marketplace,inactive,2023-11-11,2025-12-28
CUST-02778,ACCT-05418,Latin America,marketplace,active,2024-09-18,2025-12-12
CUST-02779,ACCT-02333,Europe,sales_led,active,2025-03-22,2025-12-13
CUST-02780,ACCT-00271,Europe,self_serve,trial,2023-05-19,2025-12-17
CUST-02781,ACCT-01866,APAC,sales_led,active,2024-05-25,2025-12-03
CUST-02782,ACCT-05616,North America,self_serve,inactive,2025-04-07,2025-12-06
CUST-02783,ACCT-04571,Latin America,partner,active,2024-05-15,2025-12-30
CUST-02784,ACCT-05025,APAC,partner,trial,2025-03-14,2025-12-04
CUST-02785,ACCT-05470,Europe,marketplace,active,2024-01-13,2025-12-30
CUST-02786,ACCT-00706,APAC,sales_led,active,2025-03-09,2025-12-17
CUST-02787,ACCT-01697,APAC,self_serve,inactive,2024-07-19,2025-12-04
CUST-02788,ACCT-00359,APAC,self_serve,inactive,2024-03-07,2025-12-02
CUST-02789,ACCT-00029,Latin America,sales_led,active,2023-07-13,2025-12-31
CUST-02790,ACCT-05009,Latin America,partner,active,2023-06-03,2025-12-29
CUST-02791,ACCT-05622,Latin America,self_serve,active,2023-09-17,2025-12-24
CUST-02792,ACCT-00935,APAC,marketplace,inactive,2024-11-09,2025-12-23
CUST-02793,ACCT-04334,APAC,sales_led,inactive,2024-02-26,2025-12-23
CUST-02794,ACCT-03210,Europe,marketplace,active,2023-12-16,2025-12-19
CUST-02795,ACCT-00416,North America,sales_led,active,2024-02-25,2025-12-22
CUST-02796,ACCT-05495,Europe,self_serve,active,2023-11-07,2025-12-14
CUST-02797,ACCT-05228,Latin America,self_serve,active,2024-12-27,2025-12-06
CUST-02798,ACCT-03405,North America,partner,active,2023-12-18,2025-12-15
CUST-02799,ACCT-04248,APAC,partner,active,2024-02-29,2025-12-22
CUST-02800,ACCT-02384,North America,marketplace,trial,2024-05-18,2025-12-14
CUST-02801,ACCT-04758,Europe,marketplace,active,2024-08-04,2025-12-13
CUST-02802,ACCT-02671,North America,self_serve,active,2023-10-28,2025-12-05
CUST-02803,ACCT-05936,APAC,sales_led,active,2023-03-07,2025-12-03
CUST-02804,ACCT-00379,Latin America,self_serve,active,2024-09-12,2025-12-23
CUST-02805,ACCT-01033,Latin America,self_serve,inactive,2024-05-19,2025-12-04
CUST-02806,ACCT-05813,APAC,self_serve,active,2024-08-05,2025-12-07
CUST-02807,ACCT-01733,North America,self_serve,active,2024-05-04,2025-12-28
CUST-02808,ACCT-01864,APAC,partner,active,2024-04-02,2025-12-15
CUST-02809,ACCT-04748,North America,self_serve,active,2025-05-03,2025-12-27
CUST-02810,ACCT-01137,Europe,self_serve,active,2023-02-18,2025-12-17
CUST-02811,ACCT-03082,APAC,self_serve,active,2023-03-25,2025-12-30
CUST-02812,ACCT-01717,APAC,partner,active,2025-04-22,2025-12-23
CUST-02813,ACCT-01188,North America,partner,active,2025-03-09,2025-12-14
CUST-02814,ACCT-05787,Latin America,marketplace,trial,2024-01-06,2025-12-22
CUST-02815,ACCT-01200,Europe,self_serve,active,2024-05-01,2025-12-31
CUST-02816,ACCT-00566,Latin America,self_serve,inactive,2024-02-09,2025-12-20
CUST-02817,ACCT-04044,APAC,sales_led,active,2025-06-16,2025-12-15
CUST-02818,ACCT-05204,APAC,partner,active,2024-02-15,2025-12-09
CUST-02819,ACCT-00765,APAC,self_serve,trial,2024-11-14,2025-12-27
CUST-02820,ACCT-04248,Latin America,self_serve,active,2023-11-25,2025-12-17
CUST-02821,ACCT-03245,North America,sales_led,inactive,2023-12-10,2025-12-26
CUST-02822,ACCT-04981,APAC,self_serve,active,2024-08-30,2025-12-27
CUST-02823,ACCT-00762,North America,sales_led,active,2023-12-26,2025-12-28
CUST-02824,ACCT-05856,Europe,marketplace,active,2023-01-13,2025-12-09
CUST-02825,ACCT-03715,Latin America,partner,active,2023-06-05,2025-12-04
CUST-02826,ACCT-05053,Latin America,sales_led,active,2025-02-25,2025-12-12
CUST-02827,ACCT-02172,Europe,sales_led,active,2023-11-27,2025-12-20
CUST-02828,ACCT-05661,Europe,marketplace,active,2023-04-03,2025-12-03
CUST-02829,ACCT-03759,APAC,partner,active,2025-04-25,2025-12-17
CUST-02830,ACCT-00762,Europe,partner,inactive,2025-06-18,2025-12-16
CUST-02831,ACCT-05538,North America,marketplace,active,2024-03-25,2025-12-12
CUST-02832,ACCT-04775,Europe,self_serve,inactive,2024-07-19,2025-12-12
CUST-02833,ACCT-01802,Europe,self_serve,active,2024-11-10,2025-12-17
CUST-02834,ACCT-03275,APAC,sales_led,active,2023-03-01,2025-12-17
CUST-02835,ACCT-02329,Latin America,sales_led,active,2023-09-25,2025-12-22
CUST-02836,ACCT-03261,APAC,self_serve,trial,2024-05-21,2025-12-11
CUST-02837,ACCT-05793,Europe,self_serve,active,2024-05-09,2025-12-11
CUST-02838,ACCT-05394,APAC,marketplace,inactive,2023-10-26,2025-12-18
CUST-02839,ACCT-01294,Latin America,partner,active,2023-01-02,2025-12-10
CUST-02840,ACCT-05831,Europe,partner,active,2025-05-07,2025-12-27
CUST-02841,ACCT-02628,Europe,self_serve,inactive,2024-07-07,2025-12-19
CUST-02842,ACCT-04230,North America,sales_led,trial,2024-11-10,2025-12-02
CUST-02843,ACCT-04586,Latin America,partner,active,2024-01-29,2025-12-09
CUST-02844,ACCT-02898,Latin America,partner,trial,2024-04-01,2025-12-10
CUST-02845,ACCT-02740,North America,partner,active,2024-02-05,2025-12-06
CUST-02846,ACCT-02739,Europe,partner,inactive,2024-01-22,2025-12-13
CUST-02847,ACCT-05176,Europe,sales_led,active,2024-08-26,2025-12-12
CUST-02848,ACCT-02319,Latin America,marketplace,active,2025-06-15,2025-12-17
CUST-02849,ACCT-01680,North America,sales_led,active,2024-11-30,2025-12-07
CUST-02850,ACCT-02170,North America,self_serve,inactive,2024-08-23,2025-12-10
CUST-02851,ACCT-01170,Europe,marketplace,active,2023-01-11,2025-12-16
CUST-02852,ACCT-02350,APAC,self_serve,active,2024-04-07,2025-12-28
CUST-02853,ACCT-00685,North America,sales_led,active,2025-05-10,2025-12-07
CUST-02854,ACCT-00539,APAC,self_serve,inactive,2023-12-25,2025-12-22
CUST-02855,ACCT-04344,APAC,self_serve,active,2024-05-09,2025-12-21
CUST-02856,ACCT-00465,Latin America,sales_led,active,2023-10-20,2025-12-28
