payment_id,invoice_id,customer_id,payment_date,payment_amount,status,currency
PAY-0030173,INV-0003319,CUST-02473,2025-05-19,365.74,succeeded,USD
PAY-0030174,INV-0009178,CUST-00846,2025-09-06,522.94,failed,USD
PAY-0030175,INV-0032427,CUST-02070,2025-10-02,471.18,succeeded,EUR
PAY-0030176,INV-0001934,CUST-01341,2025-01-17,322.6,succeeded,USD
PAY-0030177,INV-0011539,CUST-03390,2025-06-16,475.26,succeeded,USD
PAY-0030178,INV-0036731,CUST-03846,2025-01-03,768.75,succeeded,USD
PAY-0030179,INV-0008108,CUST-00295,2025-02-21,69.81,succeeded,USD
PAY-0030180,INV-0017217,CUST-03651,2025-08-16,620.32,failed,USD
PAY-0030181,INV-0026881,CUST-00774,2025-09-19,286.24,succeeded,USD
PAY-0030182,INV-0035652,CUST-04863,2025-04-13,65.24,succeeded,USD
PAY-0030183,INV-0022125,CUST-03630,2025-04-14,436.39,succeeded,USD
PAY-0030184,INV-0012338,CUST-01387,2025-02-11,534.29,succeeded,USD
PAY-0030185,INV-0010239,CUST-02916,2025-06-05,82.02,succeeded,EUR
PAY-0030186,INV-0032378,CUST-03244,2025-03-29,211.96,succeeded,USD
PAY-0030187,INV-0001021,CUST-04799,2025-03-22,335.4,succeeded,USD
PAY-0030188,INV-0011221,CUST-01942,2025-04-18,92.16,succeeded,USD
PAY-0030189,INV-0013576,CUST-03417,2025-09-19,215.99,succeeded,GBP
PAY-0030190,INV-0012668,CUST-03525,2025-04-19,518.08,succeeded,USD
PAY-0030191,INV-0010533,CUST-02090,2025-09-02,497.82,succeeded,USD
PAY-0030192,INV-0033272,CUST-02416,2025-08-28,92.86,failed,USD
PAY-0030193,INV-0035473,CUST-01971,2025-07-06,13.56,succeeded,USD
PAY-0030194,INV-0015566,CUST-00141,2025-09-28,201.79,succeeded,EUR
PAY-0030195,INV-0012394,CUST-02101,2025-10-09,251.41,succeeded,USD
PAY-0030196,INV-0042623,CUST-01019,2025-11-17,363.51,succeeded,USD
PAY-0030197,INV-0012541,CUST-03546,2025-10-28,482.74,succeeded,USD
PAY-0030198,INV-0016281,CUST-03090,2025-06-15,200.12,succeeded,USD
PAY-0030199,INV-0021121,CUST-04108,2025-04-22,1002.04,succeeded,GBP
PAY-0030200,INV-0023551,CUST-00466,2025-11-19,353.78,pending,USD
PAY-0030201,INV-0009152,CUST-01206,2025-09-17,458.29,succeeded,USD
PAY-0030202,INV-0028453,CUST-01920,2025-07-15,326.88,succeeded,EUR
PAY-0030203,INV-0021915,CUST-04957,2025-01-23,816.5,succeeded,USD
PAY-0030204,INV-0029880,CUST-04569,2025-11-06,223.31,succeeded,EUR
PAY-0030205,INV-0010598,CUST-02622,2025-06-17,791.51,succeeded,USD
PAY-0030206,INV-0029200,CUST-04509,2025-08-04,99.61,succeeded,USD
PAY-0030207,INV-0043699,CUST-01160,2025-11-10,661.6,failed,USD
PAY-0030208,INV-0043160,CUST-00189,2025-08-09,165.62,pending,USD
PAY-0030209,INV-0039527,CUST-00867,2025-03-04,288.63,succeeded,USD
PAY-0030210,INV-0004323,CUST-01190,2025-01-30,263.78,succeeded,EUR
PAY-0030211,INV-0003427,CUST-02837,2025-07-26,342.91,succeeded,USD
PAY-0030212,INV-0005660,CUST-02636,2025-03-14,414.76,succeeded,USD
PAY-0030213,INV-0004359,CUST-04506,2025-04-21,333.08,succeeded,USD
PAY-0030214,INV-0006934,CUST-04740,2025-03-21,459.07,succeeded,USD
PAY-0030215,INV-0040184,CUST-00281,2025-01-08,412.24,succeeded,USD
PAY-0030216,INV-0016010,CUST-00495,2025-09-28,978.13,succeeded,USD
PAY-0030217,INV-0039571,CUST-00009,2025-08-16,290.91,succeeded,USD
PAY-0030218,INV-0015627,CUST-04691,2025-05-30,653.9,succeeded,USD
PAY-0030219,INV-0002671,CUST-03230,2025-07-13,186.16,pending,USD
PAY-0030220,INV-0017098,CUST-03914,2025-09-09,805.69,succeeded,USD
PAY-0030221,INV-0044450,CUST-04479,2025-09-26,298.31,succeeded,USD
PAY-0030222,INV-0031624,CUST-03520,2025-01-31,187.61,failed,EUR
PAY-0030223,INV-0019426,CUST-02010,2025-04-11,47.71,succeeded,USD
PAY-0030224,INV-0038346,CUST-01100,2025-04-04,504.53,succeeded,EUR
PAY-0030225,INV-0034152,CUST-01084,2025-10-28,1019.88,succeeded,GBP
PAY-0030226,INV-0002241,CUST-04211,2025-03-26,306.2,pending,USD
PAY-0030227,INV-0041036,CUST-00805,2025-02-20,103.08,succeeded,GBP
PAY-0030228,INV-0017400,CUST-04976,2025-07-17,368.17,succeeded,USD
PAY-0030229,INV-0022943,CUST-04511,2025-05-12,184.85,succeeded,EUR
PAY-0030230,INV-0018759,CUST-00711,2025-05-15,239.85,succeeded,USD
PAY-0030231,INV-0029517,CUST-00820,2025-07-21,485.29,succeeded,USD
PAY-0030232,INV-0017721,CUST-01227,2025-08-29,476.33,succeeded,USD
PAY-0030233,INV-0023522,CUST-03660,2025-03-16,489.06,succeeded,USD
PAY-0030234,INV-0026368,CUST-02384,2025-10-31,522.11,succeeded,USD
PAY-0030235,INV-0038625,CUST-00341,2025-02-06,785.48,succeeded,USD
PAY-0030236,INV-0020407,CUST-03305,2025-09-15,266.0,succeeded,USD
PAY-0030237,INV-0004136,CUST-00382,2025-06-24,368.64,succeeded,EUR
PAY-0030238,INV-0025383,CUST-01053,2025-04-02,670.03,succeeded,USD
PAY-0030239,INV-0022997,CUST-04850,2025-02-19,445.45,succeeded,USD
PAY-0030240,INV-0037425,CUST-00644,2025-01-09,435.16,succeeded,USD
PAY-0030241,INV-0012725,CUST-00190,2025-06-26,141.94,failed,USD
PAY-0030242,INV-0005457,CUST-00417,2025-01-17,262.66,succeeded,USD
PAY-0030243,INV-0003190,CUST-01287,2025-05-15,339.72,succeeded,USD
PAY-0030244,INV-0036785,CUST-02580,2025-02-25,102.11,succeeded,USD
PAY-0030245,INV-0007590,CUST-02574,2025-01-08,723.76,succeeded,GBP
PAY-0030246,INV-0027118,CUST-02490,2025-09-22,529.43,succeeded,USD
PAY-0030247,INV-0041955,CUST-00910,2025-04-20,281.49,succeeded,USD
PAY-0030248,INV-0026386,CUST-04656,2025-10-07,627.31,succeeded,USD
PAY-0030249,INV-0029276,CUST-02789,2025-12-25,745.05,succeeded,USD
PAY-0030250,INV-0039035,CUST-04459,2025-10-25,539.69,succeeded,USD
PAY-0030251,INV-0017690,CUST-04321,2025-03-03,1078.92,succeeded,USD
PAY-0030252,INV-0013361,CUST-02687,2025-01-28,463.52,succeeded,USD
PAY-0030253,INV-0007770,CUST-01371,2025-05-05,365.69,succeeded,USD
PAY-0030254,INV-0039576,CUST-04881,2025-12-08,192.32,succeeded,USD
PAY-0030255,INV-0023741,CUST-02950,2025-06-16,49.71,succeeded,USD
PAY-0030256,INV-0032989,CUST-04120,2025-02-26,68.84,failed,USD
PAY-0030257,INV-0040508,CUST-02770,2025-04-24,789.48,succeeded,USD
PAY-0030258,INV-0028928,CUST-01805,2025-07-26,176.2,succeeded,USD
PAY-0030259,INV-0021535,CUST-01989,2025-04-07,1244.6,succeeded,EUR
PAY-0030260,INV-0033566,CUST-02808,2025-07-07,141.76,succeeded,USD
PAY-0030261,INV-0001249,CUST-00424,2025-12-14,96.8,succeeded,USD
PAY-0030262,INV-0007277,CUST-03148,2025-05-08,269.94,succeeded,USD
PAY-0030263,INV-0005827,CUST-03673,2025-02-19,329.16,failed,USD
PAY-0030264,INV-0026806,CUST-03726,2025-11-05,302.19,succeeded,USD
PAY-0030265,INV-0001219,CUST-03942,2025-11-28,238.52,succeeded,USD
PAY-0030266,INV-0012497,CUST-00692,2025-04-16,498.43,succeeded,USD
PAY-0030267,INV-0004636,CUST-02952,2025-07-06,116.71,succeeded,USD
PAY-0030268,INV-0019129,CUST-04096,2025-03-25,595.1,failed,USD
PAY-0030269,INV-0031985,CUST-00089,2025-11-17,293.9,succeeded,USD
PAY-0030270,INV-0035821,CUST-01670,2025-08-14,270.95,succeeded,USD
PAY-0030271,INV-0015264,CUST-01339,2025-11-23,322.63,succeeded,USD
PAY-0030272,INV-0027814,CUST-00887,2025-12-08,48.65,succeeded,USD
PAY-0030273,INV-0040971,CUST-02413,2025-04-08,290.9,succeeded,USD
PAY-0030274,INV-0010662,CUST-03798,2025-12-25,460.81,succeeded,USD
PAY-0030275,INV-0009679,CUST-00029,2025-10-29,265.02,succeeded,USD
PAY-0030276,INV-0017255,CUST-03825,2025-01-18,159.01,failed,USD
PAY-0030277,INV-0007921,CUST-02531,2025-10-12,245.14,succeeded,GBP
PAY-0030278,INV-0035739,CUST-04066,2025-04-21,45.09,succeeded,USD
PAY-0030279,INV-0028607,CUST-00458,2025-09-19,483.56,failed,USD
PAY-0030280,INV-0039803,CUST-02077,2025-07-06,252.19,succeeded,USD
PAY-0030281,INV-0024472,CUST-03875,2025-04-23,194.7,succeeded,USD
PAY-0030282,INV-0005266,CUST-03878,2025-06-19,76.05,succeeded,USD
PAY-0030283,INV-0014483,CUST-03441,2025-06-07,1094.91,succeeded,EUR
PAY-0030284,INV-0020353,CUST-01535,2025-11-22,557.58,succeeded,USD
PAY-0030285,INV-0007233,CUST-04390,2025-11-18,159.14,succeeded,USD
PAY-0030286,INV-0029978,CUST-03600,2025-01-15,730.19,succeeded,USD
PAY-0030287,INV-0040741,CUST-02368,2025-06-07,596.4,succeeded,USD
PAY-0030288,INV-0033129,CUST-01303,2025-05-02,86.19,succeeded,USD
PAY-0030289,INV-0021677,CUST-04089,2025-04-14,234.79,succeeded,GBP
PAY-0030290,INV-0037420,CUST-00600,2025-03-04,487.61,succeeded,USD
PAY-0030291,INV-0018016,CUST-03880,2025-03-25,258.51,succeeded,EUR
PAY-0030292,INV-0035816,CUST-03842,2025-11-10,582.48,succeeded,USD
PAY-0030293,INV-0001366,CUST-02214,2025-02-24,471.99,succeeded,USD
PAY-0030294,INV-0014244,CUST-04285,2025-01-07,123.02,succeeded,USD
PAY-0030295,INV-0037242,CUST-00380,2025-12-27,306.79,succeeded,USD
PAY-0030296,INV-0016557,CUST-02178,2025-08-08,256.79,succeeded,USD
PAY-0030297,INV-0025254,CUST-00433,2025-06-14,790.31,succeeded,USD
PAY-0030298,INV-0039931,CUST-01776,2025-09-13,260.52,succeeded,USD
PAY-0030299,INV-0015867,CUST-01447,2025-05-17,372.26,succeeded,USD
PAY-0030300,INV-0022152,CUST-00004,2025-02-03,210.03,failed,EUR
PAY-0030301,INV-0044879,CUST-03064,2025-01-14,965.21,succeeded,USD
PAY-0030302,INV-0042963,CUST-00673,2025-03-03,459.64,succeeded,USD
PAY-0030303,INV-0011876,CUST-04777,2025-03-10,340.1,succeeded,GBP
PAY-0030304,INV-0038018,CUST-00577,2025-01-12,342.35,succeeded,USD
PAY-0030305,INV-0027655,CUST-04547,2025-10-08,225.55,succeeded,USD
PAY-0030306,INV-0013231,CUST-00188,2025-02-27,229.18,succeeded,USD
PAY-0030307,INV-0039534,CUST-03373,2025-12-20,868.23,succeeded,USD
PAY-0030308,INV-0001607,CUST-02616,2025-09-20,129.95,succeeded,USD
PAY-0030309,INV-0007436,CUST-03588,2025-07-29,74.37,succeeded,USD
PAY-0030310,INV-0007669,CUST-01941,2025-08-27,354.55,succeeded,USD
PAY-0030311,INV-0026487,CUST-00690,2025-12-13,355.18,succeeded,USD
PAY-0030312,INV-0000030,CUST-02310,2025-04-21,348.39,succeeded,USD
PAY-0030313,INV-0015705,CUST-02534,2025-03-11,736.52,succeeded,USD
PAY-0030314,INV-0019051,CUST-00707,2025-09-14,339.85,succeeded,USD
PAY-0030315,INV-0038546,CUST-01171,2025-07-26,343.46,succeeded,USD
PAY-0030316,INV-0012831,CUST-03507,2025-09-07,308.71,succeeded,USD
PAY-0030317,INV-0044446,CUST-04478,2025-09-27,201.41,succeeded,USD
PAY-0030318,INV-0025520,CUST-01181,2025-12-19,677.77,pending,EUR
PAY-0030319,INV-0026316,CUST-03668,2025-05-06,865.34,succeeded,USD
PAY-0030320,INV-0039282,CUST-04543,2025-05-08,160.04,succeeded,USD
PAY-0030321,INV-0043440,CUST-01990,2025-03-02,136.02,succeeded,USD
PAY-0030322,INV-0002113,CUST-00973,2025-08-01,641.32,succeeded,USD
PAY-0030323,INV-0011543,CUST-03418,2025-06-23,396.55,pending,EUR
PAY-0030324,INV-0011414,CUST-02703,2025-12-05,533.57,succeeded,USD
PAY-0030325,INV-0040882,CUST-01498,2025-07-05,922.15,succeeded,USD
PAY-0030326,INV-0021906,CUST-01244,2025-11-25,204.6,failed,USD
PAY-0030327,INV-0040733,CUST-01427,2025-08-06,756.85,succeeded,USD
PAY-0030328,INV-0022307,CUST-03401,2025-03-12,573.34,succeeded,USD
PAY-0030329,INV-0031951,CUST-03007,2025-12-08,278.36,succeeded,USD
PAY-0030330,INV-0014421,CUST-01980,2025-11-29,270.03,succeeded,USD
PAY-0030331,INV-0006847,CUST-00509,2025-08-11,491.53,succeeded,USD
PAY-0030332,INV-0001578,CUST-00875,2025-05-11,918.3,succeeded,USD
PAY-0030333,INV-0031467,CUST-04344,2025-04-09,476.97,succeeded,USD
PAY-0030334,INV-0001837,CUST-03442,2025-04-15,380.68,failed,EUR
PAY-0030335,INV-0008507,CUST-00346,2025-06-04,877.82,succeeded,USD
PAY-0030336,INV-0033840,CUST-01705,2025-11-13,597.24,succeeded,USD
PAY-0030337,INV-0012219,CUST-04003,2025-10-16,136.04,succeeded,USD
PAY-0030338,INV-0027843,CUST-03207,2025-09-30,390.88,failed,USD
PAY-0030339,INV-0025962,CUST-04355,2025-08-12,336.3,succeeded,USD
PAY-0030340,INV-0006183,CUST-00077,2025-11-07,133.29,succeeded,USD
PAY-0030341,INV-0039502,CUST-04943,2025-04-24,228.8,succeeded,EUR
PAY-0030342,INV-0012866,CUST-01610,2025-04-05,393.56,succeeded,USD
PAY-0030343,INV-0026137,CUST-02034,2025-07-08,555.55,succeeded,EUR
PAY-0030344,INV-0023509,CUST-01219,2025-06-17,43.18,succeeded,USD
PAY-0030345,INV-0016639,CUST-03727,2025-02-12,754.05,succeeded,USD
PAY-0030346,INV-0029147,CUST-02592,2025-02-05,192.57,succeeded,USD
PAY-0030347,INV-0005429,CUST-01156,2025-05-05,113.52,succeeded,USD
PAY-0030348,INV-0009748,CUST-02072,2025-09-23,175.5,succeeded,USD
PAY-0030349,INV-0009099,CUST-02986,2025-01-29,242.57,succeeded,USD
PAY-0030350,INV-0032079,CUST-02812,2025-04-20,653.03,succeeded,USD
PAY-0030351,INV-0022132,CUST-01484,2025-05-01,475.38,succeeded,USD
PAY-0030352,INV-0006024,CUST-03054,2025-10-12,461.27,succeeded,USD
PAY-0030353,INV-0030874,CUST-00663,2025-05-18,196.78,failed,USD
PAY-0030354,INV-0004284,CUST-00564,2025-01-12,238.81,succeeded,USD
PAY-0030355,INV-0030735,CUST-01873,2025-06-12,414.18,failed,USD
PAY-0030356,INV-0009654,CUST-00477,2025-05-01,288.28,succeeded,USD
PAY-0030357,INV-0024468,CUST-03788,2025-06-25,1264.93,succeeded,USD
PAY-0030358,INV-0039951,CUST-00232,2025-06-12,121.93,succeeded,EUR
PAY-0030359,INV-0023800,CUST-03361,2025-01-17,358.86,succeeded,USD
PAY-0030360,INV-0037244,CUST-02711,2025-01-20,303.29,succeeded,USD
PAY-0030361,INV-0019775,CUST-04530,2025-08-16,195.06,succeeded,USD
PAY-0030362,INV-0018289,CUST-01675,2025-07-17,406.56,succeeded,USD
PAY-0030363,INV-0010380,CUST-01845,2025-01-14,470.3,succeeded,USD
PAY-0030364,INV-0003304,CUST-04339,2025-07-03,109.54,succeeded,USD
PAY-0030365,INV-0027403,CUST-00730,2025-01-16,135.81,succeeded,EUR
PAY-0030366,INV-0009290,CUST-00652,2025-08-30,761.8,pending,USD
PAY-0030367,INV-0019065,CUST-04557,2025-08-23,466.84,succeeded,USD
PAY-0030368,INV-0033193,CUST-01524,2025-05-03,142.25,succeeded,USD
PAY-0030369,INV-0041196,CUST-02646,2025-03-15,366.7,succeeded,USD
PAY-0030370,INV-0031499,CUST-00935,2025-10-12,157.45,succeeded,EUR
PAY-0030371,INV-0016478,CUST-02628,2025-02-06,218.31,succeeded,USD
PAY-0030372,INV-0040505,CUST-00421,2025-08-05,666.93,succeeded,USD
PAY-0030373,INV-0022912,CUST-04360,2025-08-26,111.87,succeeded,USD
PAY-0030374,INV-0021978,CUST-04076,2025-05-30,499.53,succeeded,EUR
PAY-0030375,INV-0016084,CUST-03399,2025-12-14,1515.71,succeeded,USD
PAY-0030376,INV-0006884,CUST-04246,2025-02-13,264.73,pending,USD
PAY-0030377,INV-0024753,CUST-01287,2025-01-02,159.57,succeeded,USD
PAY-0030378,INV-0028124,CUST-01300,2025-03-03,191.7,succeeded,USD
PAY-0030379,INV-0043553,CUST-04361,2025-02-02,367.63,succeeded,USD
PAY-0030380,INV-0006324,CUST-04681,2025-10-13,531.94,succeeded,USD
PAY-0030381,INV-0012764,CUST-02690,2025-05-11,753.89,succeeded,USD
PAY-0030382,INV-0011803,CUST-00096,2025-01-23,163.1,succeeded,USD
PAY-0030383,INV-0014974,CUST-01919,2025-10-20,18.24,succeeded,USD
PAY-0030384,INV-0043932,CUST-01588,2025-01-17,549.38,succeeded,USD
PAY-0030385,INV-0038217,CUST-01190,2025-08-30,1276.56,succeeded,EUR
PAY-0030386,INV-0041612,CUST-02905,2025-12-03,220.47,succeeded,USD
PAY-0030387,INV-0008259,CUST-01136,2025-04-06,41.48,succeeded,USD
PAY-0030388,INV-0021927,CUST-03877,2025-12-02,174.79,succeeded,USD
PAY-0030389,INV-0022058,CUST-04446,2025-07-10,809.54,succeeded,USD
PAY-0030390,INV-0025481,CUST-00647,2025-08-08,724.08,succeeded,EUR
PAY-0030391,INV-0001883,CUST-02295,2025-02-10,394.29,succeeded,USD
PAY-0030392,INV-0025390,CUST-04435,2025-11-10,362.46,succeeded,EUR
PAY-0030393,INV-0001658,CUST-03573,2025-10-17,107.61,succeeded,USD
PAY-0030394,INV-0022212,CUST-04778,2025-08-26,130.92,succeeded,USD
PAY-0030395,INV-0037829,CUST-03293,2025-11-12,503.36,succeeded,USD
PAY-0030396,INV-0020325,CUST-03983,2025-11-29,238.53,succeeded,USD
PAY-0030397,INV-0023098,CUST-02331,2025-07-14,180.64,failed,USD
PAY-0030398,INV-0042220,CUST-02487,2025-10-19,491.75,succeeded,USD
PAY-0030399,INV-0001635,CUST-02206,2025-02-10,374.62,pending,GBP
PAY-0030400,INV-0015758,CUST-00404,2025-11-28,141.6,succeeded,USD
PAY-0030401,INV-0005941,CUST-00044,2025-05-14,99.53,succeeded,USD
PAY-0030402,INV-0009946,CUST-03977,2025-10-21,51.64,succeeded,USD
PAY-0030403,INV-0020778,CUST-04145,2025-04-16,36.67,succeeded,USD
PAY-0030404,INV-0028303,CUST-04189,2025-01-29,125.57,failed,USD
PAY-0030405,INV-0029942,CUST-01879,2025-07-12,38.31,succeeded,USD
PAY-0030406,INV-0020092,CUST-01145,2025-12-23,279.27,succeeded,USD
PAY-0030407,INV-0001325,CUST-02565,2025-06-01,184.52,succeeded,USD
PAY-0030408,INV-0013525,CUST-01550,2025-04-25,122.55,succeeded,USD
PAY-0030409,INV-0015057,CUST-02087,2025-12-20,601.27,succeeded,USD
PAY-0030410,INV-0026239,CUST-01219,2025-01-22,155.71,failed,USD
PAY-0030411,INV-0017363,CUST-00238,2025-04-26,35.96,succeeded,USD
PAY-0030412,INV-0010487,CUST-04051,2025-05-22,408.55,failed,USD
PAY-0030413,INV-0011271,CUST-01370,2025-07-25,47.07,pending,USD
PAY-0030414,INV-0022799,CUST-00038,2025-09-16,249.92,succeeded,USD
PAY-0030415,INV-0030359,CUST-00614,2025-12-06,731.93,succeeded,USD
PAY-0030416,INV-0029505,CUST-03724,2025-09-19,1284.63,succeeded,USD
PAY-0030417,INV-0002371,CUST-02094,2025-07-24,887.43,pending,USD
PAY-0030418,INV-0023665,CUST-00064,2025-11-28,377.2,pending,USD
PAY-0030419,INV-0037195,CUST-02961,2025-11-27,544.94,succeeded,GBP
PAY-0030420,INV-0031243,CUST-01551,2025-12-23,368.07,succeeded,USD
PAY-0030421,INV-0026531,CUST-03978,2025-09-24,360.75,succeeded,USD
PAY-0030422,INV-0027274,CUST-03650,2025-07-14,114.9,succeeded,EUR
PAY-0030423,INV-0036611,CUST-01703,2025-11-25,35.09,succeeded,USD
PAY-0030424,INV-0005304,CUST-00807,2025-11-29,205.79,failed,USD
PAY-0030425,INV-0009249,CUST-01961,2025-09-28,104.78,succeeded,USD
PAY-0030426,INV-0026712,CUST-02567,2025-06-09,834.83,succeeded,USD
PAY-0030427,INV-0041266,CUST-02793,2025-02-05,150.74,succeeded,USD
PAY-0030428,INV-0020843,CUST-01236,2025-03-11,200.41,succeeded,USD
PAY-0030429,INV-0001875,CUST-04173,2025-01-27,1195.77,succeeded,USD
PAY-0030430,INV-0015152,CUST-00166,2025-05-31,229.3,succeeded,EUR
PAY-0030431,INV-0035128,CUST-04301,2025-03-02,471.21,succeeded,EUR
PAY-0030432,INV-0016637,CUST-03023,2025-03-04,945.96,succeeded,GBP
PAY-0030433,INV-0014221,CUST-02319,2025-10-14,928.76,succeeded,USD
PAY-0030434,INV-0040906,CUST-01826,2025-06-05,503.36,succeeded,USD
PAY-0030435,INV-0024020,CUST-00593,2025-08-09,435.33,failed,USD
PAY-0030436,INV-0031972,CUST-04552,2025-03-18,253.8,succeeded,USD
PAY-0030437,INV-0012147,CUST-03450,2025-01-31,925.54,failed,USD
PAY-0030438,INV-0026714,CUST-01205,2025-08-18,166.59,failed,USD
PAY-0030439,INV-0007946,CUST-01502,2025-09-10,1376.73,failed,USD
PAY-0030440,INV-0011957,CUST-04640,2025-07-20,441.33,succeeded,GBP
PAY-0030441,INV-0007860,CUST-02612,2025-09-12,836.42,succeeded,USD
PAY-0030442,INV-0029878,CUST-01412,2025-09-01,619.37,succeeded,USD
PAY-0030443,INV-0030037,CUST-03837,2025-11-09,315.26,succeeded,EUR
PAY-0030444,INV-0044630,CUST-00305,2025-08-26,402.82,succeeded,USD
PAY-0030445,INV-0008599,CUST-01084,2025-02-01,181.92,succeeded,GBP
PAY-0030446,INV-0024887,CUST-00510,2025-06-11,245.56,failed,USD
PAY-0030447,INV-0017442,CUST-02306,2025-12-10,357.76,succeeded,USD
PAY-0030448,INV-0040755,CUST-03856,2025-07-03,613.79,succeeded,USD
PAY-0030449,INV-0023671,CUST-03122,2025-06-22,211.04,succeeded,USD
PAY-0030450,INV-0044694,CUST-01568,2025-06-07,867.44,succeeded,USD
PAY-0030451,INV-0024506,CUST-03972,2025-02-02,790.49,succeeded,USD
PAY-0030452,INV-0037826,CUST-01525,2025-07-20,241.27,succeeded,USD
PAY-0030453,INV-0043045,CUST-03046,2025-11-30,186.19,succeeded,USD
PAY-0030454,INV-0009582,CUST-02771,2025-06-17,701.62,failed,USD
PAY-0030455,INV-0025596,CUST-03816,2025-07-10,593.18,succeeded,USD
PAY-0030456,INV-0039660,CUST-03558,2025-08-09,651.44,succeeded,USD
PAY-0030457,INV-0023241,CUST-04199,2025-07-20,234.39,succeeded,USD
PAY-0030458,INV-0030442,CUST-04936,2025-10-19,479.09,succeeded,USD
PAY-0030459,INV-0038301,CUST-03239,2025-11-25,1212.53,succeeded,USD
PAY-0030460,INV-0026162,CUST-00390,2025-01-21,164.89,succeeded,USD
PAY-0030461,INV-0000275,CUST-04328,2025-10-06,444.31,failed,EUR
PAY-0030462,INV-0043546,CUST-02050,2025-04-28,262.5,succeeded,USD
PAY-0030463,INV-0039294,CUST-01836,2025-02-09,54.67,failed,EUR
PAY-0030464,INV-0034883,CUST-00271,2025-07-01,393.7,succeeded,EUR
PAY-0030465,INV-0024440,CUST-04949,2025-05-08,542.88,succeeded,USD
PAY-0030466,INV-0005593,CUST-04012,2025-04-01,42.6,succeeded,USD
PAY-0030467,INV-0010486,CUST-04533,2025-05-24,613.28,succeeded,USD
PAY-0030468,INV-0044300,CUST-02122,2025-06-30,1078.24,succeeded,USD
PAY-0030469,INV-0001919,CUST-03758,2025-10-08,289.95,failed,USD
PAY-0030470,INV-0043121,CUST-00419,2025-07-23,1010.14,succeeded,USD
PAY-0030471,INV-0008531,CUST-02552,2025-12-12,332.83,succeeded,USD
PAY-0030472,INV-0030153,CUST-00208,2025-07-05,698.23,succeeded,USD
PAY-0030473,INV-0033672,CUST-04773,2025-07-28,681.71,succeeded,USD
PAY-0030474,INV-0040334,CUST-01001,2025-10-17,217.13,succeeded,USD
PAY-0030475,INV-0025274,CUST-03826,2025-06-13,307.38,succeeded,USD
PAY-0030476,INV-0034066,CUST-01919,2025-08-16,1024.32,succeeded,USD
PAY-0030477,INV-0024730,CUST-01269,2025-09-27,105.45,succeeded,USD
PAY-0030478,INV-0035742,CUST-00658,2025-01-23,514.7,succeeded,USD
PAY-0030479,INV-0028227,CUST-02196,2025-04-20,76.09,succeeded,USD
PAY-0030480,INV-0023809,CUST-04035,2025-09-15,807.47,succeeded,USD
PAY-0030481,INV-0021225,CUST-03643,2025-02-06,393.75,succeeded,USD
PAY-0030482,INV-0004832,CUST-04626,2025-11-09,159.17,succeeded,USD
PAY-0030483,INV-0006255,CUST-02725,2025-04-14,345.65,succeeded,USD
PAY-0030484,INV-0018345,CUST-00862,2025-05-14,895.41,succeeded,USD
PAY-0030485,INV-0019392,CUST-01405,2025-08-14,663.39,pending,USD
PAY-0030486,INV-0042091,CUST-01813,2025-10-08,637.79,succeeded,USD
PAY-0030487,INV-0024356,CUST-04742,2025-08-30,642.08,succeeded,USD
PAY-0030488,INV-0015416,CUST-01332,2025-07-02,549.82,succeeded,USD
PAY-0030489,INV-0015630,CUST-00372,2025-08-05,413.65,succeeded,USD
PAY-0030490,INV-0033682,CUST-02005,2025-09-02,559.65,succeeded,USD
PAY-0030491,INV-0016486,CUST-01750,2025-02-22,213.58,succeeded,USD
PAY-0030492,INV-0012732,CUST-04343,2025-03-14,232.36,succeeded,USD
PAY-0030493,INV-0035088,CUST-02486,2025-03-01,325.14,succeeded,USD
PAY-0030494,INV-0039494,CUST-00837,2025-06-06,268.62,pending,USD
PAY-0030495,INV-0008256,CUST-02899,2025-06-09,103.25,succeeded,USD
PAY-0030496,INV-0029894,CUST-04531,2025-06-20,466.35,succeeded,USD
PAY-0030497,INV-0010000,CUST-04169,2025-06-22,89.91,succeeded,GBP
PAY-0030498,INV-0038686,CUST-02984,2025-10-10,141.24,succeeded,USD
PAY-0030499,INV-0011962,CUST-03362,2025-03-06,207.9,succeeded,EUR
PAY-0030500,INV-0006427,CUST-02419,2025-05-19,77.22,succeeded,EUR
PAY-0030501,INV-0005918,CUST-00979,2025-06-11,363.58,succeeded,EUR
PAY-0030502,INV-0039376,CUST-00972,2025-12-27,149.24,pending,USD
PAY-0030503,INV-0002193,CUST-00610,2025-09-04,432.06,succeeded,USD
PAY-0030504,INV-0015583,CUST-01946,2025-12-31,922.96,succeeded,EUR
PAY-0030505,INV-0034321,CUST-04081,2025-06-19,305.38,succeeded,GBP
PAY-0030506,INV-0031182,CUST-00157,2025-03-15,959.59,succeeded,USD
PAY-0030507,INV-0027206,CUST-04710,2025-05-22,164.81,succeeded,USD
PAY-0030508,INV-0030389,CUST-04385,2025-07-26,396.96,succeeded,EUR
