ticket_id,customer_id,created_at,priority,status,first_response_at,resolved_at
TCK-0007938,CUST-01787,2025-05-13,medium,resolved,2025-05-13 01:46:00,2025-05-16 05:03:00
TCK-0007939,CUST-01646,2025-12-13,high,resolved,2025-12-13 03:30:00,2025-12-13 15:34:00
TCK-0007940,CUST-01000,2025-03-01,low,resolved,2025-03-01 04:44:00,2025-03-04 21:02:00
TCK-0007941,CUST-04511,2025-02-21,medium,resolved,2025-02-21 01:29:00,2025-02-23 10:59:00
TCK-0007942,CUST-03165,2025-09-27,medium,resolved,2025-09-27 00:38:00,2025-09-28 08:01:00
TCK-0007943,CUST-00685,2025-05-29,high,open,2025-05-29 00:08:00,2025-05-30 21:15:00
TCK-0007944,CUST-01307,2025-08-12,low,resolved,2025-08-12 00:42:00,2025-08-12 03:54:00
TCK-0007945,CUST-04695,2025-02-05,medium,resolved,2025-02-05 05:00:00,2025-02-07 16:26:00
TCK-0007946,CUST-00325,2025-04-10,medium,resolved,2025-04-10 01:35:00,2025-04-14 02:52:00
TCK-0007947,CUST-03839,2025-07-28,low,open,2025-07-28 01:01:00,2025-07-29 15:46:00
TCK-0007948,CUST-04649,2025-03-07,medium,open,2025-03-07 01:30:00,2025-03-09 06:31:00
TCK-0007949,CUST-02614,2025-09-15,medium,resolved,2025-09-15 01:24:00,2025-09-16 06:41:00
TCK-0007950,CUST-02490,2025-07-25,medium,resolved,2025-07-25 00:34:00,2025-07-26 02:44:00
TCK-0007951,CUST-02503,2025-12-22,low,resolved,2025-12-22 04:44:00,2025-12-26 01:42:00
TCK-0007952,CUST-00523,2025-01-05,low,open,2025-01-05 02:45:00,2025-01-05 14:41:00
TCK-0007953,CUST-01126,2025-02-02,low,resolved,2025-02-02 02:28:00,2025-02-02 20:26:00
TCK-0007954,CUST-03830,2025-05-13,low,resolved,2025-05-13 04:08:00,2025-05-14 20:10:00
TCK-0007955,CUST-00484,2025-02-28,medium,resolved,2025-02-28 00:46:00,2025-03-01 18:57:00
TCK-0007956,CUST-01199,2025-10-20,medium,resolved,2025-10-20 00:49:00,2025-10-22 20:11:00
TCK-0007957,CUST-04367,2025-02-10,low,resolved,2025-02-10 05:40:00,2025-02-13 23:05:00
TCK-0007958,CUST-02728,2025-07-22,critical,resolved,2025-07-22 04:52:00,2025-07-23 19:45:00
TCK-0007959,CUST-02952,2025-10-03,high,resolved,2025-10-03 01:50:00,2025-10-06 07:39:00
TCK-0007960,CUST-02003,2025-10-11,medium,open,2025-10-11 04:30:00,2025-10-14 18:09:00
TCK-0007961,CUST-00266,2025-04-11,high,resolved,2025-04-11 04:56:00,2025-04-12 02:23:00
TCK-0007962,CUST-03046,2025-08-19,high,resolved,2025-08-19 02:06:00,2025-08-20 05:57:00
TCK-0007963,CUST-00148,2025-06-15,high,resolved,2025-06-15 00:33:00,2025-06-17 18:32:00
TCK-0007964,CUST-01237,2025-03-26,medium,resolved,2025-03-26 00:32:00,2025-03-26 08:11:00
TCK-0007965,CUST-04717,2025-06-20,medium,resolved,2025-06-20 05:47:00,2025-06-22 12:21:00
TCK-0007966,CUST-02467,2025-07-29,high,resolved,2025-07-29 00:07:00,2025-07-31 09:58:00
TCK-0007967,CUST-02348,2025-03-20,high,resolved,2025-03-20 02:32:00,2025-03-22 12:40:00
TCK-0007968,CUST-03783,2025-08-20,high,resolved,2025-08-20 00:24:00,2025-08-21 19:26:00
TCK-0007969,CUST-01964,2025-06-19,low,resolved,2025-06-19 01:26:00,2025-06-20 14:58:00
TCK-0007970,CUST-02738,2025-11-15,low,resolved,2025-11-15 03:17:00,2025-11-15 01:58:00
TCK-0007971,CUST-04881,2025-10-02,low,open,2025-10-02 03:06:00,2025-10-02 21:14:00
TCK-0007972,CUST-02013,2025-05-07,medium,open,2025-05-07 01:16:00,2025-05-09 02:00:00
TCK-0007973,CUST-03980,2025-10-15,medium,resolved,2025-10-15 05:25:00,2025-10-18 03:12:00
TCK-0007974,CUST-02625,2025-01-25,medium,resolved,2025-01-25 01:49:00,2025-01-26 00:41:00
TCK-0007975,CUST-00512,2025-05-27,medium,resolved,2025-05-27 03:48:00,2025-05-29 09:34:00
TCK-0007976,CUST-03232,2025-04-24,high,resolved,2025-04-24 03:09:00,2025-04-28 01:11:00
TCK-0007977,CUST-03533,2025-09-23,medium,resolved,2025-09-23 04:39:00,2025-09-24 20:43:00
TCK-0007978,CUST-03403,2025-03-18,medium,resolved,2025-03-18 01:03:00,2025-03-19 00:25:00
TCK-0007979,CUST-02277,2025-01-25,medium,open,2025-01-25 03:01:00,2025-01-26 05:21:00
TCK-0007980,CUST-04300,2025-08-14,low,resolved,2025-08-14 04:30:00,2025-08-15 20:40:00
TCK-0007981,CUST-03076,2025-01-05,high,open,2025-01-05 00:07:00,2025-01-06 21:49:00
TCK-0007982,CUST-02942,2025-07-26,medium,resolved,2025-07-26 02:34:00,2025-07-28 00:35:00
TCK-0007983,CUST-02627,2025-11-30,high,resolved,2025-11-30 00:13:00,2025-11-30 23:45:00
TCK-0007984,CUST-03747,2025-01-11,low,resolved,2025-01-11 03:17:00,2025-01-14 23:10:00
TCK-0007985,CUST-04286,2025-12-20,high,resolved,2025-12-20 05:25:00,2025-12-21 00:06:00
TCK-0007986,CUST-03150,2025-09-06,medium,resolved,2025-09-06 02:53:00,2025-09-08 21:21:00
TCK-0007987,CUST-01861,2025-05-12,critical,resolved,2025-05-12 04:23:00,2025-05-14 15:32:00
TCK-0007988,CUST-04898,2025-12-10,high,resolved,2025-12-10 02:55:00,2025-12-11 03:43:00
TCK-0007989,CUST-00703,2025-08-15,high,resolved,2025-08-15 05:43:00,2025-08-18 12:46:00
TCK-0007990,CUST-03304,2025-07-27,low,resolved,2025-07-27 01:57:00,2025-07-30 14:30:00
TCK-0007991,CUST-02144,2025-09-02,low,resolved,2025-09-02 01:17:00,2025-09-02 09:50:00
TCK-0007992,CUST-01642,2025-01-02,high,resolved,2025-01-02 03:16:00,2025-01-03 09:16:00
TCK-0007993,CUST-03767,2025-02-05,low,resolved,2025-02-05 05:45:00,2025-02-08 12:24:00
TCK-0007994,CUST-03279,2025-06-29,low,resolved,2025-06-29 04:01:00,2025-06-29 03:47:00
TCK-0007995,CUST-03013,2025-09-19,low,resolved,2025-09-19 00:19:00,2025-09-21 15:35:00
TCK-0007996,CUST-04499,2025-07-20,low,resolved,2025-07-20 00:20:00,2025-07-22 13:02:00
TCK-0007997,CUST-00483,2025-07-13,low,resolved,2025-07-13 01:37:00,2025-07-13 12:00:00
TCK-0007998,CUST-02137,2025-07-21,low,resolved,2025-07-21 02:18:00,2025-07-22 11:30:00
TCK-0007999,CUST-04832,2025-03-10,low,resolved,2025-03-10 01:50:00,2025-03-11 09:05:00
TCK-0008000,CUST-02345,2025-03-18,medium,resolved,2025-03-18 01:49:00,2025-03-21 12:58:00
TCK-0008001,CUST-02979,2025-03-24,low,resolved,2025-03-24 04:51:00,2025-03-25 00:06:00
TCK-0008002,CUST-02392,2025-12-06,low,resolved,2025-12-06 02:50:00,2025-12-06 09:59:00
TCK-0008003,CUST-03591,2025-04-23,high,open,2025-04-23 05:36:00,2025-04-26 12:53:00
TCK-0008004,CUST-00061,2025-08-30,medium,resolved,2025-08-30 02:05:00,2025-08-30 13:12:00
TCK-0008005,CUST-04700,2025-10-28,high,resolved,2025-10-28 04:39:00,2025-10-29 23:31:00
TCK-0008006,CUST-04155,2025-10-16,medium,resolved,2025-10-16 02:49:00,2025-10-19 11:35:00
TCK-0008007,CUST-04737,2025-01-30,high,resolved,2025-01-30 02:55:00,2025-02-02 04:09:00
TCK-0008008,CUST-02583,2025-04-03,low,resolved,2025-04-03 01:43:00,2025-04-04 21:37:00
TCK-0008009,CUST-03951,2025-12-18,medium,resolved,2025-12-18 03:13:00,2025-12-19 23:59:00
TCK-0008010,CUST-01055,2025-12-03,medium,resolved,2025-12-03 02:12:00,2025-12-06 06:09:00
TCK-0008011,CUST-03907,2025-10-04,medium,resolved,2025-10-04 00:26:00,2025-10-05 11:21:00
TCK-0008012,CUST-00884,2025-12-22,critical,resolved,2025-12-22 02:12:00,2025-12-23 22:04:00
TCK-0008013,CUST-03983,2025-09-10,low,resolved,2025-09-10 05:12:00,2025-09-12 03:13:00
TCK-0008014,CUST-00655,2025-01-04,medium,resolved,2025-01-04 03:15:00,2025-01-06 09:56:00
TCK-0008015,CUST-04816,2025-05-14,low,resolved,2025-05-14 01:24:00,2025-05-15 10:10:00
TCK-0008016,CUST-03661,2025-03-21,low,resolved,2025-03-21 04:47:00,2025-03-24 03:21:00
TCK-0008017,CUST-01802,2025-02-23,critical,resolved,2025-02-23 04:41:00,2025-02-27 03:32:00
TCK-0008018,CUST-02046,2025-06-19,medium,resolved,2025-06-19 00:05:00,2025-06-20 12:39:00
TCK-0008019,CUST-02671,2025-04-08,low,resolved,2025-04-08 04:04:00,2025-04-11 17:05:00
TCK-0008020,CUST-02114,2025-05-27,medium,resolved,2025-05-27 05:18:00,2025-05-30 00:04:00
TCK-0008021,CUST-02292,2025-06-14,medium,resolved,2025-06-14 02:29:00,2025-06-14 02:56:00
TCK-0008022,CUST-04339,2025-02-04,low,resolved,2025-02-04 05:46:00,2025-02-04 13:50:00
TCK-0008023,CUST-02805,2025-04-23,low,resolved,2025-04-23 05:57:00,2025-04-24 15:40:00
TCK-0008024,CUST-01292,2025-11-03,high,open,2025-11-03 01:58:00,2025-11-06 06:34:00
TCK-0008025,CUST-03218,2025-04-30,medium,resolved,2025-04-30 00:16:00,2025-05-03 15:33:00
TCK-0008026,CUST-00676,2025-02-20,medium,resolved,2025-02-20 02:32:00,2025-02-21 13:56:00
TCK-0008027,CUST-01513,2025-02-21,low,open,2025-02-21 05:11:00,2025-02-23 14:27:00
TCK-0008028,CUST-04498,2025-12-21,low,resolved,2025-12-21 03:05:00,2025-12-22 15:59:00
TCK-0008029,CUST-03635,2025-06-03,medium,resolved,2025-06-03 01:40:00,2025-06-07 01:07:00
TCK-0008030,CUST-00942,2025-01-02,medium,open,2025-01-02 01:09:00,2025-01-03 20:33:00
TCK-0008031,CUST-02345,2025-04-13,low,open,2025-04-13 00:22:00,2025-04-13 06:24:00
TCK-0008032,CUST-01846,2025-08-16,medium,open,2025-08-16 02:43:00,2025-08-17 11:25:00
TCK-0008033,CUST-03032,2025-05-08,medium,resolved,2025-05-08 02:37:00,2025-05-11 16:17:00
TCK-0008034,CUST-03799,2025-09-17,critical,resolved,2025-09-17 05:08:00,2025-09-18 11:38:00
TCK-0008035,CUST-02866,2025-08-19,low,resolved,2025-08-19 01:34:00,2025-08-21 06:37:00
TCK-0008036,CUST-04090,2025-07-26,low,open,2025-07-26 05:36:00,2025-07-26 22:21:00
TCK-0008037,CUST-01784,2025-08-11,low,resolved,2025-08-11 03:47:00,2025-08-12 01:37:00
TCK-0008038,CUST-04062,2025-02-13,low,resolved,2025-02-13 03:41:00,2025-02-15 15:57:00
TCK-0008039,CUST-03311,2025-01-13,critical,resolved,2025-01-13 02:22:00,2025-01-16 21:10:00
TCK-0008040,CUST-01666,2025-06-19,high,resolved,2025-06-19 00:50:00,2025-06-20 01:44:00
TCK-0008041,CUST-04149,2025-10-12,low,resolved,2025-10-12 04:18:00,2025-10-13 21:18:00
TCK-0008042,CUST-03738,2025-11-17,low,resolved,2025-11-17 01:19:00,2025-11-18 23:51:00
TCK-0008043,CUST-00406,2025-08-25,low,resolved,2025-08-25 05:45:00,2025-08-25 16:21:00
TCK-0008044,CUST-01968,2025-09-22,medium,resolved,2025-09-22 00:11:00,2025-09-25 11:35:00
TCK-0008045,CUST-02739,2025-04-29,low,resolved,2025-04-29 04:51:00,2025-05-03 00:11:00
TCK-0008046,CUST-00733,2025-03-28,low,resolved,2025-03-28 03:00:00,2025-03-29 13:30:00
TCK-0008047,CUST-02968,2025-01-29,low,resolved,2025-01-29 00:57:00,2025-02-01 07:17:00
TCK-0008048,CUST-02559,2025-07-03,medium,open,2025-07-03 02:11:00,2025-07-03 10:10:00
TCK-0008049,CUST-04753,2025-04-23,low,resolved,2025-04-23 03:04:00,2025-04-24 23:28:00
TCK-0008050,CUST-02984,2025-11-14,low,open,2025-11-14 00:24:00,2025-11-15 07:17:00
TCK-0008051,CUST-04536,2025-03-29,low,open,2025-03-29 05:39:00,2025-03-30 15:52:00
TCK-0008052,CUST-01473,2025-07-22,medium,resolved,2025-07-22 01:27:00,2025-07-24 16:29:00
TCK-0008053,CUST-00644,2025-02-22,low,resolved,2025-02-22 03:53:00,2025-02-24 12:02:00
TCK-0008054,CUST-04601,2025-03-26,low,resolved,2025-03-26 00:43:00,2025-03-26 04:20:00
TCK-0008055,CUST-01483,2025-06-06,medium,open,2025-06-06 05:47:00,2025-06-09 08:51:00
TCK-0008056,CUST-00805,2025-04-01,low,resolved,2025-04-01 04:38:00,2025-04-02 07:52:00
TCK-0008057,CUST-00306,2025-10-31,medium,resolved,2025-10-31 03:50:00,2025-11-03 04:04:00
TCK-0008058,CUST-03604,2025-10-01,low,resolved,2025-10-01 00:47:00,2025-10-01 03:24:00
TCK-0008059,CUST-04899,2025-02-24,medium,resolved,2025-02-24 02:56:00,2025-02-26 18:11:00
TCK-0008060,CUST-03719,2025-07-27,high,resolved,2025-07-27 00:18:00,2025-07-30 15:16:00
TCK-0008061,CUST-02113,2025-12-19,medium,resolved,2025-12-19 04:22:00,2025-12-22 01:45:00
TCK-0008062,CUST-02384,2025-12-19,low,resolved,2025-12-19 02:35:00,2025-12-19 05:09:00
TCK-0008063,CUST-01037,2025-10-12,medium,resolved,2025-10-12 04:44:00,2025-10-14 00:14:00
TCK-0008064,CUST-03614,2025-08-06,high,resolved,2025-08-06 03:56:00,2025-08-06 22:38:00
TCK-0008065,CUST-03536,2025-02-28,low,open,2025-02-28 04:23:00,2025-03-03 23:03:00
TCK-0008066,CUST-01822,2025-06-10,medium,resolved,2025-06-10 04:09:00,2025-06-13 15:38:00
TCK-0008067,CUST-00014,2025-10-10,low,resolved,2025-10-10 02:43:00,2025-10-12 04:07:00
TCK-0008068,CUST-04491,2025-04-29,high,resolved,2025-04-29 05:47:00,2025-04-29 05:41:00
TCK-0008069,CUST-02014,2025-01-31,medium,resolved,2025-01-31 01:51:00,2025-02-04 02:10:00
TCK-0008070,CUST-03051,2025-10-06,high,open,2025-10-06 04:02:00,2025-10-07 12:20:00
TCK-0008071,CUST-00004,2025-03-15,low,resolved,2025-03-15 04:52:00,2025-03-16 18:36:00
TCK-0008072,CUST-02321,2025-02-28,low,resolved,2025-02-28 03:07:00,2025-03-02 07:31:00
TCK-0008073,CUST-04184,2025-04-19,low,open,2025-04-19 00:12:00,2025-04-19 04:25:00
TCK-0008074,CUST-01743,2025-05-22,high,resolved,2025-05-22 04:43:00,2025-05-25 06:13:00
TCK-0008075,CUST-03750,2025-11-06,low,resolved,2025-11-06 02:02:00,2025-11-07 03:17:00
TCK-0008076,CUST-01285,2025-04-29,critical,resolved,2025-04-29 00:46:00,2025-05-02 21:22:00
TCK-0008077,CUST-04653,2025-01-01,medium,resolved,2025-01-01 05:48:00,2025-01-02 12:31:00
TCK-0008078,CUST-02553,2025-02-13,high,resolved,2025-02-13 02:23:00,2025-02-14 07:17:00
TCK-0008079,CUST-02858,2025-06-01,high,open,2025-06-01 01:07:00,2025-06-03 01:54:00
TCK-0008080,CUST-01391,2025-12-26,critical,resolved,2025-12-26 02:39:00,2025-12-26 13:01:00
TCK-0008081,CUST-04423,2025-12-16,low,resolved,2025-12-16 04:23:00,2025-12-18 19:03:00
TCK-0008082,CUST-00826,2025-08-06,critical,resolved,2025-08-06 02:24:00,2025-08-08 04:52:00
TCK-0008083,CUST-00861,2025-06-13,low,resolved,2025-06-13 03:17:00,2025-06-14 20:57:00
TCK-0008084,CUST-01675,2025-09-08,low,resolved,2025-09-08 00:28:00,2025-09-11 00:55:00
TCK-0008085,CUST-04077,2025-06-24,medium,open,2025-06-24 02:52:00,2025-06-27 14:15:00
TCK-0008086,CUST-01268,2025-04-02,low,resolved,2025-04-02 03:33:00,2025-04-03 10:31:00
TCK-0008087,CUST-01637,2025-11-20,low,resolved,2025-11-20 05:04:00,2025-11-23 05:18:00
TCK-0008088,CUST-02331,2025-02-13,medium,resolved,2025-02-13 01:22:00,2025-02-14 15:48:00
TCK-0008089,CUST-02105,2025-06-17,low,resolved,2025-06-17 05:56:00,2025-06-19 02:04:00
TCK-0008090,CUST-00172,2025-12-02,low,resolved,2025-12-02 03:38:00,2025-12-03 01:20:00
TCK-0008091,CUST-03933,2025-02-14,high,resolved,2025-02-14 04:28:00,2025-02-17 11:48:00
TCK-0008092,CUST-01128,2025-07-14,medium,resolved,2025-07-14 01:02:00,2025-07-14 19:58:00
TCK-0008093,CUST-04358,2025-11-01,low,resolved,2025-11-01 02:52:00,2025-11-02 10:12:00
TCK-0008094,CUST-03611,2025-01-01,low,resolved,2025-01-01 02:45:00,2025-01-03 19:08:00
TCK-0008095,CUST-03665,2025-08-05,high,resolved,2025-08-05 00:28:00,2025-08-07 18:59:00
TCK-0008096,CUST-03757,2025-12-16,medium,resolved,2025-12-16 03:53:00,2025-12-19 01:09:00
TCK-0008097,CUST-00267,2025-07-29,low,open,2025-07-29 02:40:00,2025-07-30 08:52:00
TCK-0008098,CUST-03510,2025-12-18,low,resolved,2025-12-18 05:40:00,2025-12-19 10:56:00
TCK-0008099,CUST-01839,2025-02-24,medium,resolved,2025-02-24 01:13:00,2025-02-25 22:15:00
TCK-0008100,CUST-02938,2025-10-18,medium,resolved,2025-10-18 04:25:00,2025-10-20 09:14:00
TCK-0008101,CUST-01362,2025-04-17,medium,resolved,2025-04-17 00:38:00,2025-04-18 02:22:00
TCK-0008102,CUST-01193,2025-12-14,high,resolved,2025-12-14 01:13:00,2025-12-15 06:19:00
TCK-0008103,CUST-01532,2025-01-18,low,resolved,2025-01-18 00:09:00,2025-01-19 20:13:00
TCK-0008104,CUST-00002,2025-01-24,medium,resolved,2025-01-24 04:46:00,2025-01-26 00:16:00
TCK-0008105,CUST-01860,2025-08-31,medium,resolved,2025-08-31 00:20:00,2025-09-02 10:37:00
TCK-0008106,CUST-01471,2025-07-30,low,resolved,2025-07-30 03:18:00,2025-07-30 12:45:00
TCK-0008107,CUST-03695,2025-12-09,medium,open,2025-12-09 05:14:00,2025-12-09 22:20:00
TCK-0008108,CUST-03908,2025-06-30,medium,resolved,2025-06-30 01:40:00,2025-07-01 17:00:00
TCK-0008109,CUST-01105,2025-01-04,medium,resolved,2025-01-04 03:36:00,2025-01-04 13:30:00
TCK-0008110,CUST-03615,2025-05-12,low,resolved,2025-05-12 02:34:00,2025-05-12 09:26:00
TCK-0008111,CUST-03928,2025-12-10,low,resolved,2025-12-10 03:13:00,2025-12-10 08:07:00
TCK-0008112,CUST-01190,2025-05-31,low,resolved,2025-05-31 05:25:00,2025-06-03 07:53:00
TCK-0008113,CUST-01198,2025-08-02,medium,resolved,2025-08-02 03:17:00,2025-08-05 17:24:00
TCK-0008114,CUST-01212,2025-11-18,low,resolved,2025-11-18 05:13:00,2025-11-20 09:07:00
TCK-0008115,CUST-01517,2025-08-24,high,resolved,2025-08-24 02:06:00,2025-08-24 11:28:00
TCK-0008116,CUST-03956,2025-11-09,low,resolved,2025-11-09 02:54:00,2025-11-10 23:33:00
TCK-0008117,CUST-01879,2025-05-19,high,open,2025-05-19 05:10:00,2025-05-19 12:51:00
TCK-0008118,CUST-02870,2025-05-10,medium,open,2025-05-10 02:36:00,2025-05-10 12:45:00
TCK-0008119,CUST-01686,2025-10-02,low,open,2025-10-02 02:24:00,2025-10-04 14:33:00
TCK-0008120,CUST-00835,2025-09-27,low,resolved,2025-09-27 00:20:00,2025-09-30 05:14:00
TCK-0008121,CUST-02451,2025-09-17,low,resolved,2025-09-17 05:44:00,2025-09-18 04:32:00
TCK-0008122,CUST-03013,2025-11-14,low,open,2025-11-14 01:51:00,2025-11-16 23:56:00
TCK-0008123,CUST-04506,2025-06-04,low,resolved,2025-06-04 00:52:00,2025-06-04 07:53:00
TCK-0008124,CUST-03024,2025-12-29,medium,resolved,2025-12-29 04:44:00,2026-01-01 11:04:00
TCK-0008125,CUST-01735,2025-08-07,low,resolved,2025-08-07 01:08:00,2025-08-07 02:45:00
TCK-0008126,CUST-02185,2025-01-30,medium,resolved,2025-01-30 04:56:00,2025-02-01 01:37:00
TCK-0008127,CUST-02444,2025-10-24,critical,resolved,2025-10-24 05:41:00,2025-10-24 07:51:00
TCK-0008128,CUST-04325,2025-04-16,low,resolved,2025-04-16 01:42:00,2025-04-19 15:10:00
TCK-0008129,CUST-02415,2025-03-30,low,resolved,2025-03-30 05:04:00,2025-03-30 16:41:00
TCK-0008130,CUST-04954,2025-09-08,low,resolved,2025-09-08 04:02:00,2025-09-09 22:30:00
TCK-0008131,CUST-02205,2025-09-10,medium,resolved,2025-09-10 01:41:00,2025-09-11 02:41:00
TCK-0008132,CUST-02187,2025-04-23,medium,resolved,2025-04-23 02:37:00,2025-04-25 15:41:00
TCK-0008133,CUST-00105,2025-11-14,high,resolved,2025-11-14 03:14:00,2025-11-14 09:26:00
TCK-0008134,CUST-02700,2025-12-03,low,resolved,2025-12-03 04:45:00,2025-12-03 23:09:00
TCK-0008135,CUST-04092,2025-09-21,high,open,2025-09-21 03:34:00,2025-09-24 22:01:00
TCK-0008136,CUST-00616,2025-06-14,low,resolved,2025-06-14 05:54:00,2025-06-16 02:28:00
TCK-0008137,CUST-00376,2025-02-05,low,resolved,2025-02-05 05:02:00,2025-02-06 18:45:00
TCK-0008138,CUST-02972,2025-03-30,low,resolved,2025-03-30 05:12:00,2025-04-01 06:23:00
TCK-0008139,CUST-00959,2025-12-11,low,resolved,2025-12-11 02:17:00,2025-12-14 14:33:00
TCK-0008140,CUST-03756,2025-01-15,high,resolved,2025-01-15 01:19:00,2025-01-17 21:15:00
TCK-0008141,CUST-03512,2025-06-25,medium,resolved,2025-06-25 03:50:00,2025-06-28 09:22:00
TCK-0008142,CUST-03675,2025-10-31,low,open,2025-10-31 01:44:00,2025-10-31 14:40:00
TCK-0008143,CUST-02047,2025-05-08,medium,resolved,2025-05-08 00:42:00,2025-05-11 15:32:00
TCK-0008144,CUST-00111,2025-11-15,medium,resolved,2025-11-15 01:07:00,2025-11-18 13:38:00
TCK-0008145,CUST-03829,2025-11-28,low,resolved,2025-11-28 04:45:00,2025-11-30 02:06:00
TCK-0008146,CUST-03181,2025-03-16,low,open,2025-03-16 03:51:00,2025-03-20 02:23:00
TCK-0008147,CUST-04204,2025-04-13,low,resolved,2025-04-13 04:39:00,2025-04-16 14:26:00
TCK-0008148,CUST-02991,2025-10-23,low,resolved,2025-10-23 04:20:00,2025-10-24 23:43:00
TCK-0008149,CUST-03058,2025-10-09,high,resolved,2025-10-09 03:26:00,2025-10-10 13:15:00
TCK-0008150,CUST-03870,2025-02-23,medium,resolved,2025-02-23 02:04:00,2025-02-25 07:47:00
TCK-0008151,CUST-00343,2025-08-21,low,resolved,2025-08-21 03:59:00,2025-08-21 15:14:00
TCK-0008152,CUST-03594,2025-11-08,medium,resolved,2025-11-08 05:35:00,2025-11-10 19:05:00
TCK-0008153,CUST-03600,2025-06-17,medium,resolved,2025-06-17 00:59:00,2025-06-19 21:37:00
TCK-0008154,CUST-02327,2025-10-31,low,resolved,2025-10-31 03:01:00,2025-11-01 18:05:00
TCK-0008155,CUST-04982,2025-08-31,high,resolved,2025-08-31 03:00:00,2025-09-03 08:42:00
TCK-0008156,CUST-00649,2025-04-30,medium,resolved,2025-04-30 04:08:00,2025-05-02 01:24:00
TCK-0008157,CUST-02044,2025-01-22,critical,resolved,2025-01-22 03:34:00,2025-01-24 09:34:00
TCK-0008158,CUST-02792,2025-11-09,medium,resolved,2025-11-09 00:46:00,2025-11-10 18:14:00
TCK-0008159,CUST-00405,2025-12-17,medium,resolved,2025-12-17 01:12:00,2025-12-17 09:16:00
TCK-0008160,CUST-01084,2025-06-06,low,resolved,2025-06-06 00:38:00,2025-06-07 12:36:00
TCK-0008161,CUST-03684,2025-03-25,low,resolved,2025-03-25 03:09:00,2025-03-28 15:19:00
TCK-0008162,CUST-00133,2025-08-13,low,resolved,2025-08-13 03:43:00,2025-08-15 18:53:00
TCK-0008163,CUST-01284,2025-06-23,medium,resolved,2025-06-23 04:58:00,2025-06-26 21:50:00
TCK-0008164,CUST-04638,2025-11-26,high,resolved,2025-11-26 02:34:00,2025-11-29 04:06:00
TCK-0008165,CUST-01162,2025-03-28,medium,open,2025-03-28 00:40:00,2025-03-30 09:54:00
TCK-0008166,CUST-01346,2025-06-09,medium,resolved,2025-06-09 03:16:00,2025-06-11 01:05:00
TCK-0008167,CUST-02000,2025-01-20,high,resolved,2025-01-20 04:17:00,2025-01-22 23:22:00
TCK-0008168,CUST-03972,2025-06-02,medium,resolved,2025-06-02 02:22:00,2025-06-05 15:04:00
TCK-0008169,CUST-04204,2025-03-21,medium,resolved,2025-03-21 03:53:00,2025-03-22 14:19:00
TCK-0008170,CUST-03570,2025-10-31,low,resolved,2025-10-31 04:48:00,2025-11-01 05:37:00
TCK-0008171,CUST-03563,2025-04-21,low,resolved,2025-04-21 03:44:00,2025-04-22 10:57:00
TCK-0008172,CUST-04710,2025-05-16,critical,resolved,2025-05-16 02:39:00,2025-05-17 14:59:00
TCK-0008173,CUST-03117,2025-05-07,low,resolved,2025-05-07 01:15:00,2025-05-07 02:46:00
TCK-0008174,CUST-03870,2025-06-11,medium,resolved,2025-06-11 03:43:00,2025-06-11 04:27:00
TCK-0008175,CUST-03663,2025-10-28,high,resolved,2025-10-28 00:46:00,2025-10-29 08:31:00
TCK-0008176,CUST-01139,2025-07-06,low,resolved,2025-07-06 04:34:00,2025-07-06 05:33:00
TCK-0008177,CUST-01963,2025-08-13,medium,resolved,2025-08-13 02:18:00,2025-08-13 13:59:00
TCK-0008178,CUST-03422,2025-03-17,high,resolved,2025-03-17 03:50:00,2025-03-17 16:19:00
TCK-0008179,CUST-04389,2025-10-28,low,open,2025-10-28 02:35:00,2025-10-29 07:23:00
TCK-0008180,CUST-03113,2025-10-14,low,open,2025-10-14 05:18:00,2025-10-18 01:48:00
TCK-0008181,CUST-02984,2025-05-05,low,resolved,2025-05-05 05:39:00,2025-05-06 06:16:00
TCK-0008182,CUST-04769,2025-09-29,medium,resolved,2025-09-29 03:07:00,2025-10-01 15:35:00
TCK-0008183,CUST-00327,2025-07-14,medium,resolved,2025-07-14 01:32:00,2025-07-16 17:49:00
TCK-0008184,CUST-03929,2025-03-26,medium,resolved,2025-03-26 05:56:00,2025-03-26 21:09:00
TCK-0008185,CUST-01855,2025-05-08,medium,resolved,2025-05-08 02:03:00,2025-05-10 03:58:00
TCK-0008186,CUST-04244,2025-03-02,medium,open,2025-03-02 01:32:00,2025-03-02 17:42:00
TCK-0008187,CUST-02724,2025-02-09,low,resolved,2025-02-09 00:19:00,2025-02-09 04:13:00
TCK-0008188,CUST-02173,2025-06-12,medium,resolved,2025-06-12 04:33:00,2025-06-16 00:56:00
TCK-0008189,CUST-00699,2025-12-07,medium,open,2025-12-07 05:34:00,2025-12-08 22:46:00
TCK-0008190,CUST-04840,2025-08-08,low,open,2025-08-08 00:21:00,2025-08-11 18:04:00
TCK-0008191,CUST-02405,2025-04-12,low,resolved,2025-04-12 01:49:00,2025-04-14 11:02:00
TCK-0008192,CUST-00200,2025-10-14,low,resolved,2025-10-14 01:04:00,2025-10-14 07:21:00
