opportunity_id,account_id,created_at,close_date,stage,amount
OPP-0007541,ACCT-01142,2025-02-12,2025-09-22,negotiation,1504.64
OPP-0007542,ACCT-01488,2025-07-25,2025-08-03,closed_lost,19311.71
OPP-0007543,ACCT-02152,2025-08-14,2025-07-13,prospecting,25555.02
OPP-0007544,ACCT-04171,2025-12-22,2025-08-22,prospecting,20413.29
OPP-0007545,ACCT-00174,2025-02-25,2025-08-29,negotiation,20014.05
OPP-0007546,ACCT-05453,2025-11-02,2025-08-27,proposal,8027.68
OPP-0007547,ACCT-05340,2025-03-29,2026-02-18,proposal,25195.85
OPP-0007548,ACCT-05489,2025-09-28,2025-06-19,prospecting,6551.38
OPP-0007549,ACCT-01657,2025-01-08,2025-09-05,closed_lost,17576.36
OPP-0007550,ACCT-00273,2025-10-29,2025-02-24,prospecting,47214.61
OPP-0007551,ACCT-01542,2025-03-05,2025-05-25,negotiation,19382.73
OPP-0007552,ACCT-02930,2025-06-30,2025-06-13,prospecting,8338.74
OPP-0007553,ACCT-04170,2025-04-01,2025-02-20,proposal,22049.89
OPP-0007554,ACCT-05875,2025-07-13,2025-08-05,closed_lost,13176.88
OPP-0007555,ACCT-00310,2025-05-14,2025-04-09,prospecting,22590.64
OPP-0007556,ACCT-01488,2025-06-03,2025-07-31,proposal,20611.96
OPP-0007557,ACCT-01374,2025-04-17,2025-09-29,negotiation,3166.84
OPP-0007558,ACCT-00886,2025-09-14,2025-07-15,closed_lost,26170.76
OPP-0007559,ACCT-02705,2025-07-26,2025-02-01,negotiation,30546.04
OPP-0007560,ACCT-02184,2025-09-20,2025-03-14,closed_won,13385.45
OPP-0007561,ACCT-05331,2025-02-07,2025-12-27,prospecting,26474.89
OPP-0007562,ACCT-04778,2025-05-30,2025-10-21,proposal,18333.42
OPP-0007563,ACCT-04989,2025-10-03,2025-02-22,closed_lost,33274.16
OPP-0007564,ACCT-05818,2025-11-28,2025-04-14,negotiation,8707.11
OPP-0007565,ACCT-02961,2025-03-17,2025-12-02,prospecting,9453.01
OPP-0007566,ACCT-04802,2025-09-09,2025-05-01,prospecting,12182.49
OPP-0007567,ACCT-03694,2025-07-17,2025-10-29,proposal,13455.79
OPP-0007568,ACCT-03690,2025-04-30,2025-07-13,prospecting,11538.67
OPP-0007569,ACCT-00222,2025-04-29,2025-04-14,closed_lost,12352.57
OPP-0007570,ACCT-03578,2025-04-26,2025-09-25,proposal,29374.4
OPP-0007571,ACCT-01092,2025-02-02,2025-08-09,proposal,13427.83
OPP-0007572,ACCT-03070,2025-04-25,2025-06-30,closed_won,25598.3
OPP-0007573,ACCT-03640,2025-07-21,2025-02-12,proposal,26946.29
OPP-0007574,ACCT-01844,2025-10-26,2025-08-16,closed_lost,40619.78
OPP-0007575,ACCT-01113,2025-06-24,2025-09-10,proposal,18506.07
OPP-0007576,ACCT-05017,2025-11-26,2025-03-03,prospecting,1119.39
OPP-0007577,ACCT-02814,2025-04-29,2025-06-29,closed_won,9331.19
OPP-0007578,ACCT-01128,2025-05-19,2025-03-18,prospecting,32853.06
OPP-0007579,ACCT-02386,2025-07-03,2025-06-05,negotiation,5531.83
OPP-0007580,ACCT-00514,2025-10-13,2025-08-21,negotiation,13537.67
OPP-0007581,ACCT-01368,2025-02-16,2025-08-21,closed_won,45468.07
OPP-0007582,ACCT-04020,2025-03-18,2025-12-22,negotiation,35577.73
OPP-0007583,ACCT-02303,2025-06-10,2025-06-30,proposal,10151.97
OPP-0007584,ACCT-04972,2025-09-10,2025-04-02,proposal,18437.18
OPP-0007585,ACCT-02651,2025-04-13,2025-05-14,prospecting,10645.68
OPP-0007586,ACCT-01681,2025-11-20,2025-07-10,prospecting,6183.64
OPP-0007587,ACCT-03323,2025-03-27,2025-06-11,negotiation,16857.7
OPP-0007588,ACCT-05859,2025-07-07,2025-11-12,prospecting,16057.27
OPP-0007589,ACCT-00876,2025-08-14,2026-01-06,closed_lost,3282.99
OPP-0007590,ACCT-05019,2025-06-11,2025-07-29,negotiation,5940.23
OPP-0007591,ACCT-00126,2025-03-06,2025-06-16,prospecting,21614.5
OPP-0007592,ACCT-01011,2025-01-15,2025-04-06,negotiation,25257.39
OPP-0007593,ACCT-02006,2025-03-24,2025-04-04,proposal,32329.21
OPP-0007594,ACCT-02662,2025-03-09,2025-02-04,prospecting,12447.77
OPP-0007595,ACCT-04841,2025-12-04,2025-11-13,closed_won,11329.16
OPP-0007596,ACCT-02688,2025-11-24,2025-04-26,closed_won,53283.31
OPP-0007597,ACCT-04133,2025-09-11,2025-07-02,prospecting,18442.06
OPP-0007598,ACCT-02527,2025-05-08,2025-02-25,proposal,13012.54
OPP-0007599,ACCT-00650,2025-06-30,2025-02-24,proposal,15700.12
OPP-0007600,ACCT-01212,2025-06-20,2026-02-07,prospecting,27065.18
OPP-0007601,ACCT-03204,2025-02-12,2025-03-18,closed_lost,4879.99
OPP-0007602,ACCT-02907,2025-05-22,2025-01-31,prospecting,13472.07
OPP-0007603,ACCT-00390,2025-08-13,2025-07-28,closed_lost,5070.52
OPP-0007604,ACCT-01412,2025-08-18,2026-02-18,prospecting,329.79
OPP-0007605,ACCT-04746,2025-02-11,2025-10-09,prospecting,16177.39
OPP-0007606,ACCT-04926,2025-02-15,2025-09-14,closed_lost,36105.32
OPP-0007607,ACCT-05155,2025-10-20,2025-11-17,closed_lost,3375.29
OPP-0007608,ACCT-03460,2025-12-24,2025-05-27,negotiation,33091.03
OPP-0007609,ACCT-02109,2025-10-10,2025-04-26,proposal,7684.89
OPP-0007610,ACCT-05021,2025-02-04,2025-12-13,closed_won,23475.21
OPP-0007611,ACCT-00335,2025-09-03,2025-06-20,negotiation,19836.79
OPP-0007612,ACCT-01854,2025-11-07,2025-11-03,negotiation,3715.48
OPP-0007613,ACCT-03486,2025-05-14,2025-04-21,prospecting,7956.41
OPP-0007614,ACCT-04204,2025-02-22,2025-11-05,negotiation,23700.45
OPP-0007615,ACCT-03498,2025-04-05,2025-07-11,closed_lost,19623.07
OPP-0007616,ACCT-03474,2025-09-03,2025-04-29,negotiation,1206.0
OPP-0007617,ACCT-04421,2025-05-13,2025-07-01,closed_lost,11797.06
OPP-0007618,ACCT-00212,2025-06-21,2025-07-27,negotiation,16585.71
OPP-0007619,ACCT-01439,2025-11-01,2025-08-05,closed_won,8765.47
OPP-0007620,ACCT-00831,2025-01-10,2026-01-22,negotiation,46632.2
OPP-0007621,ACCT-05953,2025-04-28,2026-02-17,negotiation,9868.94
OPP-0007622,ACCT-01564,2025-11-06,2025-10-06,closed_won,49493.47
OPP-0007623,ACCT-01506,2025-05-02,2025-06-16,negotiation,20877.9
OPP-0007624,ACCT-04226,2025-03-21,2025-03-12,closed_won,17922.79
OPP-0007625,ACCT-00335,2025-09-27,2025-11-05,closed_lost,31867.48
OPP-0007626,ACCT-02405,2025-11-20,2025-08-10,negotiation,16408.53
OPP-0007627,ACCT-05810,2025-11-27,2025-04-06,closed_won,4501.57
OPP-0007628,ACCT-05451,2025-10-14,2025-08-27,closed_won,22664.29
OPP-0007629,ACCT-00416,2025-08-25,2025-06-03,closed_won,13475.32
OPP-0007630,ACCT-05102,2025-09-17,2025-05-26,prospecting,24301.95
OPP-0007631,ACCT-04284,2025-11-24,2025-02-17,negotiation,8664.2
OPP-0007632,ACCT-04299,2025-01-04,2026-02-17,closed_won,8021.38
OPP-0007633,ACCT-03322,2025-12-20,2025-10-20,closed_won,19050.0
OPP-0007634,ACCT-03702,2025-09-07,2025-12-27,negotiation,12531.44
OPP-0007635,ACCT-05291,2025-10-16,2025-09-22,prospecting,4820.12
OPP-0007636,ACCT-03441,2025-06-25,2025-04-26,negotiation,17690.74
OPP-0007637,ACCT-01017,2025-03-23,2025-05-31,closed_won,20270.22
OPP-0007638,ACCT-01259,2025-05-17,2025-11-16,closed_won,49721.28
OPP-0007639,ACCT-04860,2025-09-24,2025-11-12,closed_lost,30086.61
OPP-0007640,ACCT-05099,2025-04-16,2025-12-21,closed_won,11656.68
OPP-0007641,ACCT-01647,2025-04-20,2025-07-11,prospecting,25413.77
OPP-0007642,ACCT-04494,2025-04-11,2025-08-01,proposal,16114.44
OPP-0007643,ACCT-05991,2025-01-27,2025-12-17,prospecting,16451.07
OPP-0007644,ACCT-00705,2025-09-06,2025-07-10,prospecting,15969.58
OPP-0007645,ACCT-02804,2025-08-02,2025-05-10,closed_won,23242.51
OPP-0007646,ACCT-03725,2025-06-11,2025-05-17,closed_won,22104.68
OPP-0007647,ACCT-01870,2025-03-18,2025-09-09,proposal,34942.96
OPP-0007648,ACCT-03907,2025-07-01,2025-08-06,closed_won,4240.21
OPP-0007649,ACCT-01360,2025-11-27,2025-12-31,closed_lost,27591.75
OPP-0007650,ACCT-01288,2025-02-02,2026-02-13,closed_won,24352.26
OPP-0007651,ACCT-01076,2025-05-08,2025-07-13,negotiation,1990.01
OPP-0007652,ACCT-02734,2025-02-10,2025-06-14,negotiation,9776.89
OPP-0007653,ACCT-01124,2025-11-08,2025-04-06,prospecting,19290.61
OPP-0007654,ACCT-00658,2025-07-12,2025-04-04,prospecting,23050.33
OPP-0007655,ACCT-00820,2025-06-03,2026-01-23,closed_lost,9960.74
OPP-0007656,ACCT-02189,2025-09-18,2025-12-10,negotiation,5568.96
OPP-0007657,ACCT-05797,2025-12-03,2025-10-28,negotiation,64876.74
OPP-0007658,ACCT-02487,2025-05-12,2025-06-27,closed_lost,40273.65
OPP-0007659,ACCT-02983,2025-02-21,2025-11-07,negotiation,62076.82
OPP-0007660,ACCT-01867,2025-12-31,2026-01-11,closed_won,12015.02
OPP-0007661,ACCT-00174,2025-12-20,2025-07-05,closed_lost,16589.13
OPP-0007662,ACCT-04040,2025-07-20,2026-03-02,prospecting,11595.14
OPP-0007663,ACCT-01971,2025-01-02,2026-01-13,prospecting,30674.33
OPP-0007664,ACCT-03315,2025-11-20,2025-05-08,prospecting,51780.79
OPP-0007665,ACCT-02160,2025-07-10,2025-05-31,negotiation,28778.42
OPP-0007666,ACCT-00199,2025-12-09,2025-12-25,proposal,28164.01
OPP-0007667,ACCT-01532,2025-04-17,2025-09-22,prospecting,20249.98
OPP-0007668,ACCT-05491,2025-02-28,2025-02-11,proposal,12978.36
OPP-0007669,ACCT-00461,2025-12-01,2025-09-23,proposal,29005.73
OPP-0007670,ACCT-03243,2025-11-24,2026-01-18,prospecting,21913.74
OPP-0007671,ACCT-04708,2025-03-12,2025-02-11,proposal,7303.53
OPP-0007672,ACCT-04729,2025-03-10,2025-11-27,proposal,17555.15
OPP-0007673,ACCT-03697,2025-01-25,2026-01-26,negotiation,20907.11
OPP-0007674,ACCT-00504,2025-12-12,2025-11-17,closed_lost,8503.49
OPP-0007675,ACCT-01044,2025-05-24,2025-04-05,prospecting,3654.96
OPP-0007676,ACCT-05342,2025-04-07,2026-01-24,prospecting,21944.72
OPP-0007677,ACCT-01451,2025-06-17,2025-11-25,negotiation,26209.62
OPP-0007678,ACCT-02826,2025-11-14,2025-09-19,closed_won,28460.62
OPP-0007679,ACCT-02719,2025-08-19,2025-04-28,closed_won,20076.24
OPP-0007680,ACCT-01041,2025-04-06,2025-11-13,negotiation,9151.85
OPP-0007681,ACCT-03328,2025-08-24,2025-07-23,proposal,26982.49
OPP-0007682,ACCT-04339,2025-06-19,2025-03-09,proposal,8223.07
OPP-0007683,ACCT-02890,2025-08-03,2025-06-20,prospecting,47782.8
OPP-0007684,ACCT-01398,2025-10-06,2025-11-10,prospecting,17218.78
OPP-0007685,ACCT-00571,2025-03-25,2025-10-24,prospecting,4915.2
OPP-0007686,ACCT-03997,2025-08-24,2025-10-07,closed_won,23545.85
OPP-0007687,ACCT-04469,2025-10-31,2025-02-21,proposal,40092.15
OPP-0007688,ACCT-02754,2025-03-17,2026-02-27,proposal,2833.57
OPP-0007689,ACCT-01071,2025-10-10,2025-11-04,prospecting,5265.29
OPP-0007690,ACCT-04366,2025-07-04,2025-02-13,closed_won,5140.84
OPP-0007691,ACCT-04485,2025-05-08,2025-02-16,negotiation,14278.48
OPP-0007692,ACCT-03315,2025-01-10,2026-01-19,closed_won,29502.91
OPP-0007693,ACCT-03187,2025-08-19,2026-02-14,negotiation,8897.8
OPP-0007694,ACCT-00190,2025-06-19,2025-06-07,proposal,20954.62
OPP-0007695,ACCT-04038,2025-06-18,2025-02-09,proposal,9393.81
OPP-0007696,ACCT-03909,2025-02-12,2025-05-07,prospecting,1599.42
OPP-0007697,ACCT-00148,2025-12-26,2026-01-08,prospecting,2863.06
OPP-0007698,ACCT-05772,2025-11-15,2025-05-12,prospecting,15773.76
OPP-0007699,ACCT-05425,2025-07-31,2026-02-25,closed_lost,10119.61
OPP-0007700,ACCT-03529,2025-06-07,2025-10-04,proposal,9580.41
OPP-0007701,ACCT-03303,2025-11-02,2025-10-11,proposal,3036.29
OPP-0007702,ACCT-03819,2025-08-02,2025-11-05,prospecting,4594.25
OPP-0007703,ACCT-01759,2025-01-02,2025-12-02,prospecting,30134.87
OPP-0007704,ACCT-04202,2025-05-15,2025-03-30,negotiation,9555.94
OPP-0007705,ACCT-04216,2025-02-10,2025-06-09,closed_lost,19286.86
OPP-0007706,ACCT-03941,2025-12-21,2025-04-27,proposal,11768.88
OPP-0007707,ACCT-01171,2025-08-02,2025-10-12,closed_won,32173.84
OPP-0007708,ACCT-03188,2025-04-22,2025-03-28,closed_lost,42707.73
OPP-0007709,ACCT-05326,2025-06-24,2025-11-04,closed_won,20637.06
OPP-0007710,ACCT-00430,2025-04-03,2025-07-23,proposal,21198.5
OPP-0007711,ACCT-03147,2025-06-27,2025-04-28,prospecting,49471.36
OPP-0007712,ACCT-05193,2025-02-01,2025-09-27,proposal,22389.02
OPP-0007713,ACCT-01155,2025-12-16,2025-12-12,closed_won,11556.08
OPP-0007714,ACCT-02894,2025-11-24,2025-12-13,proposal,3619.52
OPP-0007715,ACCT-00348,2025-08-23,2025-06-16,closed_lost,9971.31
OPP-0007716,ACCT-04996,2025-10-15,2025-09-14,prospecting,14335.08
OPP-0007717,ACCT-01887,2025-06-30,2025-08-09,prospecting,17044.51
OPP-0007718,ACCT-01404,2025-11-21,2025-12-19,proposal,30518.0
OPP-0007719,ACCT-03632,2025-07-16,2025-03-19,closed_won,17588.16
OPP-0007720,ACCT-05381,2025-08-20,2026-01-13,closed_lost,55321.95
OPP-0007721,ACCT-05838,2025-12-07,2025-06-05,negotiation,8493.33
OPP-0007722,ACCT-05558,2025-01-21,2025-10-07,negotiation,1911.08
OPP-0007723,ACCT-01331,2025-08-08,2026-01-29,proposal,26342.7
OPP-0007724,ACCT-04613,2025-08-09,2025-05-15,proposal,5977.67
OPP-0007725,ACCT-01147,2025-09-10,2026-03-02,proposal,28015.54
OPP-0007726,ACCT-03344,2025-05-04,2026-01-23,closed_lost,5441.18
OPP-0007727,ACCT-04643,2025-01-14,2025-03-30,proposal,10572.49
OPP-0007728,ACCT-02971,2025-10-31,2025-12-26,negotiation,7132.7
OPP-0007729,ACCT-04891,2025-12-18,2025-10-07,negotiation,9872.34
OPP-0007730,ACCT-05213,2025-03-19,2025-03-11,prospecting,23361.85
OPP-0007731,ACCT-01143,2025-10-02,2025-10-10,proposal,28569.18
OPP-0007732,ACCT-03461,2025-07-12,2026-01-16,closed_lost,14953.02
OPP-0007733,ACCT-02374,2025-10-20,2025-07-24,prospecting,1074.11
OPP-0007734,ACCT-04468,2025-11-03,2025-07-25,prospecting,42549.65
OPP-0007735,ACCT-04777,2025-11-03,2025-11-18,closed_won,12169.57
OPP-0007736,ACCT-03890,2025-07-21,2025-03-19,prospecting,15364.6
OPP-0007737,ACCT-04525,2025-07-30,2025-10-27,closed_won,7085.69
OPP-0007738,ACCT-04916,2025-05-10,2025-02-05,closed_won,18350.7
OPP-0007739,ACCT-04575,2025-06-23,2025-11-20,closed_lost,47572.25
OPP-0007740,ACCT-00252,2025-01-18,2025-02-05,closed_won,19277.05
OPP-0007741,ACCT-02627,2025-11-13,2025-08-02,prospecting,2258.04
OPP-0007742,ACCT-00482,2025-02-23,2025-09-08,closed_lost,6023.5
OPP-0007743,ACCT-00258,2025-05-04,2025-08-06,closed_lost,9983.98
OPP-0007744,ACCT-00700,2025-01-28,2025-02-24,negotiation,4382.18
OPP-0007745,ACCT-04586,2025-02-13,2025-02-25,closed_won,18706.77
OPP-0007746,ACCT-04248,2025-07-28,2025-02-17,negotiation,5921.2
OPP-0007747,ACCT-00431,2025-12-28,2026-02-04,negotiation,29686.89
OPP-0007748,ACCT-03542,2025-11-12,2026-02-04,closed_lost,18819.04
OPP-0007749,ACCT-00570,2025-11-24,2025-02-27,proposal,19680.04
OPP-0007750,ACCT-04997,2025-05-27,2025-06-29,closed_won,63676.24
OPP-0007751,ACCT-05938,2025-04-04,2025-04-28,negotiation,14921.08
OPP-0007752,ACCT-04311,2025-08-21,2025-11-13,prospecting,29671.6
OPP-0007753,ACCT-04641,2025-07-29,2025-09-13,closed_won,22490.13
OPP-0007754,ACCT-03576,2025-10-31,2026-02-14,prospecting,932.9
OPP-0007755,ACCT-04809,2025-11-04,2025-05-13,proposal,9315.12
OPP-0007756,ACCT-04264,2025-10-17,2025-10-07,closed_won,2095.15
OPP-0007757,ACCT-04170,2025-10-24,2026-01-12,prospecting,32282.98
OPP-0007758,ACCT-04518,2025-08-31,2025-09-23,proposal,30489.94
OPP-0007759,ACCT-05498,2025-01-04,2025-10-15,prospecting,13295.86
OPP-0007760,ACCT-00221,2025-11-13,2025-05-19,closed_lost,14061.36
OPP-0007761,ACCT-03717,2025-11-01,2025-09-06,closed_lost,5256.51
OPP-0007762,ACCT-05137,2025-02-08,2025-12-08,closed_lost,27768.77
OPP-0007763,ACCT-03229,2025-12-17,2025-08-22,prospecting,31322.5
OPP-0007764,ACCT-03303,2025-06-23,2026-02-02,closed_lost,13435.43
OPP-0007765,ACCT-03504,2025-07-24,2025-12-22,closed_won,2662.91
OPP-0007766,ACCT-03538,2025-10-26,2026-01-26,negotiation,13078.16
OPP-0007767,ACCT-04240,2025-01-06,2025-03-28,prospecting,31888.23
OPP-0007768,ACCT-05463,2025-05-22,2025-10-27,prospecting,11014.21
OPP-0007769,ACCT-01370,2025-03-04,2025-06-18,closed_lost,33265.53
OPP-0007770,ACCT-02935,2025-04-26,2025-09-13,negotiation,19665.37
OPP-0007771,ACCT-02482,2025-08-28,2025-12-30,prospecting,27675.59
OPP-0007772,ACCT-04487,2025-04-29,2025-05-29,closed_won,11919.8
OPP-0007773,ACCT-02201,2025-02-01,2025-02-15,proposal,5464.81
OPP-0007774,ACCT-03468,2025-08-04,2026-02-16,proposal,2300.16
OPP-0007775,ACCT-04302,2025-01-01,2025-04-04,proposal,31149.06
OPP-0007776,ACCT-02090,2025-01-26,2025-04-24,prospecting,5067.39
OPP-0007777,ACCT-00273,2025-09-01,2025-09-04,negotiation,10889.44
OPP-0007778,ACCT-01268,2025-07-07,2025-06-14,proposal,10202.49
OPP-0007779,ACCT-01619,2025-11-14,2025-12-28,closed_won,4661.92
OPP-0007780,ACCT-01304,2025-02-11,2025-10-22,proposal,1684.42
OPP-0007781,ACCT-03243,2025-08-20,2025-06-16,closed_won,17094.92
OPP-0007782,ACCT-00082,2025-06-21,2025-11-29,closed_lost,6575.48
OPP-0007783,ACCT-05643,2025-11-01,2025-02-13,closed_won,6640.0
OPP-0007784,ACCT-00625,2025-06-02,2026-01-19,proposal,14342.06
OPP-0007785,ACCT-03416,2025-09-08,2025-03-28,proposal,31058.19
OPP-0007786,ACCT-00414,2025-09-19,2025-04-11,prospecting,10549.41
OPP-0007787,ACCT-02934,2025-07-06,2026-02-17,negotiation,5691.35
OPP-0007788,ACCT-03753,2025-09-26,2025-10-07,closed_won,18592.7
OPP-0007789,ACCT-04691,2025-08-12,2025-09-14,negotiation,9912.69
OPP-0007790,ACCT-01031,2025-04-06,2025-05-17,proposal,769.83
OPP-0007791,ACCT-05488,2025-08-30,2025-03-30,closed_lost,21995.07
OPP-0007792,ACCT-04238,2025-09-06,2026-02-28,prospecting,22596.41
OPP-0007793,ACCT-05789,2025-09-23,2026-02-21,prospecting,8750.19
OPP-0007794,ACCT-01517,2025-07-14,2025-07-02,proposal,8640.07
OPP-0007795,ACCT-01126,2025-09-25,2025-08-29,negotiation,8962.43
OPP-0007796,ACCT-00876,2025-12-18,2026-01-21,proposal,4795.01
OPP-0007797,ACCT-04048,2025-12-19,2025-12-01,proposal,20474.27
OPP-0007798,ACCT-03241,2025-12-25,2025-07-18,negotiation,9789.17
OPP-0007799,ACCT-02755,2025-04-17,2026-01-09,closed_lost,18261.95
OPP-0007800,ACCT-00919,2025-04-18,2026-02-08,negotiation,26252.56
OPP-0007801,ACCT-00787,2025-11-02,2025-02-13,prospecting,5147.18
OPP-0007802,ACCT-05778,2025-12-25,2026-02-10,closed_won,7772.74
OPP-0007803,ACCT-02966,2025-04-25,2025-04-01,closed_won,6495.64
OPP-0007804,ACCT-05469,2025-05-15,2025-12-13,prospecting,17264.16
OPP-0007805,ACCT-00809,2025-04-28,2025-05-08,proposal,7000.68
OPP-0007806,ACCT-03962,2025-11-12,2025-08-07,proposal,13064.78
OPP-0007807,ACCT-05848,2025-01-21,2026-02-20,prospecting,13386.36
OPP-0007808,ACCT-02227,2025-06-11,2025-08-17,prospecting,5642.2
OPP-0007809,ACCT-02912,2025-08-22,2025-04-28,prospecting,20132.17
OPP-0007810,ACCT-04050,2025-04-08,2025-09-16,negotiation,9544.3
OPP-0007811,ACCT-03521,2025-02-17,2026-02-26,closed_lost,47270.15
OPP-0007812,ACCT-02167,2025-06-17,2025-04-26,negotiation,11422.87
OPP-0007813,ACCT-00201,2025-04-25,2026-01-24,closed_lost,63952.33
OPP-0007814,ACCT-03347,2025-08-22,2025-07-22,negotiation,11451.3
OPP-0007815,ACCT-02838,2025-12-19,2025-12-08,proposal,18933.72
OPP-0007816,ACCT-00695,2025-06-01,2026-01-22,closed_won,16506.87
OPP-0007817,ACCT-05411,2025-01-03,2025-12-09,prospecting,32889.77
OPP-0007818,ACCT-05618,2025-08-14,2025-12-02,negotiation,15908.15
OPP-0007819,ACCT-02213,2025-02-01,2025-03-03,proposal,27660.61
OPP-0007820,ACCT-02015,2025-07-06,2025-12-06,proposal,6300.23
OPP-0007821,ACCT-04629,2025-03-16,2025-09-22,negotiation,37911.2
OPP-0007822,ACCT-02717,2025-04-09,2025-08-26,prospecting,9266.2
OPP-0007823,ACCT-04724,2025-04-16,2026-01-20,closed_lost,14177.88
OPP-0007824,ACCT-04796,2025-11-28,2026-01-24,prospecting,31446.89
OPP-0007825,ACCT-03817,2025-09-13,2025-04-10,negotiation,25884.8
OPP-0007826,ACCT-01561,2025-11-19,2025-02-28,proposal,14154.31
OPP-0007827,ACCT-00982,2025-07-26,2025-09-24,prospecting,1965.02
OPP-0007828,ACCT-02472,2025-07-04,2025-09-14,prospecting,10646.25
OPP-0007829,ACCT-03936,2025-02-23,2025-05-20,closed_lost,11232.82
OPP-0007830,ACCT-05222,2025-12-14,2025-11-02,closed_lost,4894.99
OPP-0007831,ACCT-00474,2025-05-12,2026-01-25,prospecting,28601.8
OPP-0007832,ACCT-05557,2025-09-20,2025-12-01,proposal,3325.33
OPP-0007833,ACCT-05760,2025-05-12,2026-01-04,prospecting,11551.14
OPP-0007834,ACCT-05920,2025-09-04,2025-06-03,closed_lost,19109.82
OPP-0007835,ACCT-00064,2025-04-27,2025-03-11,prospecting,8175.75
OPP-0007836,ACCT-00708,2025-08-09,2025-05-22,closed_won,14361.88
OPP-0007837,ACCT-00441,2025-05-29,2025-10-20,closed_won,66119.54
OPP-0007838,ACCT-01957,2025-03-02,2025-04-13,closed_won,29295.39
OPP-0007839,ACCT-01332,2025-02-07,2025-12-02,closed_won,9287.68
OPP-0007840,ACCT-05750,2025-09-26,2025-08-29,closed_won,12325.91
OPP-0007841,ACCT-04920,2025-01-27,2025-12-13,prospecting,7177.49
OPP-0007842,ACCT-01541,2025-03-29,2026-02-01,prospecting,7296.32
OPP-0007843,ACCT-04849,2025-11-29,2025-11-29,proposal,28733.9
OPP-0007844,ACCT-03012,2025-03-17,2025-05-24,prospecting,11495.77
OPP-0007845,ACCT-04509,2025-08-02,2025-03-27,closed_won,11471.36
OPP-0007846,ACCT-05425,2025-08-01,2025-06-23,prospecting,6463.85
OPP-0007847,ACCT-00672,2025-12-03,2026-02-26,prospecting,24937.7
OPP-0007848,ACCT-01601,2025-02-20,2025-12-23,proposal,16777.69
OPP-0007849,ACCT-04684,2025-03-04,2025-03-28,proposal,21589.74
OPP-0007850,ACCT-01531,2025-09-22,2025-10-23,closed_won,28277.12
OPP-0007851,ACCT-04831,2025-04-14,2025-10-20,closed_won,39312.58
OPP-0007852,ACCT-00822,2025-02-02,2025-03-16,negotiation,15403.2
OPP-0007853,ACCT-03186,2025-04-07,2025-03-28,closed_won,14170.08
OPP-0007854,ACCT-05245,2025-11-27,2025-10-19,proposal,15315.66
OPP-0007855,ACCT-03111,2025-10-28,2025-04-19,prospecting,26106.33
OPP-0007856,ACCT-04392,2025-05-05,2025-10-26,negotiation,24889.42
OPP-0007857,ACCT-01414,2025-03-21,2025-04-07,closed_won,26021.37
OPP-0007858,ACCT-02018,2025-03-22,2025-07-21,negotiation,27402.83
OPP-0007859,ACCT-03102,2025-06-11,2026-02-26,prospecting,5449.39
OPP-0007860,ACCT-00601,2025-09-17,2026-02-08,closed_won,22365.18
OPP-0007861,ACCT-04543,2025-03-15,2025-07-17,negotiation,7838.45
OPP-0007862,ACCT-03449,2025-08-25,2025-05-12,proposal,26013.6
OPP-0007863,ACCT-04658,2025-08-26,2026-01-28,proposal,50632.67
OPP-0007864,ACCT-01846,2025-10-02,2025-12-15,closed_lost,29291.88
OPP-0007865,ACCT-05475,2025-02-26,2025-12-16,prospecting,12005.5
OPP-0007866,ACCT-04400,2025-02-23,2025-06-21,negotiation,16486.97
OPP-0007867,ACCT-01934,2025-08-05,2025-05-30,proposal,32108.46
OPP-0007868,ACCT-03863,2025-03-20,2025-11-22,closed_lost,20643.87
OPP-0007869,ACCT-02537,2025-06-09,2026-02-26,negotiation,27009.93
OPP-0007870,ACCT-05075,2025-04-12,2025-12-18,negotiation,15934.73
OPP-0007871,ACCT-01636,2025-07-19,2025-03-02,proposal,16742.36
OPP-0007872,ACCT-04742,2025-04-18,2025-03-21,prospecting,10853.11
OPP-0007873,ACCT-05981,2025-11-19,2026-03-06,closed_won,9380.16
OPP-0007874,ACCT-01441,2025-03-04,2026-01-21,proposal,7628.63
OPP-0007875,ACCT-01757,2025-05-07,2025-03-08,prospecting,17395.02
OPP-0007876,ACCT-01863,2025-05-13,2025-06-09,proposal,8381.78
OPP-0007877,ACCT-00432,2025-02-03,2025-02-01,closed_lost,6083.58
OPP-0007878,ACCT-05871,2025-12-01,2025-05-08,negotiation,22391.62
OPP-0007879,ACCT-02357,2025-09-19,2025-05-10,proposal,9866.44
OPP-0007880,ACCT-04471,2025-07-21,2025-02-02,prospecting,26328.25
OPP-0007881,ACCT-02983,2025-04-11,2025-07-15,negotiation,37456.12
OPP-0007882,ACCT-04148,2025-11-05,2025-02-23,closed_lost,21712.06
OPP-0007883,ACCT-03704,2025-05-04,2025-09-18,negotiation,22261.65
OPP-0007884,ACCT-00826,2025-09-11,2026-02-06,prospecting,23367.61
OPP-0007885,ACCT-03935,2025-02-05,2025-11-11,proposal,24918.33
OPP-0007886,ACCT-05044,2025-10-04,2025-07-15,closed_lost,12982.93
